transaction_id,customer_id,age,account_type,transaction_type,merchant_category,amount,balance_before,balance_after,transaction_hour,location,device_type,payment_method,is_international,is_fraud
TXN-102225,CUST-1434,31,Credit,Payment,Entertainment,231.5,14223.72,13992.22,8,London,Web Browser,Debit Card,0,0
TXN-100664,CUST-1275,47,Savings,Payment,Electronics,202.39,5853.68,5651.29,2,London,Mobile App,Wire Transfer,0,0
TXN-101398,CUST-1378,40,Credit,Payment,Entertainment,179.0,4829.73,4650.73,5,Mumbai,Mobile App,Wire Transfer,0,0
TXN-101875,CUST-1481,18,Savings,Deposit,Entertainment,5.96,18780.28,18774.32,0,Berlin,Web Browser,Debit Card,0,0
TXN-101273,CUST-1462,22,Savings,Payment,Entertainment,83.17,4114.27,4181.1,8,Berlin,Web Browser,UPI / Wallet,0,0
TXN-102264,CUST-1417,56,Checking,Deposit,Entertainment,1278.32,8432.15,7303.83,5,Mumbai,POS Terminal,Wire Transfer,1,1
TXN-100852,CUST-1340,30,Credit,Payment,Entertainment,76.9,2431.93,2505.03,2,London,Mobile App,Wire Transfer,0,0
TXN-101285,CUST-1391,63,Business,Deposit,Electronics,31.97,16634.65,16602.68,1,New York,Mobile App,UPI / Wallet,0,0
TXN-101813,CUST-1307,37,Savings,Payment,Entertainment,158.75,7408.39,7249.64,3,London,POS Terminal,Wire Transfer,0,0
TXN-100913,CUST-1491,20,Savings,Payment,Electronics,16.53,2452.69,2436.16,20,Berlin,Web Browser,Credit Card,0,0
TXN-102142,CUST-1406,27,Credit,Payment,Entertainment,72.15,6310.99,6238.84,2,London,Web Browser,Wire Transfer,0,0
TXN-101049,CUST-1457,28,Savings,Payment,Electronics,106.55,6734.89,6628.34,15,Berlin,Web Browser,Credit Card,0,0
TXN-102113,CUST-1464,18,Savings,Deposit,Entertainment,7.08,15181.64,15174.56,1,Berlin,Web Browser,UPI / Wallet,0,0
TXN-101631,CUST-1455,32,Savings,Payment,Electronics,154.52,5607.62,5453.1,16,Berlin,Web Browser,Credit Card,0,0
TXN-101129,CUST-1425,32,Savings,Payment,Entertainment,681.52,5645.34,4963.82,9,London,POS Terminal,UPI / Wallet,1,1
TXN-101504,CUST-1423,25,Savings,Payment,Entertainment,94.99,3746.09,3651.1,6,London,Web Browser,UPI / Wallet,0,0
TXN-100078,CUST-1277,54,Savings,Payment,Electronics,141.15,17152.1,17010.95,11,London,Mobile App,Credit Card,0,0
TXN-101737,CUST-1486,20,Savings,Payment,Entertainment,19.05,2405.73,2536.68,20,London,Web Browser,Credit Card,0,0
TXN-100784,CUST-1410,34,Business,Deposit,Entertainment,21.11,4220.75,4199.64,0,Mumbai,Mobile App,Wire Transfer,0,0
TXN-101229,CUST-1346,42,Credit,Payment,Entertainment,194.84,15204.88,15010.04,4,London,POS Terminal,Wire Transfer,0,0
TXN-100046,CUST-1461,56,Savings,Deposit,Electronics,278.27,2737.58,2459.31,5,London,POS Terminal,Wire Transfer,1,0
TXN-101977,CUST-1436,29,Business,Deposit,Entertainment,73.16,7533.43,7460.27,3,Singapore,POS Terminal,UPI / Wallet,0,0
TXN-100304,CUST-1328,33,Savings,Deposit,Electronics,66.97,20750.46,20683.49,6,London,Web Browser,Credit Card,0,0
TXN-102047,CUST-1447,32,Credit,Payment,Entertainment,919.38,7068.1,6148.72,11,London,POS Terminal,UPI / Wallet,1,1
TXN-100570,CUST-1282,37,Savings,Deposit,Electronics,122.1,22258.31,22136.21,2,London,Web Browser,UPI / Wallet,0,0
TXN-101812,CUST-1316,28,Savings,Payment,Entertainment,125.5,14025.95,13900.45,1,London,POS Terminal,Wire Transfer,0,0
TXN-101825,CUST-1474,19,Savings,Deposit,Entertainment,16.08,16947.88,16931.8,2,Berlin,Web Browser,Credit Card,0,0
TXN-100711,CUST-1477,49,Credit,Deposit,Electronics,124.27,881.53,757.26,2,London,POS Terminal,Wire Transfer,1,0
TXN-100230,CUST-1346,30,Savings,Deposit,Electronics,57.86,24048.54,23990.68,3,London,Web Browser,Credit Card,0,0
TXN-102070,CUST-1436,21,Credit,Deposit,Entertainment,33.95,20176.04,20142.09,4,Mumbai,Web Browser,Credit Card,0,0
TXN-101551,CUST-1354,40,Credit,Deposit,Entertainment,122.81,9246.08,9123.27,1,London,POS Terminal,Wire Transfer,0,0
TXN-101513,CUST-1438,47,Credit,Payment,Electronics,237.12,2716.15,2629.03,10,Mumbai,Mobile App,UPI / Wallet,0,0
TXN-101799,CUST-1438,32,Savings,Payment,Electronics,117.95,1670.73,1552.78,8,London,POS Terminal,Wire Transfer,0,0
TXN-100842,CUST-1412,56,Credit,Payment,Entertainment,364.6,6554.78,6340.18,11,Mumbai,Mobile App,UPI / Wallet,0,0
TXN-101201,CUST-1437,27,Credit,Payment,Entertainment,158.14,11690.32,11532.18,5,London,Web Browser,UPI / Wallet,0,0
TXN-101979,CUST-1444,29,Credit,Payment,Entertainment,25.63,4253.72,4228.09,5,London,Mobile App,Wire Transfer,0,0
TXN-101046,CUST-1478,18,Savings,Deposit,Groceries,5.18,11956.08,11950.9,0,Berlin,Web Browser,Wire Transfer,0,0
TXN-101748,CUST-1302,40,Savings,Payment,Entertainment,189.26,18276.33,18087.07,3,London,POS Terminal,UPI / Wallet,0,0
TXN-100723,CUST-1378,21,Savings,Deposit,Electronics,16.66,24435.59,24418.93,2,Berlin,Web Browser,Credit Card,0,0
TXN-100598,CUST-1498,18,Business,Deposit,Entertainment,5.06,1171.25,1166.19,8,New York,Web Browser,Credit Card,0,0
TXN-101454,CUST-1323,51,Credit,Deposit,Entertainment,222.51,5694.86,5472.35,2,London,Mobile App,Wire Transfer,0,0
TXN-102087,CUST-1496,18,Savings,Deposit,Entertainment,5.26,2564.6,2559.34,8,Berlin,Web Browser,Credit Card,0,0
TXN-101465,CUST-1322,35,Savings,Deposit,Electronics,131.8,21897.68,21765.88,3,London,POS Terminal,Debit Card,0,0
TXN-101741,CUST-1416,50,Credit,Payment,Electronics,281.9,3854.72,3572.82,7,London,POS Terminal,Wire Transfer,0,0
TXN-100098,CUST-1443,28,Checking,Deposit,Entertainment,57.72,1668.61,1610.89,3,Mumbai,POS Terminal,Wire Transfer,0,0
TXN-100307,CUST-1489,19,Checking,Deposit,Groceries,6.47,2642.83,2636.36,2,Mumbai,Web Browser,UPI / Wallet,0,0
TXN-100489,CUST-1268,48,Credit,Payment,Entertainment,352.52,16709.67,16357.15,10,Mumbai,Mobile App,UPI / Wallet,0,0
TXN-101450,CUST-1478,21,Savings,Payment,Electronics,28.58,9826.9,9798.32,17,Berlin,Web Browser,Credit Card,0,0
TXN-100764,CUST-1452,40,Credit,Payment,Electronics,217.93,4147.45,3929.52,9,London,POS Terminal,Wire Transfer,0,0
TXN-101693,CUST-1438,33,Savings,Payment,Entertainment,204.37,11208.04,11003.67,7,London,Web Browser,UPI / Wallet,0,0
TXN-100761,CUST-1452,35,Checking,Payment,Entertainment,70.61,8799.41,8728.8,13,Mumbai,POS Terminal,Debit Card,0,0
TXN-101486,CUST-1483,19,Savings,Deposit,Electronics,9.74,22768.16,22758.42,2,Berlin,Web Browser,Credit Card,0,0
TXN-102011,CUST-1415,54,Credit,Payment,Electronics,264.41,4014.04,3749.63,2,London,Mobile App,Wire Transfer,1,0
TXN-101994,CUST-1424,21,Savings,Payment,Entertainment,42.58,15398.24,15355.66,4,London,Web Browser,Credit Card,0,0
TXN-102156,CUST-1486,18,Savings,Deposit,Entertainment,7.17,7426.3,7419.13,7,Berlin,Web Browser,Credit Card,0,0
TXN-100601,CUST-1431,48,Credit,Payment,Entertainment,407.05,8202.88,7795.83,5,Mumbai,POS Terminal,Wire Transfer,1,0
TXN-100148,CUST-1194,43,Savings,Deposit,Electronics,98.3,22909.26,22810.96,2,London,POS Terminal,UPI / Wallet,0,0
TXN-101722,CUST-1439,28,Savings,Payment,Electronics,521.1,2579.04,2057.94,8,Berlin,POS Terminal,Wire Transfer,1,1
TXN-101360,CUST-1379,33,Savings,Payment,Entertainment,221.67,4410.11,4188.44,4,London,POS Terminal,Wire Transfer,0,0
TXN-100892,CUST-1314,43,Business,Deposit,Entertainment,50.0,18940.94,18890.94,1,Mumbai,Mobile App,UPI / Wallet,0,0
TXN-100778,CUST-1357,60,Checking,Deposit,Electronics,289.1,17016.62,16727.52,5,Mumbai,POS Terminal,UPI / Wallet,0,0
TXN-100183,CUST-1413,31,Savings,Payment,Electronics,152.27,5825.79,5673.52,13,London,POS Terminal,Debit Card,0,0
TXN-100430,CUST-1408,59,Credit,Deposit,Electronics,253.0,4699.41,4446.41,4,London,Mobile App,Wire Transfer,1,0
TXN-100413,CUST-1430,21,Checking,Deposit,Entertainment,15.41,3807.85,3792.44,1,London,POS Terminal,Wire Transfer,0,0
TXN-101394,CUST-1429,32,Credit,Payment,Entertainment,208.83,11348.11,11139.28,6,London,POS Terminal,UPI / Wallet,0,0
TXN-100521,CUST-1421,64,Credit,Deposit,Electronics,278.22,4710.06,4431.84,3,London,Mobile App,Wire Transfer,1,0
TXN-100969,CUST-1465,29,Savings,Payment,Electronics,64.03,6275.49,6211.46,18,Berlin,Web Browser,Credit Card,0,0
TXN-101497,CUST-1403,48,Business,Deposit,Entertainment,79.44,7458.71,7529.27,2,Mumbai,POS Terminal,Wire Transfer,0,0
TXN-101771,CUST-1358,40,Credit,Payment,Entertainment,235.74,11292.93,11057.19,2,London,POS Terminal,Wire Transfer,0,0
TXN-100847,CUST-1480,20,Savings,Payment,Entertainment,36.1,2270.23,2234.13,9,Berlin,Web Browser,Debit Card,0,0
TXN-102109,CUST-1318,44,Credit,Payment,Entertainment,355.28,15886.95,15531.67,7,Mumbai,POS Terminal,Debit Card,0,0
TXN-101118,CUST-1480,21,Savings,Transfer,Electronics,28.69,710.78,682.09,15,Berlin,Web Browser,UPI / Wallet,0,0
TXN-101332,CUST-1466,38,Business,Deposit,Entertainment,34.8,4986.53,4951.73,0,Singapore,POS Terminal,Wire Transfer,0,0
TXN-101246,CUST-1472,24,Savings,Payment,Electronics,50.93,4958.07,4907.14,19,Berlin,Web Browser,Credit Card,0,0
TXN-100101,CUST-1312,27,Savings,Payment,Entertainment,114.77,18744.04,18629.27,1,London,Web Browser,UPI / Wallet,0,0
TXN-100769,CUST-1450,49,Credit,Payment,Electronics,932.25,2325.78,1393.53,6,London,Mobile App,Wire Transfer,1,1
TXN-100555,CUST-1431,23,Savings,Payment,Entertainment,109.86,12155.88,12046.02,4,London,Web Browser,Debit Card,0,0
TXN-101110,CUST-1490,20,Savings,Payment,Entertainment,21.8,1240.61,1218.81,20,Berlin,Web Browser,Credit Card,0,0
TXN-100888,CUST-1347,34,Credit,Payment,Entertainment,205.29,7261.92,7056.63,4,London,Mobile App,Wire Transfer,0,0
TXN-100551,CUST-1381,20,Savings,Deposit,Electronics,7.88,24343.1,24335.22,2,Berlin,Web Browser,Credit Card,0,0
TXN-101621,CUST-1473,28,Savings,Payment,Electronics,74.88,2608.62,2533.74,17,London,Web Browser,Debit Card,0,0
TXN-100907,CUST-1349,50,Business,Deposit,Entertainment,125.79,15766.52,15640.73,2,Mumbai,POS Terminal,UPI / Wallet,0,0
TXN-100168,CUST-1483,18,Savings,Payment,Electronics,8.42,9788.76,9780.34,6,Berlin,Web Browser,Credit Card,0,0
TXN-101353,CUST-1425,36,Credit,Payment,Entertainment,211.12,11670.58,11459.46,7,London,Web Browser,UPI / Wallet,0,0
TXN-102150,CUST-1444,31,Credit,Payment,Entertainment,157.82,4003.86,3846.04,9,London,Web Browser,Wire Transfer,0,0
TXN-100133,CUST-1342,56,Credit,Deposit,Electronics,314.56,10473.36,10158.8,3,Mumbai,Mobile App,Wire Transfer,1,0
TXN-100254,CUST-1310,24,Savings,Deposit,Entertainment,25.67,15483.59,15457.92,2,London,POS Terminal,UPI / Wallet,0,0
TXN-101336,CUST-1451,32,Savings,Payment,Electronics,148.64,5298.86,5150.22,3,Berlin,Web Browser,Wire Transfer,0,0
TXN-101681,CUST-1490,21,Savings,Transfer,Electronics,21.52,580.39,558.87,19,Berlin,Web Browser,Credit Card,0,0
TXN-100061,CUST-1317,35,Savings,Deposit,Entertainment,126.31,19455.27,19328.96,2,London,Web Browser,UPI / Wallet,0,0
TXN-101940,CUST-1284,27,Credit,Payment,Entertainment,125.43,12713.0,12587.57,5,Mumbai,POS Terminal,Wire Transfer,0,0
TXN-101517,CUST-1205,48,Savings,Deposit,Electronics,122.83,22258.92,22136.09,3,London,Mobile App,UPI / Wallet,0,0
TXN-100599,CUST-1225,52,Credit,Deposit,Entertainment,155.66,21484.62,21328.96,4,London,POS Terminal,Debit Card,0,0
TXN-100699,CUST-1423,43,Savings,Payment,Electronics,287.46,4434.89,4147.43,11,London,POS Terminal,UPI / Wallet,0,0
TXN-100274,CUST-1347,34,Checking,Deposit,Entertainment,80.68,19462.45,19381.77,5,Mumbai,Web Browser,Debit Card,0,0
TXN-100404,CUST-1324,48,Credit,Payment,Entertainment,399.43,13611.98,13212.55,8,Mumbai,POS Terminal,UPI / Wallet,0,0
TXN-100999,CUST-1465,28,Savings,Payment,Entertainment,127.08,4801.37,4674.29,15,Berlin,Web Browser,Debit Card,0,0
TXN-100498,CUST-1379,64,Checking,Deposit,Electronics,175.92,7236.69,7060.77,2,Mumbai,Mobile App,Wire Transfer,0,0
TXN-100412,CUST-1440,51,Credit,Payment,Electronics,260.72,4563.85,4303.13,5,London,Mobile App,Wire Transfer,1,0
TXN-102140,CUST-1366,21,Savings,Payment,Entertainment,48.29,11607.24,11558.95,3,Berlin,Web Browser,UPI / Wallet,0,0
TXN-100983,CUST-1335,34,Savings,Deposit,Entertainment,53.91,21546.02,21492.11,8,London,POS Terminal,Credit Card,0,0
TXN-100996,CUST-1420,45,Savings,Payment,Electronics,154.09,1801.09,1797.0,7,London,Mobile App,Wire Transfer,0,0
TXN-101999,CUST-1498,18,Checking,Deposit,Entertainment,5.03,10249.02,10243.99,3,London,Web Browser,Credit Card,0,0
TXN-100330,CUST-1430,18,Savings,Deposit,Entertainment,316.72,8406.36,8089.64,1,Berlin,Web Browser,UPI / Wallet,1,1
TXN-100495,CUST-1379,30,Savings,Payment,Entertainment,157.95,5824.73,5666.78,6,London,Web Browser,Wire Transfer,0,0
TXN-101440,CUST-1495,18,Business,Deposit,Retail,5.32,4544.22,4538.9,1,New York,Web Browser,Debit Card,0,0
TXN-100767,CUST-1392,29,Savings,Payment,Entertainment,125.13,7208.74,7083.61,6,London,Web Browser,UPI / Wallet,0,0
TXN-101881,CUST-1420,19,Savings,Deposit,Entertainment,320.8,18481.56,18160.76,8,Berlin,Web Browser,Credit Card,1,1
TXN-102287,CUST-1391,29,Savings,Payment,Entertainment,180.62,13517.62,13337.0,5,London,Web Browser,UPI / Wallet,0,0
TXN-100795,CUST-1435,21,Savings,Payment,Entertainment,406.7,14110.5,13703.8,2,Berlin,Web Browser,UPI / Wallet,1,1
TXN-101672,CUST-1345,40,Checking,Deposit,Entertainment,86.42,16666.55,16580.13,6,Mumbai,Mobile App,Debit Card,0,0
TXN-101535,CUST-1445,38,Savings,Payment,Electronics,186.28,2706.52,2520.24,9,London,Mobile App,Wire Transfer,0,0
TXN-100663,CUST-1494,18,Savings,Deposit,Electronics,5.57,13950.5,13944.93,15,Berlin,Web Browser,Credit Card,0,0
TXN-101950,CUST-1323,58,Savings,Payment,Electronics,296.31,9198.23,8901.92,8,London,Mobile App,UPI / Wallet,0,0
TXN-100540,CUST-1312,30,Savings,Deposit,Entertainment,482.35,21680.22,21197.87,2,London,Web Browser,Debit Card,1,1
TXN-101458,CUST-1406,33,Savings,Deposit,Electronics,137.58,16430.1,16292.52,7,London,Web Browser,Debit Card,0,0
TXN-100154,CUST-1479,21,Savings,Payment,Entertainment,40.66,4876.49,4835.83,13,London,Web Browser,Credit Card,0,0
TXN-100409,CUST-1187,49,Savings,Deposit,Electronics,117.0,23546.85,23579.85,3,London,Mobile App,Debit Card,0,0
TXN-100071,CUST-1412,53,Credit,Payment,Electronics,345.72,4608.44,4262.72,3,Mumbai,POS Terminal,Wire Transfer,0,0
TXN-102115,CUST-1364,27,Savings,Deposit,Electronics,42.24,20436.37,20394.13,10,Berlin,POS Terminal,Credit Card,0,0
TXN-101989,CUST-1410,43,Credit,Payment,Entertainment,361.02,6411.27,6050.25,9,Mumbai,POS Terminal,Wire Transfer,1,0
TXN-101747,CUST-1385,32,Credit,Payment,Entertainment,148.69,7166.53,7017.84,7,London,POS Terminal,UPI / Wallet,0,0
TXN-102159,CUST-1184,39,Savings,Deposit,Entertainment,128.25,22274.46,22146.21,2,London,POS Terminal,UPI / Wallet,0,0
TXN-100861,CUST-1426,65,Checking,Payment,Electronics,263.3,4252.64,3989.34,6,New York,Mobile App,Wire Transfer,0,0
TXN-100200,CUST-1391,62,Credit,Payment,Electronics,1112.77,7698.73,6585.96,7,London,Mobile App,UPI / Wallet,1,1
TXN-101334,CUST-1445,55,Credit,Deposit,Electronics,350.89,4965.64,4614.75,3,London,POS Terminal,Wire Transfer,1,0
TXN-101919,CUST-1434,26,Savings,Payment,Electronics,26.38,14287.56,14261.18,14,London,Web Browser,Credit Card,0,0
TXN-102072,CUST-1438,23,Savings,Deposit,Electronics,37.71,21279.51,21241.8,8,Berlin,Web Browser,Credit Card,0,0
TXN-101828,CUST-1463,21,Savings,Payment,Entertainment,55.8,9752.52,9696.72,13,London,Web Browser,Credit Card,0,0
TXN-100977,CUST-1447,59,Credit,Payment,Electronics,208.37,1719.37,1511.0,5,London,Mobile App,Wire Transfer,0,0
TXN-102054,CUST-1242,31,Savings,Payment,Entertainment,102.31,19456.57,19354.26,1,Berlin,POS Terminal,Wire Transfer,0,0
TXN-101463,CUST-1310,40,Credit,Deposit,Entertainment,151.64,19564.7,19413.06,5,London,POS Terminal,UPI / Wallet,0,0
TXN-101160,CUST-1475,19,Savings,Deposit,Entertainment,6.65,21652.2,21645.55,6,Berlin,Web Browser,Credit Card,0,0
TXN-100275,CUST-1470,22,Savings,Payment,Entertainment,32.45,1484.66,1452.21,17,London,Web Browser,Debit Card,0,0
TXN-102242,CUST-1430,36,Savings,Payment,Entertainment,248.78,6821.72,6572.94,14,London,POS Terminal,Debit Card,0,0
TXN-102180,CUST-1395,45,Checking,Payment,Entertainment,311.87,7128.3,6816.43,7,Mumbai,POS Terminal,Wire Transfer,0,0
TXN-100578,CUST-1408,33,Savings,Payment,Entertainment,196.08,6909.76,6713.68,2,London,Web Browser,Wire Transfer,0,0
TXN-100091,CUST-1420,22,Savings,Payment,Entertainment,58.71,18661.87,18753.16,7,London,Web Browser,Debit Card,0,0
TXN-102062,CUST-1419,46,Checking,Payment,Entertainment,981.62,4635.2,3653.58,10,Mumbai,Mobile App,Wire Transfer,1,1
TXN-101076,CUST-1433,26,Business,Deposit,Entertainment,323.3,20456.57,20133.27,3,Mumbai,POS Terminal,Credit Card,1,1
TXN-100766,CUST-1339,19,Savings,Deposit,Groceries,7.93,21365.91,21357.98,0,Berlin,Web Browser,Wire Transfer,0,0
TXN-100585,CUST-1390,40,Credit,Payment,Entertainment,213.59,3814.47,3600.88,8,Mumbai,Mobile App,Wire Transfer,0,0
TXN-100103,CUST-1190,41,Savings,Payment,Electronics,86.86,21499.23,21412.37,1,Berlin,POS Terminal,UPI / Wallet,0,0
TXN-100822,CUST-1287,54,Savings,Payment,Electronics,279.07,11382.07,11103.0,3,London,POS Terminal,UPI / Wallet,0,0
TXN-101048,CUST-1484,18,Savings,Deposit,Entertainment,5.42,16320.53,16315.11,0,Berlin,Web Browser,Debit Card,0,0
TXN-101826,CUST-1351,46,Credit,Deposit,Entertainment,198.06,5482.17,5284.11,3,London,POS Terminal,Wire Transfer,0,0
TXN-101552,CUST-1326,37,Credit,Deposit,Entertainment,156.22,20470.1,20313.88,8,London,POS Terminal,Debit Card,0,0
TXN-101250,CUST-1388,32,Credit,Deposit,Entertainment,217.11,14648.9,14431.79,5,London,POS Terminal,UPI / Wallet,0,0
TXN-101064,CUST-1322,22,Savings,Payment,Entertainment,65.41,16549.71,16484.3,1,Berlin,Web Browser,Wire Transfer,0,0
TXN-101401,CUST-1454,43,Savings,Payment,Electronics,231.97,2771.17,2539.2,5,London,POS Terminal,Wire Transfer,1,0
TXN-100571,CUST-1444,52,Credit,Payment,Electronics,317.79,4166.2,3848.41,6,London,Mobile App,Wire Transfer,1,0
TXN-100654,CUST-1389,25,Savings,Deposit,Electronics,52.38,22020.82,21968.44,6,London,Web Browser,Credit Card,0,0
TXN-100187,CUST-1421,44,Savings,Payment,Entertainment,343.45,9671.28,9327.83,7,London,POS Terminal,UPI / Wallet,0,0
TXN-100742,CUST-1419,23,Savings,Deposit,Entertainment,93.58,20101.66,20008.08,2,London,Web Browser,UPI / Wallet,0,0
TXN-100297,CUST-1420,55,Checking,Deposit,Electronics,71.3,6023.7,5952.4,6,London,Mobile App,UPI / Wallet,0,0
TXN-101069,CUST-1486,26,Credit,Payment,Electronics,24.84,2192.63,2167.79,20,London,Web Browser,Credit Card,0,0
TXN-100576,CUST-1405,54,Savings,Payment,Electronics,280.74,4722.88,4442.14,6,London,Mobile App,Wire Transfer,0,0
TXN-100926,CUST-1466,24,Savings,Deposit,Electronics,41.92,14769.88,14727.96,15,Berlin,Web Browser,Credit Card,0,0
TXN-101689,CUST-1361,37,Credit,Payment,Entertainment,258.57,13549.44,13290.87,6,London,POS Terminal,UPI / Wallet,1,0
TXN-100136,CUST-1334,32,Savings,Transfer,Entertainment,178.9,8131.1,7952.2,5,London,POS Terminal,UPI / Wallet,0,0
TXN-101967,CUST-1459,19,Savings,Deposit,Entertainment,13.21,18111.39,18098.18,3,Berlin,Web Browser,Credit Card,0,0
TXN-100937,CUST-1458,19,Savings,Payment,Entertainment,10.82,3705.23,3694.41,6,Berlin,Web Browser,Debit Card,0,0
TXN-100220,CUST-1424,40,Credit,Payment,Entertainment,309.65,7825.55,7515.9,5,Mumbai,POS Terminal,Wire Transfer,1,0
TXN-101275,CUST-1191,42,Savings,Deposit,Entertainment,594.28,22163.38,21569.1,4,Berlin,POS Terminal,Debit Card,1,1
TXN-102224,CUST-1485,19,Savings,Deposit,Electronics,11.75,9922.84,9911.09,6,Berlin,Web Browser,Credit Card,0,0
TXN-100642,CUST-1382,25,Savings,Payment,Entertainment,93.81,10152.85,10059.04,3,London,POS Terminal,UPI / Wallet,0,0
TXN-102059,CUST-1474,21,Credit,Deposit,Entertainment,17.59,9522.95,9505.36,13,London,Web Browser,Credit Card,0,0
TXN-102254,CUST-1448,18,Savings,Deposit,Entertainment,6.92,22787.93,22781.01,1,Berlin,Web Browser,Credit Card,0,0
TXN-100619,CUST-1369,32,Checking,Deposit,Entertainment,80.61,2111.29,2030.68,1,Mumbai,Mobile App,Wire Transfer,0,0
TXN-100410,CUST-1373,40,Credit,Deposit,Entertainment,142.25,3592.36,3450.11,3,London,POS Terminal,Wire Transfer,0,0
TXN-101126,CUST-1418,21,Savings,Payment,Entertainment,22.58,7770.24,7747.66,4,London,Web Browser,Debit Card,0,0
TXN-100622,CUST-1353,42,Savings,Payment,Electronics,247.96,13177.76,12929.8,10,London,POS Terminal,Debit Card,0,0
TXN-101343,CUST-1440,61,Checking,Payment,Electronics,383.02,4703.65,4470.63,6,Mumbai,Mobile App,Wire Transfer,0,0
TXN-100611,CUST-1457,22,Savings,Payment,Entertainment,29.49,9090.42,9060.93,11,London,Web Browser,Credit Card,0,0
TXN-101540,CUST-1370,22,Savings,Deposit,Entertainment,11.9,24554.06,24542.16,1,London,Web Browser,Credit Card,0,0
TXN-100475,CUST-1451,38,Savings,Payment,Electronics,108.74,1062.61,953.87,9,London,POS Terminal,Wire Transfer,0,0
TXN-101749,CUST-1479,51,Savings,Payment,Electronics,158.26,837.44,679.18,5,London,Mobile App,Wire Transfer,0,0
TXN-101962,CUST-1446,41,Credit,Deposit,Electronics,163.42,2756.2,2742.78,2,London,POS Terminal,Wire Transfer,1,0
TXN-102264,CUST-1417,56,Checking,Deposit,Entertainment,391.33,8432.15,8040.82,5,Mumbai,POS Terminal,Wire Transfer,1,0
TXN-100747,CUST-1450,62,Checking,Deposit,Electronics,893.65,3652.74,2759.09,1,London,POS Terminal,Wire Transfer,1,1
TXN-100176,CUST-1461,41,Credit,Payment,Electronics,93.3,824.68,731.38,5,Mumbai,Mobile App,Wire Transfer,0,0
TXN-100564,CUST-1303,36,Credit,Deposit,Entertainment,124.12,21694.35,21570.23,2,London,POS Terminal,UPI / Wallet,0,0
TXN-100099,CUST-1423,31,Savings,Payment,Entertainment,177.51,8120.55,7943.04,7,London,Web Browser,UPI / Wallet,0,0
TXN-100237,CUST-1393,37,Savings,Payment,Entertainment,169.66,11214.29,11044.63,14,London,POS Terminal,Debit Card,0,0
TXN-101783,CUST-1433,38,Credit,Payment,Electronics,236.81,4867.66,4630.85,2,London,POS Terminal,Wire Transfer,1,0
TXN-101796,CUST-1240,42,Savings,Payment,Entertainment,804.0,18258.7,17454.7,4,London,Mobile App,UPI / Wallet,1,1
TXN-102228,CUST-1442,49,Credit,Payment,Electronics,207.67,1734.83,1527.16,4,Mumbai,Mobile App,Wire Transfer,0,0
TXN-102208,CUST-1416,27,Credit,Payment,Entertainment,62.91,7665.18,7602.27,10,London,POS Terminal,Debit Card,0,0
TXN-101596,CUST-1452,58,Business,Deposit,Electronics,242.65,2944.65,2702.0,3,New York,Mobile App,Wire Transfer,0,0
TXN-101245,CUST-1450,20,Savings,Payment,Entertainment,28.57,11513.75,11485.18,9,London,Web Browser,Credit Card,0,0
TXN-100933,CUST-1491,19,Savings,Deposit,Electronics,7.15,12346.26,12339.11,18,Berlin,Web Browser,Credit Card,0,0
TXN-101982,CUST-1474,22,Savings,Payment,Electronics,29.9,1257.59,1227.69,13,London,POS Terminal,UPI / Wallet,0,0
TXN-101397,CUST-1421,29,Savings,Deposit,Electronics,123.67,12795.61,12671.94,3,London,Web Browser,UPI / Wallet,0,0
TXN-101671,CUST-1415,23,Credit,Payment,Entertainment,50.22,5900.24,5850.02,1,London,Web Browser,Wire Transfer,0,0
TXN-101613,CUST-1458,20,Checking,Deposit,Groceries,15.34,13020.13,13004.79,4,Mumbai,Web Browser,Debit Card,0,0
TXN-101308,CUST-1479,47,Savings,Payment,Electronics,176.37,1148.98,972.61,6,London,POS Terminal,Wire Transfer,0,0
TXN-100192,CUST-1479,50,Savings,Payment,Electronics,224.95,1282.22,1057.27,6,London,Mobile App,Wire Transfer,1,0
TXN-101744,CUST-1417,54,Business,Deposit,Electronics,74.25,3294.61,3220.36,1,Singapore,Mobile App,Wire Transfer,0,0
TXN-101197,CUST-1469,19,Savings,Deposit,Entertainment,12.87,5618.16,5605.29,3,London,Web Browser,UPI / Wallet,0,0
TXN-102151,CUST-1417,23,Savings,Payment,Entertainment,90.68,7914.47,7823.79,3,Berlin,Web Browser,UPI / Wallet,0,0
TXN-102285,CUST-1489,18,Credit,Deposit,Groceries,5.42,6279.44,6274.02,1,London,Web Browser,Debit Card,0,0
TXN-101522,CUST-1419,21,Credit,Deposit,Entertainment,339.85,9794.9,9455.05,3,London,Mobile App,UPI / Wallet,1,1
TXN-102068,CUST-1336,19,Savings,Deposit,Entertainment,336.05,13716.94,13530.89,1,Berlin,Web Browser,Wire Transfer,1,1
TXN-101878,CUST-1491,18,Savings,Payment,Entertainment,6.0,2982.87,2976.87,7,Berlin,Web Browser,Credit Card,0,0
TXN-102137,CUST-1402,23,Savings,Payment,Entertainment,68.68,4667.36,4598.68,3,Berlin,Web Browser,Wire Transfer,0,0
TXN-100268,CUST-1313,31,Credit,Deposit,Electronics,43.64,23186.82,23143.18,7,London,Web Browser,Credit Card,0,0
TXN-100048,CUST-1476,30,Savings,Payment,Electronics,81.68,1429.68,1348.0,17,London,POS Terminal,UPI / Wallet,0,0
