WireReferenceID,SenderInstitution_BIC,BeneficiaryInstitution_BIC,OriginCountry,DestinationCountry,TransferAmount_EUR,CurrencyPair,TransferMessageStandard,KYC_CustomerRiskRating,SanctionScreeningResult,SettlementDuration_Minutes,AML_SuspiciousActivityFlag
SWIFT_W92318,HDFCINBB,STANHKHH,AU,CA,23666.45,EUR/CHF,Fedwire_Funds,Low_Risk,Clean_NoHit,39.75,0
SWIFT_W92888,SANTRSMM,UBSWCHZH,AE,AU,805.04,EUR/AED,ISO20022_pacs008,PEP_Politically_Exposed,Clean_NoHit,0.38,0
SWIFT_W92773,HDFCINBB,STANHKHH,AE,AU,5416.28,EUR/AED,Fedwire_Funds,Enhanced_Due_Diligence,Clean_NoHit,36.36,1
SWIFT_W92424,DEUTDEDD,SMBCJPJT,CH,CA,81792.12,EUR/CHF,ISO20022_pacs008,Low_Risk,Cleared_FalsePositive,70.69,1
SWIFT_W92414,HDFCINBB,SMBCJPJT,AU,CA,37357.96,EUR/CHF,ISO20022_pacs008,Enhanced_Due_Diligence,Cleared_FalsePositive,124.86,1
SWIFT_W90450,SANTRSMM,UBSWCHZH,AE,US,800.53,USD/JPY,SWIFT_MT103,Standard_Risk,Clean_NoHit,0.21,0
SWIFT_W91132,DEUTDEDD,SBININBB,AU,GB,15179.27,EUR/USD,SWIFT_MT103,Standard_Risk,Clean_NoHit,30.51,0
SWIFT_W92158,DBSSHKHH,SBININBB,CH,CH,124211.09,EUR/INR,SEPA_Instant_Credit,Low_Risk,Cleared_FalsePositive,177.90,1
SWIFT_W90350,HSBCGB2L,UBSWCHZH,AE,GB,1066.07,USD/CAD,SWIFT_MT103,Standard_Risk,Clean_NoHit,4.69,0
SWIFT_W92518,HDFCINBB,SBININBB,CH,AU,31662.12,EUR/CHF,ISO20022_pacs008,Enhanced_Due_Diligence,Cleared_FalsePositive,96.41,1
SWIFT_W92123,HSBCGB2L,STANHKHH,DE,US,800.78,EUR/GBP,SWIFT_MT103,Standard_Risk,Clean_NoHit,0.31,0
SWIFT_W92295,DBSSHKHH,INGBNL2A,CH,CA,39582.18,EUR/CHF,SEPA_Instant_Credit,Enhanced_Due_Diligence,Cleared_FalsePositive,151.80,1
SWIFT_W92186,HDFCINBB,SBININBB,NL,CH,10151.38,EUR/CHF,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,32.38,0
SWIFT_W92662,DEUTDEDD,STANHKHH,AU,CA,12068.10,EUR/AED,Fedwire_Funds,Enhanced_Due_Diligence,Clean_NoHit,24.94,0
SWIFT_W92197,HDFCINBB,STANHKHH,FR,ES,4560.94,EUR/INR,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,15.93,0
SWIFT_W91663,SANTRSMM,UBSWCHZH,NL,SG,827.03,EUR/USD,SWIFT_MT103,Low_Risk,Clean_NoHit,2.13,0
SWIFT_W92266,DBSSHKHH,SBININBB,GB,CA,120110.09,EUR/INR,SEPA_Instant_Credit,Enhanced_Due_Diligence,Cleared_FalsePositive,177.10,0
SWIFT_W92894,HSBCGB2L,STANHKHH,SG,CA,1554.21,EUR/AED,SEPA_Instant_Credit,Enhanced_Due_Diligence,Clean_NoHit,15.67,0
SWIFT_W92824,HSBCGB2L,INGBNL2A,NL,AU,3506.15,EUR/AED,SEPA_Instant_Credit,Enhanced_Due_Diligence,Cleared_FalsePositive,77.44,0
SWIFT_W92484,HSBCGB2L,SMBCJPJT,NL,JP,807.68,EUR/GBP,SWIFT_MT103,PEP_Politically_Exposed,Clean_NoHit,1.40,0
SWIFT_W92105,DEUTDEDD,SBININBB,AU,CH,223683.45,EUR/INR,ISO20022_pacs008,Low_Risk,Cleared_FalsePositive,134.71,1
SWIFT_W92944,HSBCGB2L,SBININBB,FR,SG,800.67,EUR/AED,SWIFT_MT103,Standard_Risk,Clean_NoHit,0.26,0
SWIFT_W91196,HSBCGB2L,UBSWCHZH,CH,DE,2914.26,EUR/INR,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,8.34,0
SWIFT_W92323,DEUTDEDD,INGBNL2A,AU,GB,1138.39,EUR/JPY,SWIFT_MT103,Standard_Risk,Clean_NoHit,4.40,0
SWIFT_W92102,DBSSHKHH,SBININBB,GB,ES,90864.67,EUR/INR,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,121.47,0
SWIFT_W92234,HSBCGB2L,UBSWCHZH,CH,DE,5794.95,EUR/CHF,ISO20022_pacs008,Low_Risk,Clean_NoHit,14.39,0
SWIFT_W92478,DBSSHKHH,BARCGB22,CH,ES,7767.04,EUR/GBP,SWIFT_MT103,PEP_Politically_Exposed,Clean_NoHit,34.78,0
SWIFT_W92125,HDFCINBB,STANHKHH,CH,CH,24912.26,EUR/CHF,ISO20022_pacs008,Low_Risk,Clean_NoHit,41.02,0
SWIFT_W91643,DEUTDEDD,SMBCJPJT,CH,DE,172687.64,EUR/JPY,ISO20022_pacs008,PEP_Politically_Exposed,Cleared_FalsePositive,117.20,0
SWIFT_W92321,HSBCGB2L,UBSWCHZH,AU,AU,4967.96,EUR/CHF,Fedwire_Funds,Low_Risk,Clean_NoHit,13.39,0
SWIFT_W92649,HDFCINBB,STANHKHH,CH,AU,19456.90,EUR/CHF,ISO20022_pacs008,Enhanced_Due_Diligence,Clean_NoHit,33.47,0
SWIFT_W92293,SANTRSMM,STANHKHH,SG,SG,800.91,EUR/INR,SWIFT_MT103,PEP_Politically_Exposed,Clean_NoHit,0.47,0
SWIFT_W92216,SANTRSMM,UBSWCHZH,CH,GB,834.58,EUR/SGD,SWIFT_MT103,PEP_Politically_Exposed,Clean_NoHit,1.41,0
SWIFT_W91375,HDFCINBB,SBININBB,GB,ES,8112.78,EUR/JPY,SWIFT_MT103,PEP_Politically_Exposed,Clean_NoHit,39.28,0
SWIFT_W92141,DEUTDEDD,SMBCJPJT,DE,CH,89592.40,EUR/CHF,ISO20022_pacs008,Low_Risk,Cleared_FalsePositive,114.86,1
SWIFT_W92259,DBSSHKHH,INGBNL2A,FR,ES,83293.89,EUR/SGD,SEPA_Instant_Credit,Enhanced_Due_Diligence,Cleared_FalsePositive,163.37,0
SWIFT_W92026,DEUTDEDD,SMBCJPJT,CH,DE,112898.92,EUR/JPY,SEPA_Instant_Credit,Enhanced_Due_Diligence,Cleared_FalsePositive,176.75,1
SWIFT_W92324,SANTRSMM,SBININBB,FR,SG,800.77,EUR/SGD,SWIFT_MT103,Standard_Risk,Clean_NoHit,0.34,0
SWIFT_W90597,HSBCGB2L,UBSWCHZH,AE,JP,862.96,USD/CAD,SWIFT_MT103,Standard_Risk,Clean_NoHit,2.19,0
SWIFT_W92544,DEUTDEDD,SMBCJPJT,AU,CH,33408.63,EUR/GBP,ISO20022_pacs008,PEP_Politically_Exposed,Clean_NoHit,36.32,0
SWIFT_W90928,HSBCGB2L,STANHKHH,AU,GB,1161.59,USD/JPY,SWIFT_MT103,PEP_Politically_Exposed,Clean_NoHit,8.43,0
SWIFT_W92056,DBSSHKHH,INGBNL2A,DE,CH,230027.05,EUR/GBP,ISO20022_pacs008,Low_Risk,Cleared_FalsePositive,161.39,1
SWIFT_W92796,HSBCGB2L,UBSWCHZH,AU,AU,2313.27,EUR/AED,Fedwire_Funds,Low_Risk,Clean_NoHit,8.35,0
SWIFT_W92412,DEUTDEDD,STANHKHH,CH,CA,52397.95,EUR/GBP,ISO20022_pacs008,Enhanced_Due_Diligence,Cleared_FalsePositive,115.51,1
SWIFT_W91285,HSBCGB2L,STANHKHH,AE,SG,806.20,USD/JPY,SWIFT_MT103,Standard_Risk,Clean_NoHit,0.74,0
SWIFT_W91932,HDFCINBB,SMBCJPJT,AU,CH,84984.12,EUR/JPY,ISO20022_pacs008,Low_Risk,Clean_NoHit,81.18,0
SWIFT_W92561,HDFCINBB,SMBCJPJT,FR,CA,22732.31,EUR/CHF,SEPA_Instant_Credit,Enhanced_Due_Diligence,Cleared_FalsePositive,102.98,1
SWIFT_W92252,DBSSHKHH,INGBNL2A,GB,CH,93016.31,EUR/JPY,SEPA_Instant_Credit,Enhanced_Due_Diligence,Cleared_FalsePositive,185.40,0
SWIFT_W90239,SANTRSMM,UBSWCHZH,AE,JP,800.71,USD/JPY,SWIFT_MT103,Standard_Risk,Clean_NoHit,0.28,0
SWIFT_W91974,DBSSHKHH,RABONL2U,FR,CH,44958.87,EUR/CHF,SEPA_Instant_Credit,Low_Risk,Cleared_FalsePositive,134.61,0
SWIFT_W92906,HSBCGB2L,STANHKHH,SG,DE,853.06,EUR/AED,SEPA_Instant_Credit,Enhanced_Due_Diligence,Clean_NoHit,2.87,0
SWIFT_W92122,HDFCINBB,STANHKHH,AE,CA,19169.97,EUR/GBP,ISO20022_pacs008,PEP_Politically_Exposed,Clean_NoHit,41.34,0
SWIFT_W92869,HSBCGB2L,STANHKHH,FR,AU,2167.65,EUR/AED,ISO20022_pacs008,Enhanced_Due_Diligence,Clean_NoHit,8.05,0
SWIFT_W92202,DBSSHKHH,SMBCJPJT,CH,CH,186071.92,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Cleared_FalsePositive,155.70,1
SWIFT_W92345,HSBCGB2L,INGBNL2A,CH,SG,802.26,EUR/CHF,SWIFT_MT103,Standard_Risk,Clean_NoHit,0.55,0
SWIFT_W92953,SANTRSMM,SMBCJPJT,US,GB,801.31,EUR/AED,SWIFT_MT103,Low_Risk,Clean_NoHit,0.55,0
SWIFT_W92321,DEUTDEDD,RABONL2U,CH,CA,89532.33,EUR/CHF,ISO20022_pacs008,Low_Risk,Cleared_FalsePositive,114.67,1
SWIFT_W92183,SANTRSMM,STANHKHH,FR,GB,800.58,EUR/JPY,SWIFT_MT103,Standard_Risk,Clean_NoHit,0.24,0
SWIFT_W91722,HDFCINBB,SMBCJPJT,DE,GB,12454.56,USD/CAD,SWIFT_MT103,Low_Risk,Clean_NoHit,71.47,0
SWIFT_W92573,DBSGSGSG,INGBNL2A,AU,CH,29343.60,EUR/CHF,SEPA_Instant_Credit,Low_Risk,Cleared_FalsePositive,64.51,0
SWIFT_W92645,HDFCINBB,SBININBB,NL,CA,15058.55,EUR/CHF,SEPA_Instant_Credit,Enhanced_Due_Diligence,Clean_NoHit,80.81,0
SWIFT_W91942,DBSGSGSG,RABONL2U,CH,ES,80743.08,EUR/GBP,SEPA_Instant_Credit,PEP_Politically_Exposed,Cleared_FalsePositive,91.60,0
SWIFT_W91826,HDFCINBB,SBININBB,IN,GB,2946.30,EUR/INR,SWIFT_MT103,Low_Risk,Clean_NoHit,16.72,0
SWIFT_W91257,SANTRSMM,UBSWCHZH,AU,JP,800.89,USD/CAD,SWIFT_MT103,Standard_Risk,Clean_NoHit,0.31,0
SWIFT_W91340,HSBCGB2L,UBSWCHZH,AU,SG,844.02,USD/JPY,SWIFT_MT103,PEP_Politically_Exposed,Clean_NoHit,3.11,0
SWIFT_W92735,HDFCINBB,RABONL2U,NL,CA,12151.19,EUR/CHF,SEPA_Instant_Credit,Enhanced_Due_Diligence,Clean_NoHit,59.39,0
SWIFT_W92604,HDFCINBB,INGBNL2A,SG,SG,900.19,EUR/CHF,SWIFT_MT103,Low_Risk,Clean_NoHit,8.40,0
SWIFT_W92576,SANTRSMM,UBSWCHZH,CH,AU,1344.76,EUR/CHF,ISO20022_pacs008,Low_Risk,Clean_NoHit,3.19,0
SWIFT_W92289,SANTRSMM,STANHKHH,NL,US,801.45,EUR/INR,SWIFT_MT103,PEP_Politically_Exposed,Clean_NoHit,0.64,0
SWIFT_W91865,HSBCGB2L,STANHKHH,FR,JP,801.53,EUR/SGD,SWIFT_MT103,Standard_Risk,Clean_NoHit,0.54,0
SWIFT_W92826,HSBCGB2L,BCOPESMM,SG,ES,911.69,EUR/AED,SWIFT_MT103,Low_Risk,Clean_NoHit,8.64,0
SWIFT_W92571,HDFCINBB,STANHKHH,AE,CA,16025.04,EUR/CHF,Fedwire_Funds,Enhanced_Due_Diligence,Cleared_FalsePositive,81.21,1
SWIFT_W92953,HDFCINBB,SMBCJPJT,AU,CA,1971.01,EUR/AED,ISO20022_pacs008,Low_Risk,Clean_NoHit,5.37,0
SWIFT_W92587,HDFCINBB,SBININBB,FR,AU,29969.18,EUR/CHF,ISO20022_pacs008,Enhanced_Due_Diligence,Cleared_FalsePositive,96.72,1
SWIFT_W91362,HSBCGB2L,STANHKHH,DE,SG,805.72,USD/CAD,SWIFT_MT103,Standard_Risk,Clean_NoHit,1.36,0
SWIFT_W92612,DEUTDEDD,RABONL2U,IN,CH,13960.94,EUR/CHF,SEPA_Instant_Credit,Enhanced_Due_Diligence,Clean_NoHit,84.64,0
SWIFT_W92540,SANTRSMM,STANHKHH,NL,SG,800.67,EUR/USD,SWIFT_MT103,PEP_Politically_Exposed,Clean_NoHit,0.38,0
SWIFT_W92687,HSBCGB2L,SMBCJPJT,US,CA,1588.51,EUR/CHF,SEPA_Instant_Credit,Enhanced_Due_Diligence,Clean_NoHit,13.51,0
SWIFT_W90987,SANTRSMM,UBSWCHZH,AE,US,800.53,USD/CAD,SWIFT_MT103,Standard_Risk,Clean_NoHit,0.20,0
SWIFT_W92745,HSBCGB2L,UBSWCHZH,AU,AE,4615.18,EUR/AED,Fedwire_Funds,Enhanced_Due_Diligence,Clean_NoHit,11.80,0
SWIFT_W90366,HSBCGB2L,UBSWCHZH,AU,JP,819.20,USD/JPY,SWIFT_MT103,Standard_Risk,Clean_NoHit,1.24,0
SWIFT_W92644,DEUTDEDD,STANHKHH,AU,DE,6768.43,EUR/AED,ISO20022_pacs008,Low_Risk,Clean_NoHit,13.97,0
SWIFT_W92042,HDFCINBB,SMBCJPJT,IN,ES,9506.50,EUR/JPY,SWIFT_MT103,Low_Risk,Clean_NoHit,32.52,0
SWIFT_W92408,DEUTDEDD,RABONL2U,DE,CA,73304.42,EUR/GBP,SEPA_Instant_Credit,Enhanced_Due_Diligence,Cleared_FalsePositive,133.84,1
SWIFT_W92178,DBSSHKHH,FABAEADX,CH,DE,87649.83,EUR/GBP,SEPA_Instant_Credit,Low_Risk,Cleared_FalsePositive,97.92,0
SWIFT_W90559,SANTRSMM,STANHKHH,AU,SG,810.52,USD/JPY,SWIFT_MT103,Standard_Risk,Clean_NoHit,1.02,0
SWIFT_W92005,HDFCINBB,SMBCJPJT,DE,CH,91202.16,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,81.59,0
SWIFT_W92148,DBSSHKHH,SMBCJPJT,AU,CH,103279.80,EUR/INR,ISO20022_pacs008,Low_Risk,Cleared_FalsePositive,130.20,1
SWIFT_W92205,DEUTDEDD,SMBCJPJT,FR,DE,64787.86,EUR/GBP,SEPA_Instant_Credit,Enhanced_Due_Diligence,Cleared_FalsePositive,104.34,0
SWIFT_W91155,HDFCINBB,SBININBB,CH,CH,76090.96,EUR/INR,ISO20022_pacs008,PEP_Politically_Exposed,Clean_NoHit,59.91,0
SWIFT_W92418,DEUTDEDD,STANHKHH,AU,CA,34754.52,EUR/CHF,ISO20022_pacs008,Low_Risk,Cleared_FalsePositive,104.86,1
SWIFT_W92930,HDFCINBB,RABONL2U,IN,GB,867.36,EUR/AED,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,2.51,0
SWIFT_W91822,SANTRSMM,UBSWCHZH,AU,ES,873.13,USD/CAD,SWIFT_MT103,PEP_Politically_Exposed,Clean_NoHit,1.91,0
SWIFT_W91814,SANTRSMM,UBSWCHZH,AE,SG,800.53,USD/JPY,SWIFT_MT103,Standard_Risk,Clean_NoHit,0.21,0
SWIFT_W92734,HSBCGB2L,UBSWCHZH,CH,AU,3551.04,EUR/AED,Fedwire_Funds,Enhanced_Due_Diligence,Clean_NoHit,6.36,0
SWIFT_W92749,HDFCINBB,FABAEADX,GB,CH,9451.42,EUR/AED,SEPA_Instant_Credit,Enhanced_Due_Diligence,Clean_NoHit,49.62,0
SWIFT_W90985,HDFCINBB,STANHKHH,CH,DE,21808.72,USD/CAD,SWIFT_MT103,PEP_Politically_Exposed,Clean_NoHit,52.13,0
SWIFT_W92761,SANTRSMM,SBININBB,NL,SG,800.98,EUR/CHF,SWIFT_MT103,Standard_Risk,Clean_NoHit,0.41,0
SWIFT_W92251,DEUTDEDD,SMBCJPJT,DE,CA,58250.35,EUR/CHF,ISO20022_pacs008,Enhanced_Due_Diligence,Cleared_FalsePositive,86.51,1
SWIFT_W91180,HDFCINBB,SMBCJPJT,AU,GB,1758.55,EUR/JPY,SWIFT_MT103,Standard_Risk,Clean_NoHit,9.80,0
SWIFT_W92974,HSBCGB2L,FABAEADX,NL,GB,839.56,EUR/AED,SEPA_Instant_Credit,Enhanced_Due_Diligence,Clean_NoHit,2.41,0
SWIFT_W92110,DBSSHKHH,SBININBB,CH,CH,193318.52,EUR/GBP,ISO20022_pacs008,Low_Risk,Cleared_FalsePositive,126.52,1
SWIFT_W92685,HSBCGB2L,SMBCJPJT,GB,AU,17357.48,EUR/CHF,ISO20022_pacs008,Low_Risk,Clean_NoHit,26.12,0
SWIFT_W92432,HDFCINBB,STANHKHH,AU,CA,47349.78,EUR/CHF,ISO20022_pacs008,Low_Risk,Clean_NoHit,53.84,0
SWIFT_W92642,HDFCINBB,SMBCJPJT,GB,AU,14541.28,EUR/CHF,ISO20022_pacs008,Enhanced_Due_Diligence,Cleared_FalsePositive,95.41,0
SWIFT_W92880,HDFCINBB,BCOPESMM,IN,DE,1726.96,EUR/AED,SWIFT_MT103,Enhanced_Due_Diligence,Clean_NoHit,16.47,0
SWIFT_W92367,SANTRSMM,STANHKHH,GB,AU,1060.42,EUR/CHF,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,2.39,0
SWIFT_W92446,DEUTDEDD,RABONL2U,GB,CH,19091.96,EUR/CHF,SEPA_Instant_Credit,Enhanced_Due_Diligence,Clean_NoHit,83.28,0
SWIFT_W91614,HDFCINBB,STANHKHH,AE,ES,5005.45,EUR/INR,SEPA_Instant_Credit,Standard_Risk,Clean_NoHit,13.42,0
SWIFT_W92735,HSBCGB2L,UBSWCHZH,AU,AU,2295.37,EUR/AED,Fedwire_Funds,Low_Risk,Clean_NoHit,6.06,0
SWIFT_W92418,DEUTDEDD,SBININBB,AU,CH,117469.73,EUR/GBP,ISO20022_pacs008,Low_Risk,Cleared_FalsePositive,96.57,0
SWIFT_W92799,HSBCGB2L,RABONL2U,US,CA,5038.32,EUR/AED,SEPA_Instant_Credit,Enhanced_Due_Diligence,Clean_NoHit,32.90,0
SWIFT_W92319,HDFCINBB,SMBCJPJT,IN,GB,5515.24,USD/CAD,SWIFT_MT103,Enhanced_Due_Diligence,Clean_NoHit,51.83,0
SWIFT_W92863,HSBCGB2L,STANHKHH,DE,AU,2511.17,EUR/AED,Fedwire_Funds,Enhanced_Due_Diligence,Clean_NoHit,8.08,0
SWIFT_W92776,DEUTDEDD,SMBCJPJT,CH,CA,18020.08,EUR/AED,ISO20022_pacs008,Enhanced_Due_Diligence,Cleared_FalsePositive,36.58,0
SWIFT_W92440,HDFCINBB,STANHKHH,AU,CA,32538.58,EUR/GBP,Fedwire_Funds,Enhanced_Due_Diligence,Cleared_FalsePositive,89.19,1
SWIFT_W92511,HDFCINBB,STANHKHH,CH,AU,12840.24,EUR/AED,Fedwire_Funds,Low_Risk,Clean_NoHit,19.57,0
SWIFT_W92715,HDFCINBB,STANHKHH,CH,AU,10762.23,EUR/AED,ISO20022_pacs008,Enhanced_Due_Diligence,Clean_NoHit,24.19,0
SWIFT_W92748,HDFCINBB,STANHKHH,AU,AU,8846.86,EUR/AED,ISO20022_pacs008,Enhanced_Due_Diligence,Cleared_FalsePositive,50.46,1
SWIFT_W91834,HSBCGB2L,STANHKHH,AU,GB,4940.06,EUR/SGD,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,27.59,0
SWIFT_W92599,DEUTDEDD,SBININBB,FR,CA,58043.26,EUR/CHF,ISO20022_pacs008,Enhanced_Due_Diligence,Cleared_FalsePositive,74.62,0
SWIFT_W92072,HDFCINBB,INGBNL2A,IN,CH,109572.91,EUR/GBP,ISO20022_pacs008,Low_Risk,Clean_NoHit,84.60,0
SWIFT_W90711,SANTRSMM,UBSWCHZH,AU,JP,809.96,EUR/USD,SWIFT_MT103,Standard_Risk,Clean_NoHit,0.70,0
SWIFT_W91736,HDFCINBB,SMBCJPJT,CH,ES,7148.87,EUR/USD,SWIFT_MT103,PEP_Politically_Exposed,Clean_NoHit,17.54,0
SWIFT_W92801,DEUTDEDD,BCOPESMM,DE,ES,1575.90,EUR/AED,SWIFT_MT103,Low_Risk,Clean_NoHit,15.84,0
SWIFT_W90776,HSBCGB2L,UBSWCHZH,AE,DE,1418.52,EUR/INR,SWIFT_MT103,Standard_Risk,Clean_NoHit,5.13,0
SWIFT_W91744,HSBCGB2L,STANHKHH,AU,DE,947.87,EUR/USD,SWIFT_MT103,Standard_Risk,Clean_NoHit,2.29,0
SWIFT_W92380,DEUTDEDD,BCOPESMM,DE,SG,831.34,EUR/CHF,SWIFT_MT103,Standard_Risk,Clean_NoHit,2.83,0
SWIFT_W92646,SANTRSMM,UBSWCHZH,AE,AE,1111.14,EUR/AED,Fedwire_Funds,Low_Risk,Clean_NoHit,3.20,0
SWIFT_W91711,HDFCINBB,SMBCJPJT,GB,GB,5173.14,EUR/USD,SWIFT_MT103,Low_Risk,Clean_NoHit,38.57,0
SWIFT_W92439,DBSGSGSG,FABAEADX,CH,ES,46846.84,EUR/GBP,SEPA_Instant_Credit,Low_Risk,Cleared_FalsePositive,90.20,0
SWIFT_W92282,DEUTDEDD,SMBCJPJT,AU,CA,60390.02,EUR/GBP,ISO20022_pacs008,Low_Risk,Cleared_FalsePositive,135.86,1
SWIFT_W92744,HSBCGB2L,STANHKHH,SG,DE,8351.38,EUR/CHF,SEPA_Instant_Credit,Enhanced_Due_Diligence,Clean_NoHit,59.37,0
SWIFT_W92666,DEUTDEDD,BARCGB22,FR,GB,4009.68,EUR/INR,SWIFT_MT103,Low_Risk,Clean_NoHit,61.54,0
SWIFT_W92508,DBSSHKHH,FABAEADX,FR,CH,24173.36,EUR/CHF,SEPA_Instant_Credit,Enhanced_Due_Diligence,Cleared_FalsePositive,164.40,0
SWIFT_W91196,HSBCGB2L,STANHKHH,AE,CH,2747.96,EUR/JPY,ISO20022_pacs008,Standard_Risk,Clean_NoHit,16.36,0
SWIFT_W92508,HDFCINBB,SBININBB,DE,AU,56298.77,EUR/CHF,ISO20022_pacs008,Enhanced_Due_Diligence,Cleared_FalsePositive,74.45,1
SWIFT_W91527,DEUTDEDD,SBININBB,CH,ES,22847.31,EUR/GBP,SEPA_Instant_Credit,Standard_Risk,Clean_NoHit,25.61,0
SWIFT_W90853,HSBCGB2L,STANHKHH,AU,DE,4751.55,EUR/USD,SEPA_Instant_Credit,Standard_Risk,Clean_NoHit,20.28,0
SWIFT_W91824,DEUTDEDD,STANHKHH,AU,CH,56644.24,EUR/SGD,ISO20022_pacs008,Low_Risk,Cleared_FalsePositive,143.59,1
SWIFT_W92249,HSBCGB2L,UBSWCHZH,AU,AU,4572.52,EUR/CHF,Fedwire_Funds,Low_Risk,Clean_NoHit,13.49,0
SWIFT_W92503,HDFCINBB,SBININBB,CH,AU,27214.46,EUR/CHF,ISO20022_pacs008,Enhanced_Due_Diligence,Cleared_FalsePositive,108.05,1
SWIFT_W91397,HDFCINBB,SMBCJPJT,FR,GB,1088.07,EUR/SGD,SWIFT_MT103,PEP_Politically_Exposed,Clean_NoHit,6.14,0
SWIFT_W92346,DEUTDEDD,SMBCJPJT,AU,CA,31550.35,EUR/CHF,ISO20022_pacs008,Enhanced_Due_Diligence,Cleared_FalsePositive,134.78,1
SWIFT_W91774,DEUTDEDD,SBININBB,AU,DE,46315.68,EUR/SGD,SEPA_Instant_Credit,PEP_Politically_Exposed,Cleared_FalsePositive,105.73,1
SWIFT_W92943,HSBCGB2L,BARCGB22,US,GB,839.70,EUR/AED,SWIFT_MT103,Enhanced_Due_Diligence,Clean_NoHit,16.10,0
SWIFT_W91179,HSBCGB2L,STANHKHH,AU,ES,1115.07,USD/CAD,SWIFT_MT103,Standard_Risk,Clean_NoHit,4.26,0
SWIFT_W92857,HSBCGB2L,RABONL2U,NL,CA,3052.27,EUR/AED,SEPA_Instant_Credit,Enhanced_Due_Diligence,Clean_NoHit,33.82,0
SWIFT_W92466,HSBCGB2L,RABONL2U,FR,JP,1155.16,EUR/INR,SWIFT_MT103,PEP_Politically_Exposed,Clean_NoHit,6.08,0
SWIFT_W92953,SANTRSMM,STANHKHH,SG,CA,934.96,EUR/AED,ISO20022_pacs008,Enhanced_Due_Diligence,Clean_NoHit,2.70,0
SWIFT_W92659,DEUTDEDD,INGBNL2A,GB,CH,15572.14,EUR/CHF,SEPA_Instant_Credit,Enhanced_Due_Diligence,Clean_NoHit,84.52,0
SWIFT_W92668,DBSSHKHH,INGBNL2A,AU,DE,31484.63,EUR/CHF,SEPA_Instant_Credit,Low_Risk,Cleared_FalsePositive,47.43,0
SWIFT_W92114,SANTRSMM,UBSWCHZH,NL,GB,802.17,EUR/SGD,SWIFT_MT103,Standard_Risk,Clean_NoHit,0.45,0
SWIFT_W92055,HDFCINBB,SMBCJPJT,IN,DE,80662.70,EUR/GBP,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,79.97,0
SWIFT_W92151,DEUTDEDD,RABONL2U,NL,ES,9599.89,EUR/CHF,SWIFT_MT103,Low_Risk,Clean_NoHit,53.97,0
SWIFT_W92829,HSBCGB2L,FABAEADX,SG,SG,800.89,EUR/GBP,SWIFT_MT103,PEP_Politically_Exposed,Clean_NoHit,0.77,0
SWIFT_W91341,HSBCGB2L,STANHKHH,AU,SG,860.60,USD/JPY,SWIFT_MT103,Standard_Risk,Clean_NoHit,2.29,0
SWIFT_W92642,DEUTDEDD,SMBCJPJT,AU,AU,31945.48,EUR/CHF,ISO20022_pacs008,PEP_Politically_Exposed,Clean_NoHit,43.22,0
SWIFT_W92091,DEUTDEDD,INGBNL2A,GB,JP,3769.80,EUR/GBP,SWIFT_MT103,PEP_Politically_Exposed,Clean_NoHit,18.28,0
SWIFT_W92735,HDFCINBB,RABONL2U,GB,CA,12596.20,EUR/AED,SEPA_Instant_Credit,Enhanced_Due_Diligence,Clean_NoHit,48.79,0
SWIFT_W92921,HSBCGB2L,UBSWCHZH,FR,AU,1378.53,EUR/AED,Fedwire_Funds,Enhanced_Due_Diligence,Clean_NoHit,4.91,0
SWIFT_W91908,DBSSHKHH,SBININBB,DE,CH,256478.12,EUR/INR,ISO20022_pacs008,Low_Risk,Cleared_FalsePositive,153.03,1
SWIFT_W92369,HSBCGB2L,STANHKHH,CH,GB,865.62,EUR/GBP,SWIFT_MT103,Standard_Risk,Clean_NoHit,1.99,0
SWIFT_W92375,DEUTDEDD,SMBCJPJT,DE,CA,37335.34,EUR/CHF,ISO20022_pacs008,Enhanced_Due_Diligence,Cleared_FalsePositive,49.13,0
SWIFT_W92478,DBSSHKHH,FABAEADX,GB,CH,28876.05,EUR/CHF,SEPA_Instant_Credit,Enhanced_Due_Diligence,Cleared_FalsePositive,99.30,0
SWIFT_W92371,HSBCGB2L,UBSWCHZH,AE,AU,5394.40,EUR/CHF,Fedwire_Funds,Low_Risk,Clean_NoHit,40.27,1
SWIFT_W92567,HSBCGB2L,SMBCJPJT,NL,US,803.93,USD/CAD,SWIFT_MT103,Low_Risk,Clean_NoHit,2.36,0
SWIFT_W92746,HDFCINBB,SBININBB,SG,AU,9223.76,EUR/AED,ISO20022_pacs008,Enhanced_Due_Diligence,Clean_NoHit,38.53,0
SWIFT_W91239,HSBCGB2L,SBININBB,CH,ES,1009.38,EUR/SGD,SWIFT_MT103,Standard_Risk,Clean_NoHit,3.68,0
