date,description,debit,credit,balance,isSuspicious
21-03-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,91989.72,0.58,1.7338582e+07,0
21-03-2023,CRYPTOEXCHANGECOINBASE,46421.36,53001.36,8.325014e+06,0
16-02-2023,NETTXN:farfetch,712393.2,0.0,2.2870668e+06,1
12-02-2024,NETTXN:TICKETBOOKINGYATRA,808.46,21421.35,1.7626616e+07,0
28-10-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,143.15,181037.23,3.6240038e+06,1
29-08-2024,NETTXN:TICKETBOOKINGINDIGO,180.13,218733.16,1.532375e+07,0
29-05-2023,NETTXN:TICKETBOOKINGINDIGO,10243.07,16924.08,1.5449434e+07,0
26-03-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,25.78,421669.72,1.5249293e+07,0
05-03-2023,NETTXN:farfetch,226905.69,9.9,1.4133422e+07,0
18-04-2023,IMPS/NA/XXX5678/RRN:876543210987/MOBTXN,16826.77,5960.78,1.4938461e+07,0
08-02-2023,NETTXN:TICKETBOOKINGYATRA,47.89,735423.06,1.0466579e+07,0
02-08-2023,NETTXN:TICKETBOOKINGINDIGO,353218.16,0.22,1.3733527e+07,0
18-04-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),162.27,314281.03,1.3594088e+07,0
12-09-2024,NETTXN:AMAZON,453913.88,3.74,1.4066692e+07,0
22-06-2024,PCA:5001234567:1234567891234:LOCALSHOP,6529.2,390965.62,6.6077915e+06,1
09-09-2024,NETTXN:PAYBILL123456,480523.12,17918.83,6.346397e+06,1
14-03-2023,IMPS/NA/XXX5678/RRN:876543210987/MOBTXN,29679.68,20211.77,1.005597e+07,0
03-04-2023,PCA:5001234567:123456789012345:AMAZON,278595.75,938.93,1.42669e+07,0
11-02-2023,REFUNDOF:ZOMATO,779262.94,0.03,7.0079295e+06,0
12-02-2023,CRYPTOEXCHANGEBINANCE,698118.56,354.0,4.880261e+06,1
20-12-2022,PCA:5001234567:345123987012345:DOMINOS,3393.98,45527.35,1.4156922e+07,0
23-11-2024,NETTXN:TICKETBOOKINGYATRA,90.64,660576.75,1.2514036e+07,0
28-03-2023,NETTXN:TICKETBOOKINGAIRINDIA,475670.62,0.77,1.2137274e+07,0
23-03-2023,NETTXN:tatacliq,3272.67,351492.9,6.365708e+06,1
25-07-2024,FundsTransfertoXX8765/CC001002010123456/MOBTXN,705103.75,0.02,4.950251e+06,1
20-09-2024,NETTXN:TICKETBOOKINGINDIGO,233.71,138815.94,1.27438e+07,0
08-03-2023,CRYPTOEXCHANGECOINBASE,569309.06,0.0,7.454794e+06,0
25-03-2023,NETTXN:TICKETBOOKINGINDIGO,1.81,725038.4,7.03264e+06,1
24-03-2023,EMItowardsLoanNo00234567,64.0,740188.06,8.126814e+06,1
05-04-2023,PCA:5001234567:1234567891234:LOCALSHOP,0.04,556220.56,5.68277e+06,1
08-03-2023,CRYPTOEXCHANGECOINBASE,1502.59,78458.28,1.5961126e+07,0
30-11-2023,PCA:5001234567:1234567891234:LOCALSHOP,101183.52,2.57,1.6434836e+07,0
29-07-2023,NETTXN:EBAY,143327.58,3538.52,1.2508191e+07,0
15-03-2023,IMPS/NA/XXX5678/RRN:876543210987/MOBTXN,0.14,601310.25,5.443333e+06,1
04-09-2024,CRYPTOEXCHANGECOINBASE,85223.7,55989.41,6.531758e+06,1
06-04-2024,NETTXN:PAYBILL123456,89.07,614762.44,1.4381267e+07,0
22-03-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,26167.02,15129.31,8.197454e+06,0
20-03-2023,NETTXN:TICKETBOOKINGINDIGO,0.0,475630.1,4.413956e+06,1
14-03-2023,NETTXN:PAYBILL432109,6.81,786233.2,6.777074e+06,1
24-03-2023,NETTXN:Aug21Sal234TANGOEINDIA,601593.7,7.54,1.0928934e+07,0
01-02-2023,NETTXN:TICKETBOOKINGAIRINDIA,277.54,405241.03,1.5325405e+07,0
01-04-2023,CRYPTOEXCHANGEWAZIRX,16732.11,4112.91,1.6199054e+07,0
01-03-2023,NETTXN:EBAY,232.47,421819.9,1.518143e+07,0
13-06-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),20.66,430260.2,1.5698301e+07,0
07-04-2024,NETTXN:TICKETBOOKINGMAKEMYTRIP,0.14,602460.2,5.214261e+06,1
22-03-2023,NETTXN:PAYBILL123456,7.88,629238.25,5.4150625e+06,1
19-08-2024,FundsTransfertoXX8765/CC001002010123456/MOBTXN,504596.2,0.0,9.363686e+06,0
21-06-2024,CRYPTOEXCHANGEBINANCE,618114.44,28.25,7.8969505e+06,0
02-04-2023,CRYPTOEXCHANGEWAZIRX,473571.0,0.01,1.4516924e+07,0
08-03-2023,NETTXN:AJIOLUXE,0.03,620805.25,6.790516e+06,0
08-02-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),1000.08,198004.86,1.4912954e+07,0
25-03-2023,CRYPTOEXCHANGEBINANCE,401777.1,287.33,9.492505e+06,0
18-01-2024,PCA:5001234567:675849302948301:MUTUALFUNDS,537.83,424764.38,6.045408e+06,1
02-04-2023,IMPS/RAHULKUMAR/XXX5679/RRN:123456789012,178338.19,6.62,1.6382263e+07,0
23-03-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,728676.9,0.0,2.7220815e+06,1
04-04-2023,CASHDEPOSIT,0.35,670282.56,7.5164e+06,0
27-03-2023,CRYPTOEXCHANGEBINANCE,21691.69,127381.07,6.512061e+06,1
12-02-2023,EMItowardsLoanNo00234567,0.0,515903.38,3.7006928e+06,1
15-03-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,737.88,104668.4,1.5128556e+07,0
17-01-2024,NETTXN:TICKETBOOKINGAIRINDIA,82.8,424134.56,1.5353588e+07,0
14-03-2023,IMPS/NA/XXX5678/RRN:123456789012/MOBTXN,828821.1,4.43,5.369561e+06,1
03-02-2023,NETTXN:AMAZON,12.15,603819.44,1.539791e+07,0
16-02-2023,CRYPTOEXCHANGEWAZIRX,568347.44,5522.21,6.2826695e+06,1
14-03-2023,NETTXN:EBAY,211458.95,9.69,1.558831e+07,0
10-03-2023,NETTXN:TICKETBOOKINGAIRINDIA,216051.6,402.29,1.2681958e+07,0
09-02-2024,NETTXN:TICKETBOOKINGMAKEMYTRIP,10.26,783225.4,7.463402e+06,0
27-02-2023,CRYPTOEXCHANGEBINANCE,723404.9,0.0,3.1939528e+06,1
22-04-2024,PCA:5001234567:1234567891234:LOCALSHOP,0.13,659163.4,7.376378e+06,0
26-01-2023,CRYPTOEXCHANGECOINBASE,7433.95,81773.66,1.5507418e+07,0
27-09-2024,NETTXN:Aug21Sal234TANGOEINDIA,760446.75,11.84,5.9862235e+06,1
04-08-2024,PCA:5001234567:098765432109876:FLIPKART,485111.53,0.01,1.56759e+07,0
17-08-2024,NETTXN:TICKETBOOKINGAIRINDIA,733919.6,0.01,6.817715e+06,0
13-12-2024,NETTXN:TICKETBOOKINGYATRA,137821.12,1008.07,1.1751135e+07,0
16-10-2024,REVOFNETTXN:1234567890,553301.7,0.02,1.3306798e+07,0
21-01-2024,NETTXN:AMAZON,621954.25,0.14,7.783422e+06,0
28-03-2023,PCA:5001234567:567890123456789:BIGBAZAAR,132.09,489435.28,1.6173946e+07,0
06-11-2024,CASHDEPOSIT,308.96,766368.9,7.7061835e+06,1
08-03-2023,IMPS/RAHULKUMAR/XXX5678/RRN:123456789012,63672.42,128.82,1.685586e+07,0
10-10-2024,PCA:5001234567:765432109876543:ZOMATO,2133.49,171658.38,5.308786e+06,1
24-08-2023,NETTXN:EBAY,0.0,516107.84,4.1544718e+06,1
14-03-2023,NETTXN:TICKETBOOKINGINDIGO,169.66,31122.54,1.7900488e+07,0
11-03-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),86.43,522467.2,1.6072626e+07,0
28-03-2024,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),0.0,567915.75,1.0073148e+07,0
13-10-2024,REFUNDOF:ZOMATO,88291.41,1.05,1.7220534e+07,0
18-09-2023,NETTXN:DARVEYS,4431.54,3130.82,1.8030318e+07,0
10-12-2024,REVOFNETTXN:1234567890,739219.6,0.01,5.9754095e+06,1
05-04-2023,NETTXN:PAYBILL987654,17337.22,34563.9,4.0515135e+06,1
12-10-2024,NETTXN:TICKETBOOKINGAIRINDIA,1787.84,100277.76,1.32063e+07,0
17-03-2024,CRYPTOEXCHANGEWAZIRX,61571.01,314.89,1.5378662e+07,0
19-09-2024,CRYPTOEXCHANGECOINBASE,8026.27,455117.1,7.1838155e+06,1
06-04-2023,PCA:5001234567:1234567891234:LOCALSHOP,3.04,667809.4,5.9209875e+06,1
11-12-2024,NETTXN:farfetch,491.66,361355.72,1.4394058e+07,0
23-09-2024,CASHDEPOSIT,755116.4,2.94,4.2132485e+06,1
19-03-2023,PCA:5001234567:345123987012345:DOMINOS,712.31,465390.53,1.6123368e+07,0
11-11-2023,PCA:5001234567:1234567891234:LOCALSHOP,211.79,499823.9,5.7459405e+06,1
28-03-2024,CRYPTOEXCHANGEWAZIRX,833382.3,104.25,6.462362e+06,1
01-01-2024,CRYPTOEXCHANGECOINBASE,14.14,565859.6,1.4837891e+07,0
25-03-2023,NETTXN:CASHDEPOSIT,194753.23,0.01,1.3511808e+07,0
04-09-2023,PCA:5001234567:123456789012345:AMAZON,5710.69,636.77,1.6189542e+07,0
26-07-2023,FundsTransfertoXX8765/CC001002010987654/MOBTXN,2035.58,396.68,1.7493734e+07,0
01-11-2023,NETTXN:EBAY,760148.3,82.5,5.6085055e+06,1
17-10-2023,NETTXN:PAYBILL123456,192.77,542116.56,1.5236717e+07,0
30-06-2023,NETTXN:FLIPKART,0.1,635169.9,5.6296395e+06,1
20-02-2023,IMPS/NA/XXX5678/RRN:123456789012/MOBTXN,735482.94,0.0,4.4911385e+06,1
22-03-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),813898.9,35.08,7.078541e+06,1
30-03-2023,NETTXN:PAYBILL123456,49755.98,47808.46,8.707022e+06,0
26-02-2023,PCA:5001234567:123456789012345:AMAZON,553610.44,0.0,1.200319e+07,0
02-02-2023,NETTXN:FLIPKART,529433.3,0.01,1.0377284e+07,0
22-05-2024,NETTXN:AMAZON,24930.21,274507.1,7.150884e+06,1
26-06-2024,NETTXN:FLIPKART,721345.5,0.0,1.245004e+07,0
18-03-2023,NETTXN:AMAZON,3840.6,2884.34,1.7831564e+07,0
24-02-2023,NETTXN:AMAZON,100.92,713879.25,7.2196635e+06,1
13-03-2023,NETTXN:DARVEYS,6798.07,233730.62,6.4111025e+06,1
14-03-2023,PCA:5001234567:675849302948301:MUTUALFUNDS,549625.1,0.43,9.009242e+06,0
11-03-2023,CRYPTOEXCHANGEBINANCE,482.59,20792.04,1.8581788e+07,0
26-02-2023,NETTXN:FLIPKART,820523.6,0.0,1.7515425e+06,1
20-02-2023,NETTXN:CASHDEPOSIT,14264.96,69213.33,6.068317e+06,1
19-04-2023,CRYPTOEXCHANGEWAZIRX,898.97,25652.9,1.671846e+07,0
21-10-2024,IMPS/NA/XXX5678/RRN:876543210987/MOBTXN,38.54,270131.97,1.5361239e+07,0
06-03-2023,NETTXN:TICKETBOOKINGAIRINDIA,726393.2,1.47,5.4547915e+06,1
18-02-2023,NETTXN:DARVEYS,246966.92,7.97,1.4983389e+07,0
17-01-2024,NETTXN:TICKETBOOKINGAIRINDIA,41120.19,90463.34,9.310207e+06,0
23-03-2023,CRYPTOEXCHANGECOINBASE,168.78,23235.9,1.9055106e+07,0
13-11-2024,CRYPTOEXCHANGEWAZIRX,50.47,693801.25,6.9290085e+06,1
14-12-2024,IMPS/NA/XXX5678/RRN:123400567890/MOBTXN,47850.28,16.49,1.6693887e+07,0
24-02-2024,NETTXN:tatacliq,787221.94,3.08,4.8568585e+06,1
16-09-2024,CRYPTOEXCHANGEWAZIRX,712613.06,0.0,1.2898752e+06,1
10-03-2023,CRYPTOEXCHANGEWAZIRX,1922.19,297845.22,5.943654e+06,1
29-10-2024,NETTXN:TICKETBOOKINGAIRINDIA,0.0,412347.2,3.3227265e+06,1
02-04-2023,NETTXN:PAYBILL432109,746614.4,2.84,6.218631e+06,1
04-03-2023,NETTXN:DARVEYS,12.75,487367.6,5.367307e+06,1
21-02-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,8508.24,400.9,1.6648303e+07,0
14-03-2023,CRYPTOEXCHANGEBINANCE,43242.2,244.42,1.6974924e+07,0
14-03-2024,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),198538.86,85839.38,6.766778e+06,1
11-04-2023,NETTXN:CASHDEPOSIT,342661.53,15178.86,7.540982e+06,1
04-02-2023,CRYPTOEXCHANGEWAZIRX,279982.7,1219.54,1.3723122e+07,0
30-08-2023,PCA:5001234567:345123987012345:DOMINOS,312.18,433342.2,1.0865971e+07,0
09-03-2023,NETTXN:TICKETBOOKINGAIRINDIA,248962.81,0.04,1.6850546e+07,0
04-11-2024,NETTXN:TICKETBOOKINGINDIGO,671688.2,3554.81,5.808826e+06,1
21-03-2023,CRYPTOEXCHANGECOINBASE,176635.45,82.6,1.5051932e+07,0
06-09-2023,NETTXN:tatacliq,613.81,293910.03,5.321513e+06,1
22-03-2023,CRYPTOEXCHANGEBINANCE,0.0,428425.6,4.270878e+06,1
24-02-2024,CRYPTOEXCHANGECOINBASE,0.51,611363.44,5.4256075e+06,1
12-04-2024,IMPS/NA/XXX5678/RRN:123400567890/MOBTXN,1132.18,421384.62,1.2317715e+07,0
04-03-2023,NETTXN:AJIOLUXE,612023.6,34.33,8.17458e+06,0
16-02-2023,CRYPTOEXCHANGECOINBASE,823287.7,16.01,4.6849025e+06,1
14-04-2023,NETTXN:tatacliq,227432.45,0.14,1.5158193e+07,0
27-03-2023,NETTXN:Aug21Sal234TANGOEINDIA,518593.47,0.01,1.2819846e+07,0
20-03-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,775462.2,3.06,6.1441115e+06,1
13-09-2023,ATMWithdrawal,1.91,585156.56,1.2867736e+07,0
26-02-2023,CRYPTOEXCHANGEWAZIRX,65757.7,35248.57,5.875365e+06,1
17-02-2023,NETTXN:TICKETBOOKINGINDIGO,339.25,290051.22,1.38267e+07,0
15-07-2024,IMPS/NA/XXX5678/RRN:123400567890/MOBTXN,292029.78,11.0,1.3785174e+07,0
20-10-2024,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),0.35,714110.75,9.044283e+06,0
19-04-2024,NETTXN:EBAY,49.46,562555.3,1.4798802e+07,0
29-03-2023,IMPS/NA/XXX5678/RRN:987654321098/MOBTXN,20.14,346977.1,1.5148092e+07,0
26-09-2024,PCA:5001234567:1234567891234:LOCALSHOP,245030.62,357.75,1.2716406e+07,0
28-02-2023,CRYPTOEXCHANGECOINBASE,189.72,43532.06,1.7772632e+07,0
06-06-2023,NETTXN:TICKETBOOKINGYATRA,604499.7,0.0,1.226207e+07,0
02-12-2023,NETTXN:FLIPKART,0.36,717809.2,6.521411e+06,1
31-03-2023,NETTXN:CASHDEPOSIT,121.71,69527.86,1.6654211e+07,0
08-03-2023,IMPS/RAHULKUMAR/XXX5678/RRN:123456789012,49.65,272421.3,1.6890526e+07,0
09-02-2023,CRYPTOEXCHANGECOINBASE,0.13,649998.56,8.599032e+06,0
30-04-2024,NETTXN:AMAZON,98892.16,21724.79,6.158893e+06,1
25-05-2024,NETTXN:TICKETBOOKINGYATRA,118268.43,17263.74,5.1914295e+06,1
01-03-2023,CRYPTOEXCHANGEBINANCE,0.01,541080.7,5.0525455e+06,1
08-02-2023,CRYPTOEXCHANGEWAZIRX,832821.7,0.28,3.6442575e+06,1
20-10-2023,NETTXN:CASHDEPOSIT,24.44,682419.2,1.2328408e+07,0
18-07-2023,PCA:5001234567:098765432109876:FLIPKART,437.11,617827.44,1.4052938e+07,0
17-03-2023,NETTXN:AJIOLUXE,837.81,305035.28,5.321327e+06,1
07-08-2024,NETTXN:AMAZON,70118.71,755.66,1.7305502e+07,0
11-11-2024,PCA:5001234567:345123987012345:DOMINOS,717684.2,3298.94,6.4772495e+06,1
16-03-2023,NETTXN:AMAZON,1.23,674255.7,1.0730063e+07,0
06-01-2024,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),299.01,314564.62,1.6236713e+07,0
29-04-2023,NETTXN:TICKETBOOKINGYATRA,0.07,535973.1,4.0284792e+06,1
22-08-2023,PCA:5001234567:567890123456789:BIGBAZAAR,616896.2,0.82,1.3658266e+07,0
03-09-2023,IMPS/RAHULKUMAR/XXX5679/RRN:123456789012,155291.52,161.81,1.4889708e+07,0
15-12-2024,IMPS/RAHULKUMAR/XXX5678/RRN:123456789012,3576.86,0.67,1.8884652e+07,0
18-10-2024,NETTXN:EBAY,158024.34,1998.8,7.885325e+06,0
16-04-2023,NETTXN:TICKETBOOKINGYATRA,51997.62,24390.22,5.510499e+06,1
14-03-2023,PCA:5001234567:567890123456789:BIGBAZAAR,5.3,725560.56,1.0353598e+07,0
28-03-2023,CRYPTOEXCHANGECOINBASE,3.29,660145.44,5.9745965e+06,1
06-03-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,806066.2,4.99,3.9440312e+06,1
14-02-2024,NETTXN:PAYBILL123456,17.65,603829.75,5.6686895e+06,1
02-10-2023,PCA:5001234567:345123987012345:DOMINOS,713065.75,0.0,2.603943e+06,1
24-02-2023,NETTXN:EBAY,584300.56,238.77,1.0040579e+07,0
16-11-2023,NETTXN:AMAZON,838131.6,15.78,4.236769e+06,1
23-02-2024,PCA:5001234567:765432109876543:ZOMATO,569563.5,0.0,1.2042308e+07,0
12-03-2023,PCA:5001234567:450987650123456:EBAY,114833.02,121.77,1.0221388e+07,0
17-03-2023,NETTXN:TICKETBOOKINGINDIGO,740504.56,0.05,5.4408145e+06,1
13-12-2024,NETTXN:farfetch,658.74,406540.03,1.3511199e+07,0
18-03-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,343489.72,6306.01,6.4324185e+06,1
24-03-2023,CASHDEPOSIT,17344.18,16822.86,1.4659895e+07,0
07-12-2023,PCA:5001234567:1234567891234:LOCALSHOP,287719.12,5765.09,5.2130895e+06,1
18-11-2024,NETTXN:TICKETBOOKINGINDIGO,246.33,181892.78,1.4401295e+07,0
22-03-2023,CRYPTOEXCHANGECOINBASE,2593.13,16077.21,1.4715816e+07,0
10-03-2023,PCA:5001234567:1234567891234:LOCALSHOP,526936.44,0.0,8.3147665e+06,0
11-06-2024,REVOFNETTXN:1234567890,709590.4,1477.39,6.0452785e+06,1
31-05-2023,CRYPTOEXCHANGEWAZIRX,107.31,335307.06,1.4369929e+07,0
22-07-2024,NETTXN:FLIPKART,28.47,287359.22,1.5320221e+07,0
20-03-2024,NETTXN:TICKETBOOKINGINDIGO,384763.84,1.71,1.3505889e+07,0
03-04-2023,NETTXN:TICKETBOOKINGYATRA,15236.82,84841.95,1.2558205e+07,0
12-07-2024,NETTXN:PAYBILL432109,51.26,250864.86,1.7174734e+07,0
11-03-2023,NETTXN:CASHDEPOSIT,4749.49,1236.35,1.566276e+07,0
09-04-2023,PCA:5001234567:450987650123456:EBAY,302010.4,0.0,1.8216856e+07,0
31-03-2023,IMPS/NA/XXX5678/RRN:876543210987/MOBTXN,10.26,688576.94,6.167954e+06,1
29-10-2024,CRYPTOEXCHANGECOINBASE,0.03,575046.44,5.2695095e+06,1
11-02-2023,NETTXN:TICKETBOOKINGINDIGO,97.87,525553.4,1.5369288e+07,0
16-07-2023,NETTXN:AMAZON,865156.75,5.79,4.820697e+06,1
02-09-2024,CRYPTOEXCHANGEBINANCE,827679.25,2.38,6.7442625e+06,1
05-02-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,0.01,735244.94,7.737776e+06,0
21-02-2023,IMPS/NA/XXX5678/RRN:876543210987/MOBTXN,85506.57,910.08,1.2513183e+07,0
08-03-2023,IMPS/RAHULKUMAR/XXX5679/RRN:123456789012,461751.53,0.05,1.1650534e+07,0
05-02-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,144.25,413915.97,1.4548785e+07,0
13-03-2023,CASHDEPOSIT,714302.0,0.74,5.3001445e+06,1
02-09-2023,PCA:5001234567:675849302948301:MUTUALFUNDS,9307.82,31899.06,1.5817101e+07,0
10-06-2024,NETTXN:AJIOLUXE,607139.7,20.79,8.213719e+06,0
02-02-2023,PCA:5001234567:765432109876543:ZOMATO,29.37,338220.38,1.5058225e+07,0
23-05-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,28.01,604054.5,1.215866e+07,0
09-03-2023,NETTXN:TICKETBOOKINGAIRINDIA,0.01,581341.9,5.119639e+06,1
06-11-2023,NETTXN:AMAZON,319.28,342378.62,1.5655069e+07,0
04-09-2023,NETTXN:TICKETBOOKINGAIRINDIA,683.14,600060.2,7.1222835e+06,1
16-03-2023,NETTXN:PAYBILL123456,7633.85,4589.37,1.6624298e+07,0
24-03-2023,NETTXN:AJIOLUXE,85.68,606454.9,8.231498e+06,0
09-04-2023,NETTXN:TICKETBOOKINGAIRINDIA,0.44,690929.25,6.528999e+06,1
11-02-2023,NETTXN:Aug21Sal234TANGOEINDIA,535865.2,0.4,1.2836205e+07,0
15-03-2023,PCA:5001234567:1234567891234:LOCALSHOP,856072.25,0.26,2.9271082e+06,1
28-03-2023,PCA:5001234567:765432109876543:ZOMATO,274489.0,1.52,1.4190669e+07,0
10-04-2023,NETTXN:TICKETBOOKINGYATRA,383327.8,0.0,1.3824511e+07,0
27-02-2023,NETTXN:PAYBILL432109,42331.73,1.66,1.752729e+07,0
22-03-2023,NETTXN:AJIOLUXE,27662.45,4511.22,1.5559306e+07,0
08-03-2023,CRYPTOEXCHANGEBINANCE,16035.66,6159.41,1.7543354e+07,0
13-03-2023,NETTXN:TICKETBOOKINGINDIGO,8.32,708656.0,7.6875355e+06,1
03-03-2023,NETTXN:TICKETBOOKINGAIRINDIA,76014.32,22327.73,8.082019e+06,0
02-04-2023,CRYPTOEXCHANGECOINBASE,961.43,314879.97,5.572093e+06,1
17-03-2023,PCA:5001234567:1234567891234:LOCALSHOP,773369.5,3.52,5.8370485e+06,1
27-04-2024,CRYPTOEXCHANGEWAZIRX,92091.23,308.32,1.498e+07,0
10-03-2023,NETTXN:TICKETBOOKINGYATRA,659576.25,0.0,6.7779245e+06,0
02-07-2023,NETTXN:TICKETBOOKINGAIRINDIA,753119.94,0.5,4.536364e+06,1
19-07-2024,IMPS/NA/XXX5678/RRN:123456789012/MOBTXN,0.0,550598.4,1.1267724e+07,0
15-10-2024,NETTXN:EBAY,3591.96,2634.39,1.8370802e+07,0
10-04-2023,NETTXN:tatacliq,1068.74,532957.56,6.4305135e+06,1
20-09-2023,NETTXN:PAYBILL432109,376024.84,10.86,1.3178822e+07,0
17-05-2023,PCA:5001234567:1234567891234:LOCALSHOP,608347.4,0.16,6.9291025e+06,0
08-10-2024,IMPS/NA/XXX5678/RRN:876543210987/MOBTXN,130799.73,2546.66,1.189342e+07,0
06-08-2023,NETTXN:FLIPKART,547917.2,0.0,9.382294e+06,0
03-03-2023,IMPS/RAHULKUMAR/XXX5678/RRN:123456789012,0.04,719542.94,7.741746e+06,0
14-02-2023,PCA:5001234567:1234567891234:LOCALSHOP,33.65,418874.9,1.7056548e+07,0
11-02-2024,NETTXN:AMAZON,738980.9,0.05,1.0132451e+07,0
30-06-2023,NETTXN:farfetch,42.08,521810.44,5.449875e+06,1
20-08-2023,CRYPTOEXCHANGEWAZIRX,24.55,677227.1,6.4578965e+06,1
01-06-2024,NETTXN:TICKETBOOKINGINDIGO,113.1,796475.06,7.785418e+06,1
18-02-2023,NETTXN:AMAZON,6.28,808255.1,7.406912e+06,1
14-02-2023,NETTXN:PAYBILL432109,107396.12,0.2,1.7026558e+07,0
08-03-2023,PCA:5001234567:450987650123456:EBAY,689903.75,0.0,4.682222e+06,1
06-10-2023,NETTXN:AMAZON,3510.63,136519.44,1.2325251e+07,0
15-11-2023,REFUNDOF:ZOMATO,587540.3,0.0,1.38123e+07,0
19-07-2024,PCA:5001234567:098765432109876:FLIPKART,643965.7,0.0,1.2939583e+07,0
10-03-2023,NETTXN:TICKETBOOKINGYATRA,10.78,439445.16,1.5620401e+07,0
18-06-2023,NETTXN:TICKETBOOKINGAIRINDIA,41995.76,0.82,1.6220916e+07,0
28-02-2023,NETTXN:TICKETBOOKINGAIRINDIA,582628.44,0.56,1.3591616e+07,0
24-03-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,0.0,402099.03,2.3704095e+06,1
19-03-2023,NETTXN:tatacliq,1053.73,153935.5,1.4042834e+07,0
13-03-2023,ATMWithdrawal,9.16,727940.06,6.43213e+06,1
23-05-2023,IMPS/NA/XXX5678/RRN:123400567890/MOBTXN,2.98,714773.5,6.7314705e+06,1
14-02-2023,NETTXN:CASHDEPOSIT,885.0,233248.1,5.383037e+06,1
27-02-2023,NETTXN:AJIOLUXE,5587.15,14296.89,1.5545455e+07,0
09-04-2023,NETTXN:TICKETBOOKINGAIRINDIA,1673.21,7276.71,1.7743526e+07,0
06-01-2024,REFUNDOF:ZOMATO,1.39,691244.0,9.881772e+06,0
02-04-2023,NETTXN:AMAZON,829143.4,121.14,5.003206e+06,1
13-03-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,0.0,497778.8,3.8040685e+06,1
10-04-2023,NETTXN:TICKETBOOKINGINDIGO,0.66,558649.2,5.491388e+06,1
29-03-2023,NETTXN:PAYBILL432109,445328.8,0.0,9.953225e+06,0
28-03-2023,NETTXN:TICKETBOOKINGAIRINDIA,0.04,620245.94,4.9502015e+06,1
24-03-2023,IMPS/RAHULKUMAR/XXX5678/RRN:123456789012,0.01,532214.6,1.3363507e+07,0
16-02-2024,NETTXN:tatacliq,402913.97,0.0,1.3320255e+07,0
07-09-2023,NETTXN:tatacliq,31075.24,5293.3,1.0566093e+07,0
28-10-2023,NETTXN:AMAZON,584407.25,0.03,1.2432509e+07,0
28-06-2023,CRYPTOEXCHANGECOINBASE,798896.4,32.55,4.4379975e+06,1
16-07-2023,CRYPTOEXCHANGECOINBASE,347.87,167928.4,1.723342e+07,0
10-10-2024,CRYPTOEXCHANGECOINBASE,36695.88,236.04,1.5998829e+07,0
07-03-2023,FundsTransfertoXX8765/CC001002010987654/MOBTXN,1053.64,658104.44,7.082323e+06,1
17-03-2023,NETTXN:tatacliq,5500.19,12984.61,1.6529761e+07,0
26-01-2023,PCA:5001234567:345123987012345:DOMINOS,155470.23,0.09,1.7839072e+07,0
14-12-2023,PCA:5001234567:1234567891234:LOCALSHOP,6390.85,20110.9,1.3496507e+07,0
20-04-2023,FundsTransfertoXX8765/CC001002010123456/MOBTXN,797427.2,83.98,5.35307e+06,1
27-03-2023,NETTXN:EBAY,495.19,130280.09,1.7524856e+07,0
18-10-2024,CRYPTOEXCHANGEWAZIRX,2291.28,52.53,1.7411364e+07,0
03-04-2023,PCA:5001234567:450987650123456:EBAY,1001.65,127932.98,4.2319865e+06,1
16-02-2023,NETTXN:FLIPKART,706654.75,0.03,5.0095175e+06,1
26-09-2024,REVOFNETTXN:1234567890,48058.58,143.0,1.6286543e+07,0
02-03-2023,NETTXN:CASHDEPOSIT,93.5,813633.25,7.6801115e+06,1
18-10-2024,NETTXN:FLIPKART,1.7,642047.8,5.948752e+06,1
04-08-2023,IMPS/NA/XXX5678/RRN:123456789012/MOBTXN,337166.44,289.41,3.4745522e+06,1
05-03-2023,NETTXN:TICKETBOOKINGAIRINDIA,1.28,577883.1,5.6295935e+06,1
29-03-2023,PCA:5001234567:123456789012345:AMAZON,133797.17,1154.22,1.3405202e+07,0
07-04-2023,PCA:5001234567:1234567891234:LOCALSHOP,0.36,604691.3,5.6881425e+06,1
