age,account_type,transaction_type,merchant_category,amount,balance_before,balance_after,transaction_hour,location,device_type,payment_method,is_international,is_fraud,transaction_id,customer_id 
18,Checking,Transfer,Utilities,101.13,15885.89,15784.76,19,Tokyo,ATM,Credit Card,0,0,TXN_105652,CUST_15652
39,Credit,Transfer,Entertainment,67.63,9813.48,9745.85,0,Tokyo,Web Browser,Credit Card,0,1,TXN_107305,CUST_17305
54,Savings,Withdrawal,Utilities,67.66,18930.64,18862.98,8,New York,ATM,Wire Transfer,0,0,TXN_105534,CUST_15534
52,Business,Payment,Utilities,63.79,5912.73,5848.94,2,Mumbai,Web Browser,Wire Transfer,0,0,TXN_106677,CUST_16677
28,Credit,Transfer,Utilities,87.66,4938.62,4850.96,9,Singapore,Mobile App,Wire Transfer,0,0,TXN_105142,CUST_15142
47,Savings,Withdrawal,Groceries,13.08,20565.26,20552.18,6,Singapore,ATM,UPI / Wallet,0,0,TXN_100153,CUST_10153
25,Credit,Deposit,Utilities,372.32,843.95,471.63,12,London,Web Browser,Debit Card,1,1,TXN_101981,CUST_11981
23,Savings,Transfer,Entertainment,1005.93,13698.88,12692.95,8,New York,POS Terminal,Wire Transfer,0,0,TXN_105987,CUST_15987
18,Credit,Payment,Travel,66.56,20148.23,20081.67,1,New York,POS Terminal,Wire Transfer,1,0,TXN_108750,CUST_18750
31,Checking,Transfer,Travel,82.59,22412.43,22329.84,9,Mumbai,Mobile App,UPI / Wallet,0,0,TXN_102438,CUST_12438
18,Checking,Withdrawal,Electronics,50.56,13796.3,13745.74,14,Singapore,ATM,Credit Card,0,0,TXN_100490,CUST_10490
59,Savings,Transfer,Groceries,187.92,23822.55,23634.63,12,Tokyo,ATM,Credit Card,0,0,TXN_101030,CUST_11030
19,Checking,Transfer,Retail,71.14,10140.11,10068.97,1,Toronto,Web Browser,Credit Card,0,0,TXN_100740,CUST_10740
56,Savings,Payment,Electronics,302.79,23251.78,22948.99,3,Toronto,POS Terminal,UPI / Wallet,0,1,TXN_102189,CUST_12189
18,Savings,Transfer,Retail,288.8,7770.83,7482.03,5,New York,POS Terminal,Debit Card,1,1,TXN_100063,CUST_10063
19,Savings,Payment,Retail,809.36,20697.11,19887.75,12,New York,Web Browser,Credit Card,0,0,TXN_100339,CUST_10339
22,Savings,Withdrawal,Groceries,107.69,4725.81,4618.12,13,Toronto,ATM,Credit Card,1,0,TXN_106832,CUST_16832
18,Savings,Deposit,Electronics,49.34,18083.43,18034.09,18,Toronto,Web Browser,Wire Transfer,0,0,TXN_101776,CUST_11776
24,Credit,Transfer,Groceries,188.23,8269.72,8081.49,20,Singapore,Mobile App,UPI / Wallet,0,0,TXN_104074,CUST_14074
18,Savings,Deposit,Entertainment,277.94,23635.28,23357.34,2,New York,Web Browser,Credit Card,1,0,TXN_108812,CUST_18812
37,Credit,Transfer,Utilities,17.93,5521.36,5653.43,18,New York,POS Terminal,UPI / Wallet,0,1,TXN_103744,CUST_13744
18,Savings,Deposit,Utilities,310.7,3444.75,3134.05,21,London,ATM,Debit Card,0,0,TXN_104196,CUST_14196
18,Credit,Withdrawal,Electronics,43.84,20825.97,20782.13,2,Mumbai,Mobile App,Wire Transfer,0,1,TXN_105910,CUST_15910
18,Savings,Payment,Utilities,52.67,4306.25,4253.58,1,Mumbai,Web Browser,Wire Transfer,0,1,TXN_107770,CUST_17770
61,Savings,Transfer,Utilities,193.07,727.89,534.82,17,London,Web Browser,Credit Card,0,0,TXN_104703,CUST_14703
23,Savings,Payment,Travel,497.97,7185.69,6687.72,3,New York,Web Browser,Credit Card,1,0,TXN_107837,CUST_17837
52,Savings,Transfer,Retail,208.25,11823.47,11615.22,13,Berlin,Mobile App,Debit Card,0,0,TXN_104095,CUST_14095
55,Checking,Transfer,Electronics,383.89,21629.57,21245.68,19,Singapore,Web Browser,Credit Card,0,0,TXN_101628,CUST_11628
18,Savings,Payment,Entertainment,282.57,4318.82,4036.25,13,Toronto,Web Browser,Wire Transfer,1,0,TXN_106792,CUST_16792
18,Savings,Withdrawal,Electronics,39.34,3399.54,3360.2,20,Singapore,Web Browser,Credit Card,0,0,TXN_108062,CUST_18062
39,Business,Withdrawal,Utilities,135.94,18186.66,18050.72,1,Singapore,Web Browser,Wire Transfer,0,0,TXN_102050,CUST_12050
18,Checking,Transfer,Entertainment,90.59,22266.34,22175.75,12,New York,ATM,UPI / Wallet,0,0,TXN_103874,CUST_13874
38,Savings,Deposit,Travel,164.7,22496.45,22331.75,12,Tokyo,Web Browser,UPI / Wallet,0,0,TXN_102392,CUST_12392
18,Checking,Payment,Entertainment,230.87,18428.48,18197.61,16,Singapore,ATM,Credit Card,0,0,TXN_100469,CUST_10469
18,Checking,Transfer,Electronics,102.17,2030.14,1927.97,20,London,ATM,Wire Transfer,0,1,TXN_103935,CUST_13935
58,Savings,Transfer,Utilities,37.36,21042.4,21005.04,7,Singapore,Web Browser,Credit Card,0,0,TXN_102642,CUST_12642
18,Checking,Withdrawal,Retail,85.21,19639.46,19554.25,23,Berlin,Mobile App,Debit Card,1,0,TXN_105505,CUST_15505
71,Savings,Transfer,Utilities,70.02,8238.73,8168.71,1,London,Web Browser,Wire Transfer,0,1,TXN_108041,CUST_18041
19,Credit,Withdrawal,Travel,101.23,20426.18,20324.95,20,Singapore,Web Browser,UPI / Wallet,0,0,TXN_106844,CUST_16844
18,Credit,Payment,Entertainment,81.45,6020.58,5939.13,12,Toronto,ATM,Credit Card,0,0,TXN_105860,CUST_15860
18,Checking,Transfer,Groceries,179.24,3165.66,2986.42,11,Tokyo,ATM,Debit Card,0,0,TXN_106713,CUST_16713
63,Savings,Transfer,Entertainment,297.35,6736.46,6439.11,12,Tokyo,POS Terminal,Wire Transfer,1,0,TXN_102298,CUST_12298
18,Credit,Payment,Electronics,102.65,6594.14,6491.49,2,New York,Web Browser,Credit Card,0,1,TXN_100599,CUST_10599
31,Credit,Payment,Utilities,52.76,2592.23,2539.47,6,Mumbai,ATM,Wire Transfer,0,1,TXN_108787,CUST_18787
60,Credit,Withdrawal,Electronics,41.09,6672.59,6631.5,4,Berlin,Web Browser,UPI / Wallet,1,0,TXN_108417,CUST_18417
18,Credit,Withdrawal,Electronics,588.3,16578.54,15990.24,18,Berlin,Mobile App,Debit Card,0,0,TXN_107123,CUST_17123
60,Savings,Transfer,Travel,94.83,265.36,170.53,9,Toronto,ATM,Wire Transfer,0,0,TXN_102421,CUST_12421
18,Savings,Payment,Utilities,615.09,20475.5,19860.41,1,Mumbai,ATM,Wire Transfer,0,0,TXN_107928,CUST_17928
18,Business,Transfer,Utilities,662.19,18504.12,17841.93,14,New York,Mobile App,Wire Transfer,0,0,TXN_105972,CUST_15972
18,Savings,Withdrawal,Groceries,247.76,19727.31,19479.55,2,Singapore,POS Terminal,UPI / Wallet,0,0,TXN_100735,CUST_10735
18,Savings,Withdrawal,Travel,163.11,4201.23,4038.12,18,Singapore,POS Terminal,Credit Card,0,0,TXN_103255,CUST_13255
28,Checking,Deposit,Travel,132.81,10468.58,10335.77,0,Berlin,POS Terminal,UPI / Wallet,0,0,TXN_100722,CUST_10722
59,Checking,Deposit,Travel,110.37,10545.42,10435.05,1,New York,POS Terminal,UPI / Wallet,0,0,TXN_108860,CUST_18860
70,Credit,Transfer,Retail,522.56,6821.62,6299.06,11,Singapore,Web Browser,Wire Transfer,1,0,TXN_107845,CUST_17845
18,Credit,Withdrawal,Utilities,62.56,3382.04,3319.48,18,Tokyo,Web Browser,UPI / Wallet,0,0,TXN_107842,CUST_17842
27,Savings,Transfer,Utilities,78.63,4470.94,4392.31,14,London,Mobile App,UPI / Wallet,1,0,TXN_105992,CUST_15992
57,Savings,Withdrawal,Groceries,145.25,6058.8,5913.55,16,New York,Web Browser,UPI / Wallet,1,0,TXN_101427,CUST_11427
38,Savings,Deposit,Retail,854.39,2806.71,2102.3199999999997,15,Tokyo,Web Browser,Debit Card,0,0,TXN_105169,CUST_15169
18,Credit,Transfer,Retail,87.08,94.65,7.57,3,London,Mobile App,Debit Card,1,0,TXN_106956,CUST_16956
18,Credit,Transfer,Entertainment,107.72,10847.11,10739.39,14,New York,ATM,Credit Card,0,0,TXN_102844,CUST_12844
19,Business,Payment,Entertainment,154.7,10991.63,10986.93,9,Berlin,POS Terminal,Credit Card,0,0,TXN_101152,CUST_11152
59,Savings,Transfer,Electronics,105.5,7760.75,7805.25,14,Singapore,POS Terminal,Wire Transfer,0,0,TXN_103351,CUST_13351
18,Checking,Transfer,Utilities,406.62,16560.65,16154.03,3,Mumbai,ATM,Wire Transfer,0,0,TXN_108460,CUST_18460
57,Checking,Transfer,Entertainment,165.56,9016.3,8850.74,16,New York,Web Browser,Wire Transfer,0,0,TXN_102740,CUST_12740
18,Checking,Deposit,Travel,50.2,12948.47,12898.27,12,Mumbai,ATM,Credit Card,0,0,TXN_104335,CUST_14335
19,Savings,Withdrawal,Utilities,106.98,5743.64,5636.66,22,Mumbai,Web Browser,Debit Card,1,0,TXN_100030,CUST_10030
18,Savings,Transfer,Entertainment,306.16,178.86,0.0,23,Singapore,Mobile App,UPI / Wallet,0,1,TXN_101015,CUST_11015
22,Checking,Deposit,Entertainment,27.52,910.7,883.18,19,Mumbai,Web Browser,Debit Card,0,0,TXN_104079,CUST_14079
61,Checking,Deposit,Retail,128.72,18606.37,18477.65,16,Tokyo,Mobile App,Debit Card,0,1,TXN_105722,CUST_15722
18,Checking,Transfer,Retail,39.9,20563.53,20673.63,13,New York,POS Terminal,Debit Card,1,0,TXN_107588,CUST_17588
18,Business,Withdrawal,Electronics,44.81,21486.22,21441.41,9,Mumbai,ATM,Wire Transfer,0,0,TXN_107147,CUST_17147
18,Credit,Transfer,Groceries,163.13,20733.95,20570.82,7,Berlin,POS Terminal,Wire Transfer,0,0,TXN_106584,CUST_16584
18,Checking,Transfer,Retail,172.7,4971.87,4799.17,5,Toronto,ATM,Debit Card,0,0,TXN_104044,CUST_14044
55,Business,Transfer,Utilities,316.2,22448.44,22132.24,17,Mumbai,Web Browser,Credit Card,1,0,TXN_102862,CUST_12862
36,Checking,Payment,Groceries,54.0,5995.04,5941.04,11,Singapore,POS Terminal,Debit Card,0,0,TXN_104253,CUST_14253
18,Business,Withdrawal,Travel,76.24,18289.27,18213.03,10,Toronto,ATM,Wire Transfer,0,0,TXN_100474,CUST_10474
60,Credit,Payment,Electronics,266.85,994.38,727.53,20,Singapore,ATM,Wire Transfer,0,0,TXN_105766,CUST_15766
18,Checking,Transfer,Travel,100.14,7862.34,7762.2,15,New York,Web Browser,Wire Transfer,1,0,TXN_105807,CUST_15807
27,Savings,Transfer,Groceries,332.07,18282.48,17950.41,19,Toronto,Mobile App,Debit Card,0,1,TXN_104540,CUST_14540
30,Checking,Transfer,Travel,724.23,9642.72,8918.49,1,New York,Web Browser,Credit Card,0,0,TXN_100455,CUST_10455
27,Credit,Transfer,Utilities,540.28,23173.78,22633.5,22,Singapore,Web Browser,UPI / Wallet,0,0,TXN_101019,CUST_11019
25,Savings,Deposit,Utilities,49.73,24977.39,24927.66,7,Toronto,Web Browser,Credit Card,0,0,TXN_107031,CUST_17031
64,Savings,Transfer,Entertainment,375.14,7605.14,7230.0,2,Tokyo,Web Browser,Debit Card,0,0,TXN_102442,CUST_12442
18,Savings,Transfer,Electronics,187.3,20882.95,20695.65,20,Tokyo,Mobile App,UPI / Wallet,1,0,TXN_104570,CUST_14570
18,Checking,Payment,Electronics,98.12,19754.98,19656.86,3,New York,Mobile App,Credit Card,0,0,TXN_105451,CUST_15451
18,Savings,Payment,Retail,96.53,18797.18,18700.65,8,Berlin,Mobile App,Debit Card,0,0,TXN_107846,CUST_17846
61,Checking,Transfer,Entertainment,75.61,8859.66,8934.05,12,Berlin,Web Browser,Debit Card,0,0,TXN_102787,CUST_12787
38,Savings,Deposit,Electronics,249.73,18230.99,17981.26,10,New York,Web Browser,Debit Card,1,0,TXN_106554,CUST_16554
58,Savings,Payment,Utilities,142.81,17078.14,16935.33,3,Singapore,ATM,Credit Card,0,0,TXN_100611,CUST_10611
18,Business,Transfer,Groceries,97.73,22276.31,22178.58,11,Toronto,POS Terminal,Credit Card,0,0,TXN_105821,CUST_15821
23,Credit,Deposit,Utilities,344.32,22921.83,22577.51,7,Mumbai,POS Terminal,UPI / Wallet,1,0,TXN_108503,CUST_18503
21,Savings,Deposit,Electronics,319.7,10288.65,9968.95,16,Mumbai,ATM,Debit Card,0,0,TXN_102374,CUST_12374
38,Credit,Payment,Entertainment,444.18,9671.59,9227.41,21,New York,Mobile App,UPI / Wallet,0,0,TXN_107631,CUST_17631
18,Savings,Withdrawal,Travel,636.47,10756.88,10120.41,4,Tokyo,ATM,Credit Card,1,0,TXN_100559,CUST_10559
47,Savings,Payment,Entertainment,415.92,20238.64,19822.72,12,New York,Web Browser,UPI / Wallet,0,0,TXN_107506,CUST_17506
18,Savings,Transfer,Travel,62.28,136.84,74.56,19,London,POS Terminal,UPI / Wallet,0,0,TXN_107655,CUST_17655
30,Savings,Transfer,Travel,90.3,6475.53,6385.23,17,New York,Web Browser,UPI / Wallet,0,0,TXN_108495,CUST_18495
18,Business,Transfer,Groceries,54.05,5771.82,5717.77,2,Toronto,ATM,Credit Card,0,1,TXN_100163,CUST_10163
18,Checking,Transfer,Electronics,76.8,15547.52,15470.72,2,New York,Mobile App,Debit Card,0,0,TXN_107911,CUST_17911
47,Business,Transfer,Entertainment,159.87,7453.48,7293.61,5,London,POS Terminal,Wire Transfer,0,0,TXN_108559,CUST_18559
18,Checking,Payment,Retail,380.72,850.08,469.36,3,Berlin,POS Terminal,Credit Card,0,0,TXN_103194,CUST_13194
30,Business,Transfer,Entertainment,282.34,14782.25,14499.91,4,London,Web Browser,Credit Card,0,0,TXN_107076,CUST_17076
52,Savings,Transfer,Electronics,11.19,21582.03,21570.84,5,Singapore,ATM,Wire Transfer,0,0,TXN_107325,CUST_17325
34,Checking,Transfer,Groceries,39.78,6047.6,6007.82,14,Mumbai,ATM,Debit Card,0,0,TXN_101006,CUST_11006
18,Business,Transfer,Groceries,73.58,20877.38,20803.8,10,New York,Mobile App,UPI / Wallet,0,0,TXN_106768,CUST_16768
58,Business,Withdrawal,Utilities,47.32,19650.29,19602.97,9,Toronto,ATM,UPI / Wallet,0,0,TXN_100072,CUST_10072
18,Checking,Transfer,Utilities,331.54,23434.19,23102.65,16,New York,ATM,Credit Card,0,0,TXN_105288,CUST_15288
18,Savings,Deposit,Utilities,11.81,7076.4,7064.59,21,Toronto,ATM,UPI / Wallet,0,0,TXN_103185,CUST_13185
21,Checking,Withdrawal,Utilities,1222.76,23184.6,21961.84,21,Berlin,Web Browser,UPI / Wallet,1,0,TXN_104449,CUST_14449
18,Savings,Deposit,Electronics,335.5,21135.28,20799.78,2,Mumbai,Web Browser,Wire Transfer,0,0,TXN_105102,CUST_15102
18,Credit,Withdrawal,Electronics,86.92,1167.06,1080.14,16,Mumbai,Web Browser,Debit Card,0,0,TXN_107832,CUST_17832
26,Savings,Transfer,Utilities,98.76,1083.36,984.6,19,Berlin,Mobile App,Credit Card,0,0,TXN_105087,CUST_15087
42,Checking,Deposit,Electronics,70.09,16569.41,16499.32,16,Toronto,ATM,Wire Transfer,0,0,TXN_101852,CUST_11852
18,Checking,Withdrawal,Retail,53.55,18956.65,18903.1,23,Berlin,Mobile App,Credit Card,1,0,TXN_100462,CUST_10462
18,Checking,Transfer,Electronics,368.88,23240.66,22871.78,0,Singapore,ATM,UPI / Wallet,1,0,TXN_100384,CUST_10384
19,Checking,Payment,Entertainment,373.37,3839.02,3465.65,19,Toronto,Mobile App,Credit Card,0,1,TXN_106026,CUST_16026
18,Checking,Payment,Electronics,274.33,3128.45,3004.12,11,Mumbai,ATM,Wire Transfer,0,0,TXN_107380,CUST_17380
56,Credit,Payment,Groceries,146.32,955.34,809.02,12,New York,Web Browser,Credit Card,0,0,TXN_104473,CUST_14473
18,Checking,Transfer,Groceries,346.38,16646.14,16299.76,9,Mumbai,Mobile App,Wire Transfer,0,0,TXN_102948,CUST_12948
57,Checking,Deposit,Utilities,187.37,20055.29,20017.92,15,Tokyo,POS Terminal,Wire Transfer,1,0,TXN_101621,CUST_11621
18,Business,Transfer,Retail,42.84,20005.38,19962.54,1,Toronto,Web Browser,UPI / Wallet,0,0,TXN_105258,CUST_15258
29,Savings,Payment,Travel,312.9,4274.02,3961.12,1,Mumbai,Mobile App,Wire Transfer,0,0,TXN_103036,CUST_13036
22,Credit,Deposit,Electronics,40.06,13847.39,13807.33,7,Mumbai,ATM,Debit Card,0,0,TXN_108740,CUST_18740
40,Checking,Transfer,Groceries,52.13,1846.98,1794.85,5,Mumbai,POS Terminal,UPI / Wallet,1,0,TXN_107758,CUST_17758
18,Savings,Transfer,Retail,171.78,56.21,0.0,11,Berlin,ATM,Debit Card,0,0,TXN_101205,CUST_11205
38,Credit,Withdrawal,Entertainment,146.76,19588.39,19441.63,4,New York,POS Terminal,Wire Transfer,0,0,TXN_105377,CUST_15377
21,Savings,Payment,Electronics,70.19,21510.42,21590.23,12,Mumbai,Mobile App,UPI / Wallet,0,0,TXN_107854,CUST_17854
57,Business,Withdrawal,Entertainment,61.08,1574.03,1512.95,3,London,POS Terminal,Wire Transfer,1,1,TXN_107428,CUST_17428
24,Savings,Transfer,Travel,62.52,6127.0,6064.48,2,Tokyo,POS Terminal,UPI / Wallet,0,0,TXN_100324,CUST_10324
18,Savings,Transfer,Groceries,31.54,20789.4,20757.86,23,London,Web Browser,Debit Card,0,0,TXN_108215,CUST_18215
64,Savings,Transfer,Groceries,380.82,14361.81,13980.99,0,London,Web Browser,UPI / Wallet,0,0,TXN_106088,CUST_16088
56,Savings,Deposit,Electronics,341.27,1666.64,1325.37,8,Singapore,POS Terminal,Debit Card,0,1,TXN_104016,CUST_14016
18,Business,Transfer,Groceries,32.89,317.55,284.66,21,New York,ATM,Debit Card,0,0,TXN_107022,CUST_17022
29,Credit,Withdrawal,Electronics,1271.37,726.31,150.0,10,Mumbai,ATM,Credit Card,0,0,TXN_105172,CUST_15172
23,Savings,Payment,Entertainment,1098.19,15651.48,14553.29,7,London,POS Terminal,Credit Card,0,0,TXN_107962,CUST_17962
38,Savings,Payment,Utilities,79.44,13344.68,13265.24,2,Mumbai,POS Terminal,UPI / Wallet,0,1,TXN_104122,CUST_14122
35,Savings,Transfer,Utilities,655.84,12821.45,12165.61,9,Mumbai,Mobile App,Wire Transfer,0,0,TXN_104865,CUST_14865
33,Credit,Transfer,Utilities,510.72,22099.86,21589.14,13,Mumbai,POS Terminal,UPI / Wallet,0,0,TXN_103642,CUST_13642
39,Savings,Payment,Groceries,13.88,21141.9,21128.02,2,London,ATM,Debit Card,0,0,TXN_100119,CUST_10119
18,Checking,Transfer,Retail,1012.41,20056.92,19044.51,0,New York,POS Terminal,UPI / Wallet,0,0,TXN_106908,CUST_16908
18,Savings,Payment,Retail,89.08,508.52,419.44,8,New York,POS Terminal,Debit Card,0,1,TXN_105265,CUST_15265
59,Checking,Transfer,Utilities,217.37,20584.74,20367.37,1,Mumbai,ATM,Credit Card,0,0,TXN_102806,CUST_12806
48,Savings,Transfer,Electronics,73.94,7347.38,7273.44,7,New York,ATM,Credit Card,0,0,TXN_106452,CUST_16452
18,Checking,Deposit,Utilities,662.37,4626.86,3964.49,19,Mumbai,POS Terminal,UPI / Wallet,0,0,TXN_103031,CUST_13031
18,Savings,Transfer,Travel,148.51,14180.15,14031.64,3,Toronto,Web Browser,UPI / Wallet,0,0,TXN_101544,CUST_11544
31,Savings,Deposit,Electronics,168.19,2068.81,1900.62,17,Tokyo,ATM,Wire Transfer,0,0,TXN_107113,CUST_17113
18,Savings,Payment,Retail,549.52,4660.53,4111.01,18,Singapore,POS Terminal,Credit Card,0,0,TXN_104726,CUST_14726
33,Savings,Payment,Utilities,834.21,12917.84,12083.63,13,Tokyo,ATM,UPI / Wallet,0,0,TXN_103809,CUST_13809
56,Credit,Withdrawal,Electronics,58.07,11610.92,11552.85,4,Mumbai,Mobile App,Credit Card,0,0,TXN_107246,CUST_17246
35,Savings,Transfer,Travel,827.36,20953.03,20125.67,6,Singapore,ATM,Debit Card,1,0,TXN_100457,CUST_10457
18,Checking,Withdrawal,Utilities,50.82,16938.35,16887.53,20,Tokyo,ATM,Debit Card,0,0,TXN_102604,CUST_12604
18,Savings,Transfer,Electronics,66.22,21960.31,21894.09,18,Mumbai,POS Terminal,Wire Transfer,0,0,TXN_107057,CUST_17057
18,Savings,Deposit,Utilities,315.13,25820.73,25505.6,7,London,POS Terminal,Debit Card,0,0,TXN_108437,CUST_18437
18,Checking,Transfer,Groceries,70.5,14408.56,14338.06,13,Tokyo,Mobile App,UPI / Wallet,0,1,TXN_106780,CUST_16780
18,Checking,Withdrawal,Entertainment,95.15,19284.81,19189.66,20,London,POS Terminal,Debit Card,0,0,TXN_102743,CUST_12743
18,Savings,Transfer,Travel,61.26,12547.91,12486.65,5,New York,ATM,Credit Card,1,0,TXN_108369,CUST_18369
18,Savings,Transfer,Entertainment,24.71,19954.43,19929.72,12,Mumbai,Web Browser,Wire Transfer,0,0,TXN_105500,CUST_15500
20,Savings,Withdrawal,Groceries,34.69,13553.42,13518.73,3,London,Web Browser,Debit Card,0,0,TXN_103300,CUST_13300
19,Checking,Deposit,Utilities,205.83,14154.03,13948.2,6,Singapore,Mobile App,Wire Transfer,0,0,TXN_105747,CUST_15747
18,Checking,Payment,Groceries,92.74,325.47,232.73,16,Mumbai,Web Browser,Debit Card,0,0,TXN_108009,CUST_18009
28,Credit,Payment,Groceries,1161.69,14784.17,13622.48,4,Toronto,Web Browser,Wire Transfer,0,0,TXN_108304,CUST_18304
18,Savings,Withdrawal,Entertainment,1222.2,20653.15,19430.95,12,Mumbai,ATM,Wire Transfer,0,1,TXN_105719,CUST_15719
41,Credit,Payment,Entertainment,169.65,18255.41,18085.76,23,London,ATM,Credit Card,1,0,TXN_103904,CUST_13904
22,Business,Transfer,Electronics,269.37,280.32,10.95,21,Mumbai,POS Terminal,Debit Card,0,0,TXN_108655,CUST_18655
18,Savings,Payment,Electronics,132.69,3187.48,3054.79,18,Berlin,Mobile App,UPI / Wallet,0,0,TXN_102165,CUST_12165
59,Credit,Transfer,Utilities,94.73,9397.16,9452.43,15,Tokyo,POS Terminal,UPI / Wallet,1,0,TXN_101652,CUST_11652
28,Credit,Transfer,Travel,33.79,22088.67,22054.88,12,Tokyo,Mobile App,Credit Card,0,0,TXN_106333,CUST_16333
23,Credit,Withdrawal,Travel,80.7,1890.88,1810.18,15,Tokyo,ATM,Wire Transfer,0,0,TXN_107507,CUST_17507
60,Savings,Payment,Retail,126.67,6378.52,6401.85,9,London,Web Browser,Debit Card,0,0,TXN_104229,CUST_14229
18,Credit,Payment,Entertainment,128.18,18406.59,18278.41,1,Mumbai,ATM,Debit Card,0,0,TXN_100936,CUST_10936
70,Savings,Transfer,Groceries,98.94,14701.04,14602.1,2,Mumbai,Mobile App,Debit Card,0,0,TXN_104005,CUST_14005
18,Savings,Transfer,Electronics,140.87,18832.8,18691.93,14,Berlin,Web Browser,Credit Card,0,0,TXN_102503,CUST_12503
18,Business,Deposit,Travel,268.49,17947.24,17678.75,14,New York,ATM,Debit Card,0,0,TXN_103805,CUST_13805
55,Savings,Withdrawal,Groceries,503.92,6070.55,5566.63,15,Mumbai,Mobile App,UPI / Wallet,1,0,TXN_108381,CUST_18381
61,Credit,Transfer,Retail,74.81,4104.74,4029.93,1,London,POS Terminal,Credit Card,0,0,TXN_100057,CUST_10057
30,Checking,Transfer,Groceries,82.28,15107.45,15025.17,16,London,POS Terminal,Credit Card,0,0,TXN_101413,CUST_11413
18,Savings,Transfer,Electronics,116.76,9423.63,9306.87,3,Berlin,ATM,Wire Transfer,0,0,TXN_106881,CUST_16881
55,Checking,Payment,Retail,305.1,14976.66,14671.56,12,Mumbai,ATM,Wire Transfer,0,0,TXN_101007,CUST_11007
56,Checking,Transfer,Retail,1324.6,18844.5,17519.9,5,Berlin,ATM,Wire Transfer,0,0,TXN_103636,CUST_13636
20,Checking,Payment,Travel,83.23,8464.93,8381.7,21,Singapore,Mobile App,Debit Card,0,0,TXN_102692,CUST_12692
62,Business,Withdrawal,Entertainment,71.37,68.49,0.0,8,Tokyo,Mobile App,Debit Card,1,0,TXN_102917,CUST_12917
19,Credit,Transfer,Travel,315.66,23976.87,23661.21,12,New York,ATM,Wire Transfer,0,0,TXN_102900,CUST_12900
18,Credit,Transfer,Travel,1239.46,20563.75,19324.29,19,Mumbai,Mobile App,Debit Card,0,0,TXN_103012,CUST_13012
25,Savings,Transfer,Retail,1126.14,6465.48,5339.34,15,Mumbai,ATM,Debit Card,1,1,TXN_100706,CUST_10706
18,Checking,Transfer,Electronics,64.21,13519.47,13455.26,16,Toronto,POS Terminal,UPI / Wallet,0,1,TXN_100166,CUST_10166
21,Checking,Payment,Entertainment,59.36,15499.37,15440.01,10,Mumbai,Mobile App,UPI / Wallet,0,1,TXN_106394,CUST_16394
18,Savings,Withdrawal,Entertainment,67.09,22845.85,22928.76,9,Berlin,Web Browser,Wire Transfer,1,0,TXN_100930,CUST_10930
18,Savings,Transfer,Entertainment,328.64,9765.0,9436.36,5,Mumbai,ATM,Debit Card,0,0,TXN_106730,CUST_16730
72,Checking,Withdrawal,Retail,66.21,10765.91,10699.7,5,Toronto,POS Terminal,Wire Transfer,0,0,TXN_106320,CUST_16320
58,Credit,Transfer,Retail,244.88,17402.1,17157.22,1,Singapore,Web Browser,Wire Transfer,0,0,TXN_105256,CUST_15256
53,Credit,Transfer,Utilities,1085.78,20773.93,19688.15,11,Singapore,Web Browser,Wire Transfer,0,0,TXN_103052,CUST_13052
18,Checking,Transfer,Utilities,91.4,18108.03,18016.63,12,London,POS Terminal,Credit Card,1,0,TXN_108575,CUST_18575
55,Checking,Payment,Utilities,83.19,3387.07,3303.88,12,Toronto,POS Terminal,Credit Card,0,1,TXN_100515,CUST_10515
42,Credit,Payment,Entertainment,115.7,2318.56,2202.86,10,Singapore,Web Browser,Credit Card,0,0,TXN_102015,CUST_12015
49,Credit,Transfer,Electronics,58.83,900.17,841.34,16,Berlin,ATM,Credit Card,0,0,TXN_103603,CUST_13603
62,Savings,Deposit,Groceries,181.99,25659.26,25477.27,13,Toronto,Mobile App,Wire Transfer,1,0,TXN_102754,CUST_12754
68,Savings,Payment,Retail,62.2,17084.78,17022.58,10,New York,Web Browser,Credit Card,0,0,TXN_102548,CUST_12548
28,Credit,Transfer,Travel,32.81,13110.62,13077.81,9,New York,Web Browser,Wire Transfer,0,0,TXN_107521,CUST_17521
38,Savings,Transfer,Travel,1080.67,4829.36,3748.69,22,Tokyo,Web Browser,Credit Card,0,0,TXN_101641,CUST_11641
26,Checking,Transfer,Entertainment,737.53,20690.82,19953.29,7,Toronto,POS Terminal,Debit Card,1,0,TXN_108003,CUST_18003
26,Credit,Payment,Entertainment,35.01,9371.71,9336.7,14,Toronto,Web Browser,Credit Card,1,0,TXN_101868,CUST_11868
28,Savings,Withdrawal,Travel,54.35,2355.66,2301.31,21,New York,Web Browser,Wire Transfer,0,0,TXN_100545,CUST_10545
33,Credit,Transfer,Retail,73.34,1434.9,1361.56,12,New York,POS Terminal,Credit Card,0,0,TXN_107126,CUST_17126
18,Checking,Transfer,Retail,64.72,21652.1,21587.38,11,London,Web Browser,Wire Transfer,1,0,TXN_108403,CUST_18403
18,Business,Withdrawal,Retail,74.74,10356.69,10431.95,16,Tokyo,ATM,Credit Card,0,0,TXN_100998,CUST_10998
23,Savings,Transfer,Retail,396.08,20735.28,20339.2,7,New York,Mobile App,UPI / Wallet,0,0,TXN_100931,CUST_10931
41,Credit,Payment,Electronics,156.93,2009.25,1852.32,10,London,POS Terminal,UPI / Wallet,1,0,TXN_101073,CUST_11073
