PaymentID,CardNetwork,CardType,TransactionAmount_USD,MerchantCategory,CardholderCountry,MerchantCountry,CVV_Match,ThreeDSecure_Status,DeviceType,UserAccountAge_Days,IsChargeback
PAY_000566,Mastercard,Debit,458.06,Travel_Airlines,CA,CA,Match,Exempt_LowRisk,Mobile_iOS,2727,0
PAY_000567,Mastercard,Debit,120.49,Digital_Gaming,US,US,Match,Exempt_LowRisk,Mobile_iOS,3594,0
PAY_000568,Visa,Credit,380.18,Digital_Gaming,IN,IN,NotProvided,Authenticated_Success,Mobile_iOS,2445,0
PAY_000569,Visa,Debit,474.51,Luxury_Goods,US,DE,Match,Attempted_NoAuth,Mobile_iOS,1629,0
PAY_000570,Mastercard,Credit,44.26,Food_Beverage,CA,CA,Match,Authenticated_Success,Mobile_iOS,3045,0
PAY_000571,Visa,Debit,63.32,Travel_Airlines,US,US,Match,Authenticated_Success,Tablet,2536,0
PAY_000572,American Express,Credit,43.68,Digital_Gaming,DE,GB,Match,Attempted_NoAuth,Mobile_iOS,2037,1
PAY_000573,Mastercard,Credit,943.96,Luxury_Goods,GB,GB,Match,Exempt_LowRisk,Mobile_iOS,2112,0
PAY_000574,Mastercard,Credit,992.07,Luxury_Goods,DE,DE,Match,Exempt_LowRisk,Mobile_iOS,1280,0
PAY_000575,American Express,Credit,89.22,Digital_Gaming,US,US,Match,Exempt_LowRisk,Mobile_Android,2240,0
PAY_000576,Mastercard,Credit,791.26,Luxury_Goods,CA,CA,NotProvided,Exempt_LowRisk,Mobile_Android,1704,0
PAY_000577,Discover,Debit,271.52,Digital_Gaming,US,US,Match,Authenticated_Success,Mobile_iOS,479,0
PAY_000578,Mastercard,Credit,289.77,Travel_Airlines,DE,SG,Match,Exempt_LowRisk,Desktop_Windows,1607,0
PAY_000579,American Express,Debit,300.08,Subscription,US,US,Mismatch,Authenticated_Success,Desktop_Windows,3467,0
PAY_000580,Visa,Credit,29.98,Subscription,US,US,Match,Exempt_LowRisk,Mobile_iOS,1214,0
PAY_000581,Mastercard,Debit,61.52,Food_Beverage,DE,DE,Match,Exempt_LowRisk,Desktop_Windows,2472,0
PAY_000582,Mastercard,Debit,255.41,Luxury_Goods,US,US,Match,Authenticated_Success,Mobile_iOS,1517,0
PAY_000583,Visa,Credit,637.96,Travel_Airlines,US,US,Mismatch,Authenticated_Success,Mobile_Android,1043,0
PAY_000584,Visa,Debit,61.17,Electronics,IN,IN,Match,Authenticated_Success,Desktop_macOS,1405,0
PAY_000585,Discover,Corporate,46.81,Digital_Gaming,IN,IN,Match,Exempt_LowRisk,Desktop_macOS,3500,0
PAY_000586,Mastercard,Debit,8.62,Apparel,IN,IN,Match,Authenticated_Success,Mobile_iOS,406,0
PAY_000587,Visa,Credit,359.04,Electronics,US,US,Match,Authenticated_Success,Mobile_Android,2438,0
PAY_000588,Visa,Credit,262.82,Subscription,GB,GB,Match,Exempt_LowRisk,Mobile_iOS,3031,0
PAY_000589,Visa,Debit,181.59,Food_Beverage,FR,FR,Match,Authenticated_Success,Mobile_Android,676,0
PAY_000590,Visa,Credit,163.02,Digital_Gaming,US,US,Match,Authenticated_Success,Mobile_Android,2761,0
PAY_000591,Discover,Debit,167.90,Apparel,DE,DE,Match,Exempt_LowRisk,Mobile_iOS,2324,0
PAY_000592,Mastercard,Credit,575.91,Travel_Airlines,US,GB,Match,Authenticated_Success,Desktop_macOS,1232,0
PAY_000593,Visa,Debit,131.08,Digital_Gaming,SG,IN,Match,Authenticated_Success,Desktop_Windows,645,0
PAY_000594,Mastercard,Credit,140.72,Food_Beverage,CA,CA,Match,Authenticated_Success,Mobile_iOS,3449,0
PAY_000595,Visa,Credit,32.42,Subscription,GB,GB,Match,Authenticated_Success,Desktop_Windows,720,0
PAY_000596,Visa,Prepaid,53.51,Apparel,GB,GB,Match,Authenticated_Success,Desktop_Windows,3465,0
PAY_000597,Mastercard,Debit,72.04,Apparel,US,AU,Match,Authenticated_Success,Mobile_iOS,2366,0
PAY_000598,Mastercard,Corporate,46.10,Apparel,US,US,Match,Exempt_LowRisk,Mobile_Android,3127,0
PAY_000599,RuPay,Corporate,33.34,Electronics,DE,DE,Match,Authenticated_Success,Desktop_Windows,1082,0
PAY_000600,Mastercard,Credit,17.14,Apparel,GB,GB,Match,Exempt_LowRisk,Tablet,108,0
PAY_000601,Mastercard,Credit,240.47,Electronics,GB,GB,Match,Authenticated_Success,Mobile_iOS,2392,0
PAY_000602,Mastercard,Credit,505.71,Electronics,US,GB,Match,Attempted_NoAuth,Mobile_Android,1355,1
PAY_000603,Discover,Credit,67.38,Apparel,DE,AU,Match,Authenticated_Success,Desktop_Windows,2008,0
PAY_000604,Mastercard,Credit,3908.56,Electronics,US,US,Match,Authenticated_Success,Tablet,1669,0
PAY_000605,RuPay,Corporate,96.98,Travel_Airlines,US,US,Match,Authenticated_Success,Mobile_iOS,1174,0
PAY_000606,American Express,Credit,304.62,Electronics,SG,SG,Match,Authenticated_Success,Mobile_Android,2623,0
PAY_000607,American Express,Credit,275.98,Food_Beverage,GB,GB,Match,Authenticated_Success,Desktop_Windows,1828,0
PAY_000608,Visa,Credit,215.35,Apparel,GB,CA,Match,Exempt_LowRisk,Mobile_iOS,2317,0
PAY_000609,Mastercard,Credit,383.83,Electronics,AE,AE,Match,Authenticated_Success,Mobile_Android,2453,0
PAY_000610,Mastercard,Credit,606.01,Electronics,US,CA,Match,Exempt_LowRisk,Mobile_Android,2476,0
PAY_000611,Mastercard,Debit,283.50,Travel_Airlines,SG,SG,Match,Authenticated_Success,Mobile_Android,1206,0
PAY_000612,Mastercard,Credit,415.37,Apparel,DE,DE,Match,Authenticated_Success,Desktop_Windows,2800,0
PAY_000613,RuPay,Debit,273.55,Digital_Gaming,CA,CA,Match,Authenticated_Success,Mobile_iOS,802,1
PAY_000614,RuPay,Corporate,73.12,Electronics,US,US,Mismatch,Authenticated_Success,Desktop_Windows,3461,0
PAY_000615,Visa,Debit,94.99,Subscription,US,US,Match,Authenticated_Success,Mobile_iOS,2954,0
PAY_000616,Mastercard,Debit,34.04,Electronics,GB,JP,Match,Authenticated_Success,Desktop_Windows,2013,0
PAY_000617,Mastercard,Credit,355.66,Apparel,US,US,Match,Exempt_LowRisk,Mobile_Android,658,0
PAY_000618,Visa,Credit,85.34,Food_Beverage,US,US,Match,Authenticated_Success,Mobile_iOS,3299,0
PAY_000619,Visa,Credit,294.02,Apparel,CA,CA,Match,Authenticated_Success,Tablet,2024,0
PAY_000620,Visa,Prepaid,59.13,Apparel,DE,CA,Match,Authenticated_Success,Desktop_Windows,2974,0
PAY_000621,American Express,Debit,8.65,Food_Beverage,US,US,Match,Exempt_LowRisk,Mobile_iOS,101,0
PAY_000622,Mastercard,Credit,1213.31,Apparel,FR,FR,Match,Exempt_LowRisk,Mobile_iOS,1234,0
PAY_000623,RuPay,Credit,215.68,Electronics,SG,SG,Match,Authenticated_Success,Mobile_Android,1094,0
PAY_000624,Mastercard,Debit,22.19,Digital_Gaming,FR,FR,Match,Authenticated_Success,Tablet,2970,0
PAY_000625,RuPay,Debit,658.50,Electronics,FR,IN,Match,Exempt_LowRisk,Mobile_iOS,1695,0
PAY_000626,Visa,Debit,626.06,Food_Beverage,DE,DE,Match,Authenticated_Success,Desktop_macOS,429,0
PAY_000627,American Express,Corporate,346.93,Luxury_Goods,US,US,Match,Authenticated_Success,Mobile_iOS,2245,0
PAY_000628,Visa,Debit,59.79,Digital_Gaming,US,US,Match,Attempted_NoAuth,Desktop_Windows,580,0
PAY_000629,Mastercard,Debit,242.61,Electronics,SG,SG,Match,Authenticated_Success,Mobile_Android,1630,0
PAY_000630,American Express,Credit,78.59,Travel_Airlines,DE,DE,Match,Attempted_NoAuth,Mobile_iOS,3622,0
PAY_000631,Discover,Credit,202.77,Luxury_Goods,FR,FR,Match,Authenticated_Success,Desktop_macOS,1586,0
PAY_000632,American Express,Prepaid,1325.76,Electronics,JP,JP,Match,Authenticated_Success,Mobile_iOS,1565,0
PAY_000633,Visa,Debit,57.66,Food_Beverage,US,FR,Mismatch,Authenticated_Success,Desktop_macOS,147,0
PAY_000634,Visa,Credit,26.54,Digital_Gaming,US,US,Match,Authenticated_Success,Mobile_iOS,1681,0
PAY_000635,Visa,Debit,162.24,Travel_Airlines,CA,CA,Match,Exempt_LowRisk,Mobile_iOS,3496,0
PAY_000636,Visa,Credit,217.05,Apparel,US,US,Match,Authenticated_Success,Desktop_macOS,3471,0
PAY_000637,Mastercard,Debit,21.25,Electronics,CA,CA,Match,Exempt_LowRisk,Mobile_Android,3516,0
PAY_000638,Mastercard,Credit,352.98,Travel_Airlines,IN,FR,Match,Authenticated_Success,Mobile_iOS,1321,0
PAY_000639,American Express,Debit,4002.74,Travel_Airlines,CA,CA,Match,Attempted_NoAuth,Mobile_Android,239,0
PAY_000640,American Express,Credit,622.76,Apparel,US,US,Match,Authenticated_Success,Mobile_iOS,865,0
PAY_000641,Mastercard,Credit,350.77,Electronics,DE,DE,Match,Authenticated_Success,Desktop_Windows,772,0
PAY_000642,American Express,Credit,283.75,Food_Beverage,US,US,Match,Authenticated_Success,Mobile_iOS,284,0
PAY_000643,Visa,Debit,786.13,Electronics,AU,AU,Match,Authenticated_Success,Mobile_Android,2589,0
PAY_000644,Visa,Credit,58.06,Apparel,US,US,Match,Authenticated_Success,Mobile_iOS,1908,0
PAY_000645,Mastercard,Credit,1198.80,Luxury_Goods,IN,IN,Match,Exempt_LowRisk,Mobile_Android,2634,0
PAY_000646,American Express,Debit,1335.50,Electronics,GB,DE,Match,Failed,Desktop_macOS,729,1
PAY_000647,Visa,Credit,46.50,Electronics,GB,GB,Match,Authenticated_Success,Desktop_Windows,2540,0
PAY_000648,Mastercard,Credit,352.11,Electronics,GB,GB,Match,Authenticated_Success,Mobile_iOS,237,0
PAY_000649,Mastercard,Credit,99.25,Food_Beverage,US,US,Match,Authenticated_Success,Mobile_iOS,2633,0
PAY_000650,Visa,Debit,74.70,Apparel,GB,GB,Match,Exempt_LowRisk,Mobile_iOS,2967,0
PAY_000651,Visa,Credit,440.49,Luxury_Goods,IN,IN,Match,Authenticated_Success,Desktop_Windows,926,0
PAY_000652,Discover,Credit,86.04,Subscription,IN,IN,Match,Authenticated_Success,Mobile_iOS,1200,0
PAY_000653,Mastercard,Credit,613.35,Luxury_Goods,US,US,Match,Authenticated_Success,Mobile_Android,1590,0
PAY_000654,Visa,Credit,228.26,Digital_Gaming,DE,DE,Match,Attempted_NoAuth,Mobile_iOS,2115,0
PAY_000655,American Express,Credit,112.64,Digital_Gaming,IN,IN,Match,Authenticated_Success,Tablet,1930,0
PAY_000656,Visa,Credit,54.84,Apparel,IN,IN,Match,Authenticated_Success,Mobile_Android,382,0
PAY_000657,American Express,Credit,26.47,Digital_Gaming,GB,GB,Match,Authenticated_Success,Mobile_Android,1383,0
PAY_000658,Visa,Credit,39.66,Subscription,US,US,Match,Attempted_NoAuth,Desktop_macOS,1845,0
PAY_000659,Mastercard,Corporate,355.52,Travel_Airlines,SG,AE,Match,Authenticated_Success,Tablet,2240,0
PAY_000660,Visa,Credit,30.67,Digital_Gaming,US,US,Match,Exempt_LowRisk,Mobile_Android,2306,0
PAY_000661,Visa,Credit,188.76,Apparel,US,FR,Match,Exempt_LowRisk,Desktop_Windows,2430,0
PAY_000662,American Express,Corporate,107.02,Food_Beverage,FR,FR,Match,Authenticated_Success,Mobile_Android,1642,0
PAY_000663,Visa,Corporate,656.88,Electronics,US,US,Match,Authenticated_Success,Mobile_Android,1834,0
PAY_000664,Visa,Debit,33.03,Food_Beverage,IN,IN,Match,Exempt_LowRisk,Mobile_iOS,1232,0
PAY_000665,Visa,Credit,26.73,Apparel,US,US,Match,Authenticated_Success,Desktop_Windows,992,0
PAY_000666,Mastercard,Credit,930.72,Travel_Airlines,FR,FR,Match,Authenticated_Success,Desktop_Windows,1135,0
PAY_000667,American Express,Credit,76.93,Food_Beverage,JP,JP,Match,Authenticated_Success,Mobile_iOS,1600,0
PAY_000668,RuPay,Credit,53.37,Digital_Gaming,AE,AE,Match,Exempt_LowRisk,Mobile_iOS,400,0
PAY_000669,Visa,Credit,402.68,Electronics,SG,SG,Match,Authenticated_Success,Desktop_Windows,799,0
PAY_000670,Visa,Debit,138.05,Food_Beverage,AU,CA,Match,Authenticated_Success,Mobile_iOS,423,0
PAY_000671,Visa,Credit,16.75,Apparel,US,US,Match,Authenticated_Success,Mobile_Android,1492,0
PAY_000672,Mastercard,Debit,305.85,Apparel,JP,US,Match,Authenticated_Success,Desktop_Windows,1809,0
PAY_000673,RuPay,Credit,42.46,Digital_Gaming,SG,SG,Match,Authenticated_Success,Mobile_iOS,596,0
PAY_000674,Mastercard,Credit,432.69,Digital_Gaming,GB,GB,Mismatch,Attempted_NoAuth,Mobile_iOS,507,1
PAY_000675,Mastercard,Debit,61.52,Travel_Airlines,GB,GB,Match,Exempt_LowRisk,Mobile_iOS,1919,0
PAY_000676,Visa,Corporate,264.74,Electronics,US,US,Match,Attempted_NoAuth,Mobile_iOS,816,0
PAY_000677,Discover,Credit,54.37,Digital_Gaming,CA,CA,Match,Authenticated_Success,Mobile_Android,3168,0
PAY_000678,Mastercard,Debit,7.59,Food_Beverage,DE,DE,Match,Authenticated_Success,Desktop_Windows,602,0
PAY_000679,Visa,Credit,385.16,Electronics,GB,GB,Match,Authenticated_Success,Desktop_Windows,1758,0
PAY_000680,Visa,Credit,8.03,Digital_Gaming,GB,GB,Match,Authenticated_Success,Mobile_iOS,2929,0
PAY_000681,Visa,Debit,314.50,Luxury_Goods,CA,US,Match,Authenticated_Success,Desktop_Windows,379,0
PAY_000682,Visa,Credit,224.69,Food_Beverage,US,US,Match,Authenticated_Success,Mobile_iOS,1642,0
PAY_000683,Visa,Credit,37.22,Digital_Gaming,JP,JP,Mismatch,Authenticated_Success,Desktop_Windows,1722,1
PAY_000684,Mastercard,Credit,24.68,Food_Beverage,US,US,Match,Authenticated_Success,Mobile_iOS,2017,0
PAY_000685,Mastercard,Credit,160.84,Apparel,US,US,NotProvided,Authenticated_Success,Mobile_Android,3233,0
PAY_000686,Visa,Credit,50.68,Apparel,US,US,Match,Authenticated_Success,Mobile_Android,2128,0
PAY_000687,Mastercard,Credit,42.71,Subscription,IN,IN,Match,Authenticated_Success,Mobile_iOS,1377,0
PAY_000688,RuPay,Corporate,271.10,Food_Beverage,IN,IN,Match,Authenticated_Success,Tablet,1447,0
PAY_000689,Mastercard,Debit,18.47,Digital_Gaming,US,US,Match,Authenticated_Success,Mobile_iOS,2278,0
PAY_000690,Mastercard,Credit,40.22,Digital_Gaming,US,US,Match,Authenticated_Success,Mobile_iOS,1089,0
PAY_000691,Visa,Credit,172.97,Digital_Gaming,GB,GB,Match,Authenticated_Success,Mobile_Android,2499,0
PAY_000692,Discover,Debit,48.16,Electronics,US,US,Match,Authenticated_Success,Mobile_Android,1396,0
PAY_000693,Visa,Credit,470.07,Food_Beverage,FR,US,Match,Authenticated_Success,Mobile_iOS,221,0
PAY_000694,Visa,Credit,52.53,Food_Beverage,US,US,Match,Authenticated_Success,Mobile_iOS,1952,0
PAY_000695,Discover,Debit,174.51,Digital_Gaming,GB,GB,Match,Authenticated_Success,Mobile_iOS,918,0
PAY_000696,Mastercard,Credit,174.11,Apparel,US,FR,Match,Authenticated_Success,Desktop_Windows,1309,0
PAY_000697,Mastercard,Credit,56.40,Apparel,GB,GB,Match,Authenticated_Success,Mobile_Android,1182,0
PAY_000698,Mastercard,Credit,110.25,Electronics,GB,GB,Match,Authenticated_Success,Mobile_iOS,499,0
PAY_000699,Mastercard,Credit,254.43,Travel_Airlines,US,US,Match,Authenticated_Success,Mobile_Android,1056,0
PAY_000700,Visa,Credit,146.05,Digital_Gaming,US,US,Match,Authenticated_Success,Desktop_macOS,3335,0
PAY_000701,Visa,Corporate,22.53,Apparel,US,US,Match,Authenticated_Success,Desktop_macOS,1169,0
PAY_000702,Visa,Credit,115.38,Luxury_Goods,US,US,Match,Authenticated_Success,Mobile_iOS,2673,0
PAY_000703,Visa,Debit,341.25,Subscription,JP,JP,Match,Authenticated_Success,Mobile_Android,1492,0
PAY_000704,American Express,Debit,83.20,Electronics,US,US,Match,Exempt_LowRisk,Mobile_iOS,242,0
PAY_000705,Visa,Credit,98.44,Digital_Gaming,US,US,Match,Authenticated_Success,Mobile_iOS,3057,0
PAY_000706,Mastercard,Credit,53.39,Digital_Gaming,US,JP,Mismatch,Failed,Desktop_Windows,3305,1
PAY_000707,American Express,Credit,156.96,Electronics,FR,FR,Match,Authenticated_Success,Desktop_macOS,860,0
PAY_000708,American Express,Debit,321.64,Digital_Gaming,SG,SG,Match,Authenticated_Success,Mobile_iOS,623,0
PAY_000709,Mastercard,Credit,394.70,Luxury_Goods,FR,FR,Mismatch,Authenticated_Success,Desktop_Windows,3397,1
PAY_000710,Mastercard,Debit,126.10,Electronics,CA,CA,Match,Authenticated_Success,Desktop_Windows,357,0
PAY_000711,RuPay,Debit,138.79,Electronics,IN,IN,Match,Authenticated_Success,Desktop_Windows,3244,0
PAY_000712,Mastercard,Debit,38.33,Food_Beverage,GB,GB,Match,Authenticated_Success,Desktop_Windows,633,0
PAY_000713,American Express,Prepaid,31.91,Apparel,IN,IN,Match,Attempted_NoAuth,Mobile_Android,3163,0
PAY_000714,Discover,Debit,250.24,Luxury_Goods,IN,IN,Match,Exempt_LowRisk,Desktop_macOS,3405,0
PAY_000715,American Express,Debit,2700.88,Luxury_Goods,US,US,Match,Authenticated_Success,Mobile_iOS,877,0
PAY_000716,Visa,Debit,145.86,Food_Beverage,GB,GB,Match,Authenticated_Success,Mobile_Android,808,0
PAY_000717,Mastercard,Debit,182.47,Travel_Airlines,US,US,Match,Authenticated_Success,Mobile_iOS,388,0
PAY_000718,Visa,Debit,196.33,Food_Beverage,US,US,Match,Exempt_LowRisk,Desktop_Windows,2872,0
PAY_000719,Mastercard,Corporate,75.63,Luxury_Goods,IN,IN,Match,Authenticated_Success,Mobile_iOS,1276,0
PAY_000720,RuPay,Credit,302.85,Digital_Gaming,US,US,Match,Authenticated_Success,Mobile_Android,2347,0
PAY_000721,Mastercard,Debit,277.18,Apparel,FR,FR,Match,Exempt_LowRisk,Desktop_Windows,2242,0
PAY_000722,Mastercard,Credit,780.53,Apparel,AE,AE,Match,Authenticated_Success,Mobile_iOS,1891,0
PAY_000723,Visa,Debit,202.90,Apparel,GB,GB,Match,Exempt_LowRisk,Mobile_iOS,886,0
PAY_000724,RuPay,Credit,302.05,Electronics,US,FR,Match,Exempt_LowRisk,Mobile_iOS,1335,0
PAY_000725,Visa,Debit,275.96,Digital_Gaming,CA,CA,Match,Exempt_LowRisk,Desktop_Windows,1828,0
PAY_000726,Visa,Debit,33.50,Apparel,IN,IN,Match,Authenticated_Success,Mobile_iOS,340,0
PAY_000727,Visa,Prepaid,120.86,Electronics,US,US,Mismatch,Authenticated_Success,Mobile_Android,1474,0
PAY_000728,Visa,Credit,62.14,Apparel,US,US,Match,Authenticated_Success,Mobile_Android,2594,0
PAY_000729,Mastercard,Debit,1202.39,Travel_Airlines,CA,CA,Match,Exempt_LowRisk,Desktop_macOS,1540,0
PAY_000730,Mastercard,Debit,26.01,Digital_Gaming,SG,SG,Match,Authenticated_Success,Desktop_Windows,1441,0
PAY_000731,Visa,Corporate,23.14,Food_Beverage,US,CA,Match,Exempt_LowRisk,Mobile_iOS,3067,0
PAY_000732,Visa,Corporate,86.50,Digital_Gaming,US,US,Match,Attempted_NoAuth,Desktop_macOS,1953,0
PAY_000733,Visa,Debit,146.83,Food_Beverage,AE,AE,Match,Authenticated_Success,Desktop_Windows,2691,0
PAY_000734,Visa,Debit,123.09,Travel_Airlines,US,JP,Mismatch,Exempt_LowRisk,Desktop_Windows,189,0
PAY_000735,Visa,Credit,390.36,Electronics,US,AU,Match,Authenticated_Success,Mobile_Android,3387,0
PAY_000736,Mastercard,Prepaid,300.44,Subscription,CA,IN,NotProvided,Authenticated_Success,Mobile_iOS,2832,1
PAY_000737,Visa,Credit,699.33,Electronics,US,US,Match,Exempt_LowRisk,Desktop_Windows,3018,0
PAY_000738,Visa,Debit,98.36,Digital_Gaming,US,CA,Match,Authenticated_Success,Mobile_Android,2527,0
PAY_000739,Visa,Debit,241.44,Travel_Airlines,CA,CA,Match,Authenticated_Success,Mobile_iOS,1965,0
PAY_000740,Visa,Credit,449.97,Apparel,DE,DE,Match,Authenticated_Success,Mobile_iOS,1932,0
PAY_000741,Visa,Credit,67.83,Digital_Gaming,GB,GB,NotProvided,Failed,Mobile_iOS,2279,1
PAY_000742,Visa,Credit,187.61,Apparel,US,US,Match,Authenticated_Success,Mobile_Android,1812,0
PAY_000743,American Express,Debit,1609.58,Electronics,CA,CA,Match,Authenticated_Success,Mobile_iOS,2663,0
PAY_000744,Visa,Credit,467.97,Electronics,CA,CA,Match,Authenticated_Success,Mobile_Android,1230,0
PAY_000745,Mastercard,Credit,62.35,Electronics,IN,JP,Mismatch,Authenticated_Success,Desktop_Windows,2808,0
PAY_000746,Mastercard,Debit,47.78,Electronics,IN,IN,Match,Attempted_NoAuth,Mobile_iOS,1250,0
PAY_000747,Visa,Credit,312.44,Luxury_Goods,DE,AU,Match,Authenticated_Success,Mobile_iOS,1737,0
PAY_000748,Mastercard,Corporate,145.54,Digital_Gaming,AU,AU,Match,Authenticated_Success,Mobile_iOS,250,0
PAY_000749,American Express,Credit,108.77,Digital_Gaming,IN,IN,Match,Exempt_LowRisk,Mobile_iOS,3286,0
PAY_000750,American Express,Credit,3023.24,Travel_Airlines,US,US,Match,Authenticated_Success,Desktop_Windows,2506,0
PAY_000751,Visa,Credit,301.32,Electronics,JP,CA,Mismatch,Authenticated_Success,Mobile_Android,911,0
PAY_000752,Visa,Credit,46.52,Apparel,AU,AU,Mismatch,Attempted_NoAuth,Desktop_Windows,165,1
PAY_000753,Visa,Credit,76.68,Travel_Airlines,US,US,Match,Exempt_LowRisk,Tablet,3109,0
PAY_000754,Mastercard,Debit,244.32,Food_Beverage,US,US,Match,Exempt_LowRisk,Mobile_iOS,6,0
PAY_000755,Mastercard,Credit,66.24,Digital_Gaming,CA,AU,Match,Authenticated_Success,Mobile_Android,1759,0
PAY_000756,Visa,Credit,35.62,Electronics,GB,US,Match,Authenticated_Success,Mobile_Android,114,0
PAY_000757,Visa,Credit,273.36,Travel_Airlines,FR,FR,Match,Authenticated_Success,Mobile_Android,2531,0
PAY_000758,Discover,Credit,22.30,Food_Beverage,GB,GB,NotProvided,Authenticated_Success,Mobile_iOS,743,0
PAY_000759,Visa,Corporate,41.75,Apparel,US,US,Match,Authenticated_Success,Mobile_iOS,1559,0
PAY_000760,Mastercard,Credit,67.14,Apparel,US,US,Match,Authenticated_Success,Mobile_Android,2081,0
PAY_000761,Mastercard,Prepaid,68.99,Electronics,AU,JP,Match,Authenticated_Success,Mobile_Android,1353,0
PAY_000762,Visa,Credit,39.00,Digital_Gaming,US,US,Match,Exempt_LowRisk,Mobile_iOS,2486,0
PAY_000763,Visa,Credit,29.41,Food_Beverage,FR,FR,Match,Authenticated_Success,Mobile_iOS,1855,0
PAY_000764,Visa,Credit,196.92,Luxury_Goods,US,US,Match,Authenticated_Success,Mobile_Android,1536,0
PAY_000765,Discover,Credit,22.00,Apparel,GB,GB,Match,Attempted_NoAuth,Desktop_Windows,1176,0
PAY_000766,Visa,Debit,254.87,Luxury_Goods,GB,GB,Match,Authenticated_Success,Mobile_Android,1492,0
PAY_000767,Visa,Credit,24.92,Food_Beverage,US,US,Match,Authenticated_Success,Mobile_iOS,1172,0
PAY_000768,Visa,Credit,127.13,Digital_Gaming,DE,DE,Match,Authenticated_Success,Mobile_iOS,2105,0
PAY_000769,Visa,Debit,83.17,Food_Beverage,DE,DE,Match,Exempt_LowRisk,Desktop_Windows,2790,0
PAY_000770,Mastercard,Debit,248.19,Apparel,US,US,Match,Authenticated_Success,Desktop_Windows,2178,0
PAY_000771,Visa,Corporate,531.32,Apparel,US,US,Match,Attempted_NoAuth,Mobile_iOS,118,0
PAY_000772,Mastercard,Prepaid,140.48,Digital_Gaming,FR,FR,Match,Authenticated_Success,Mobile_Android,3084,0
PAY_000773,Mastercard,Debit,109.35,Digital_Gaming,DE,DE,Match,Failed,Mobile_Android,2869,1
PAY_000774,American Express,Debit,150.56,Subscription,GB,GB,Match,Authenticated_Success,Mobile_Android,2989,0
PAY_000775,Visa,Debit,111.41,Digital_Gaming,FR,FR,Match,Exempt_LowRisk,Mobile_iOS,182,0
PAY_000776,American Express,Credit,70.47,Apparel,US,US,NotProvided,Authenticated_Success,Mobile_Android,3006,0
PAY_000777,Mastercard,Debit,64.57,Apparel,US,US,Match,Authenticated_Success,Desktop_macOS,1705,0
PAY_000778,Visa,Credit,21.68,Digital_Gaming,DE,DE,Match,Authenticated_Success,Mobile_iOS,3081,0
PAY_000779,American Express,Debit,167.81,Apparel,DE,DE,Match,Authenticated_Success,Mobile_iOS,2852,0
PAY_000780,American Express,Prepaid,257.72,Travel_Airlines,IN,IN,Match,Authenticated_Success,Mobile_iOS,3211,0
PAY_000781,Visa,Credit,328.48,Apparel,US,US,Mismatch,Authenticated_Success,Mobile_iOS,445,0
PAY_000782,Discover,Debit,182.48,Apparel,GB,GB,Match,Authenticated_Success,Desktop_macOS,2027,0
PAY_000783,Mastercard,Corporate,217.73,Luxury_Goods,DE,DE,Match,Authenticated_Success,Tablet,2659,0
PAY_000784,Mastercard,Credit,735.82,Electronics,US,US,Match,Authenticated_Success,Mobile_iOS,2172,0
PAY_000785,RuPay,Credit,25.92,Luxury_Goods,GB,GB,Match,Attempted_NoAuth,Desktop_macOS,2962,0
PAY_000786,Visa,Corporate,557.38,Digital_Gaming,CA,CA,Match,Authenticated_Success,Mobile_iOS,2654,0
PAY_000787,American Express,Prepaid,15.30,Digital_Gaming,US,US,Match,Authenticated_Success,Mobile_Android,131,0
PAY_000788,Visa,Credit,459.86,Travel_Airlines,US,US,Match,Authenticated_Success,Mobile_Android,727,0
PAY_000789,American Express,Credit,426.86,Travel_Airlines,US,US,Match,Exempt_LowRisk,Mobile_iOS,2316,0
PAY_000790,Mastercard,Debit,229.54,Food_Beverage,AU,AU,Match,Authenticated_Success,Mobile_Android,1316,0
PAY_000791,Visa,Credit,46.45,Apparel,US,US,Match,Authenticated_Success,Mobile_Android,1302,0
PAY_000792,Visa,Credit,6.30,Apparel,US,US,Match,Authenticated_Success,Mobile_iOS,3331,0
PAY_000793,Visa,Credit,186.10,Travel_Airlines,US,US,Match,Authenticated_Success,Tablet,327,0
PAY_000794,Visa,Credit,52.40,Digital_Gaming,US,US,Match,Exempt_LowRisk,Mobile_iOS,1908,0
PAY_000795,Visa,Debit,45.50,Luxury_Goods,US,US,Match,Authenticated_Success,Mobile_iOS,1137,0
PAY_000796,Visa,Debit,70.10,Digital_Gaming,CA,CA,Match,Exempt_LowRisk,Desktop_macOS,189,0
PAY_000797,Visa,Debit,81.68,Travel_Airlines,US,JP,Match,Authenticated_Success,Mobile_Android,1369,0
PAY_000798,Visa,Debit,381.31,Electronics,US,US,Match,Authenticated_Success,Mobile_Android,1480,0
PAY_000799,Mastercard,Credit,50.87,Digital_Gaming,US,US,Match,Authenticated_Success,Mobile_iOS,1660,0
PAY_000800,Mastercard,Credit,1614.57,Electronics,GB,GB,Match,Authenticated_Success,Mobile_iOS,587,0
PAY_000801,Mastercard,Credit,50.31,Apparel,US,IN,Match,Attempted_NoAuth,Mobile_iOS,2658,0
PAY_000802,Visa,Credit,695.92,Luxury_Goods,CA,CA,Match,Authenticated_Success,Mobile_Android,1301,0
PAY_000803,Discover,Credit,52.75,Digital_Gaming,DE,DE,Match,Authenticated_Success,Mobile_Android,2093,0
