age,account_type,transaction_type,merchant_category,amount,balance_before,balance_after,transaction_hour,location,device_type,payment_method,is_international,is_fraud,transaction_id,customer_id 
47,Savings,Transfer,Entertainment,321.64,25856.78,25685.14,18,New York,Web Browser,UPI / Wallet,0,0,TXN_105365,CUST_15365
18,Checking,Withdrawal,Entertainment,13.88,19853.73,19839.85,5,Mumbai,POS Terminal,UPI / Wallet,0,0,TXN_102725,CUST_12725
18,Savings,Transfer,Travel,25.27,23281.29,23256.02,21,Tokyo,Mobile App,Credit Card,0,1,TXN_105680,CUST_15680
25,Checking,Payment,Groceries,97.49,13759.93,13662.44,9,Tokyo,Web Browser,Debit Card,0,0,TXN_104076,CUST_14076
43,Checking,Payment,Retail,368.29,17141.19,16772.9,4,Berlin,Web Browser,Debit Card,0,0,TXN_101126,CUST_11126
68,Checking,Payment,Groceries,44.9,12778.76,12733.86,23,New York,Web Browser,UPI / Wallet,0,0,TXN_106833,CUST_16833
18,Credit,Transfer,Utilities,74.03,15712.91,15638.88,13,New York,POS Terminal,Wire Transfer,0,1,TXN_102249,CUST_12249
40,Savings,Deposit,Groceries,100.53,8808.58,8708.05,17,Tokyo,Mobile App,Debit Card,1,0,TXN_105483,CUST_15483
61,Savings,Withdrawal,Entertainment,61.41,5907.18,5845.77,10,Tokyo,ATM,Debit Card,0,0,TXN_103690,CUST_13690
47,Checking,Payment,Retail,173.74,25757.43,25583.69,22,London,Web Browser,Debit Card,0,0,TXN_104240,CUST_14240
23,Savings,Payment,Entertainment,81.26,20365.92,20284.66,4,Berlin,Mobile App,UPI / Wallet,0,0,TXN_102358,CUST_12358
60,Checking,Transfer,Utilities,124.69,26774.81,26650.12,13,Toronto,Mobile App,Debit Card,0,0,TXN_101133,CUST_11133
18,Savings,Transfer,Retail,369.08,7963.39,7594.31,23,Tokyo,Mobile App,Credit Card,0,0,TXN_100430,CUST_10430
20,Savings,Transfer,Travel,4.63,23945.07,23940.44,7,Mumbai,POS Terminal,Debit Card,1,0,TXN_101077,CUST_11077
27,Savings,Payment,Groceries,25.13,20719.41,20694.28,16,Berlin,ATM,Credit Card,0,0,TXN_105388,CUST_15388
62,Savings,Transfer,Utilities,132.67,14347.97,14215.3,8,New York,POS Terminal,Wire Transfer,0,1,TXN_103972,CUST_13972
20,Checking,Deposit,Entertainment,52.33,27095.04,27042.71,9,Tokyo,ATM,UPI / Wallet,0,0,TXN_105989,CUST_15989
28,Checking,Deposit,Travel,81.14,22696.23,22615.09,19,Mumbai,ATM,Wire Transfer,0,0,TXN_101098,CUST_11098
21,Business,Transfer,Utilities,178.88,23846.13,23667.25,22,Toronto,Mobile App,Debit Card,1,0,TXN_102483,CUST_12483
21,Checking,Withdrawal,Travel,79.05,16984.34,16905.29,2,Mumbai,Web Browser,UPI / Wallet,0,0,TXN_103594,CUST_13594
18,Savings,Transfer,Groceries,289.9,26721.06,26431.16,10,New York,Web Browser,UPI / Wallet,0,0,TXN_102163,CUST_12163
68,Savings,Transfer,Retail,107.25,24054.58,23947.33,5,Mumbai,Mobile App,Wire Transfer,0,0,TXN_106387,CUST_16387
76,Savings,Transfer,Electronics,362.21,19353.01,18990.8,4,Mumbai,Mobile App,Debit Card,1,0,TXN_104931,CUST_14931
59,Savings,Transfer,Groceries,11.05,24949.85,24938.8,12,Berlin,Mobile App,Credit Card,0,0,TXN_103644,CUST_13644
49,Checking,Payment,Utilities,141.1,12406.06,12264.96,17,London,ATM,Debit Card,1,0,TXN_105056,CUST_15056
18,Savings,Payment,Electronics,79.45,20122.54,20043.09,14,London,Mobile App,UPI / Wallet,0,0,TXN_105241,CUST_15241
45,Checking,Deposit,Travel,49.85,24590.94,24541.09,11,Berlin,Mobile App,Debit Card,0,0,TXN_104170,CUST_14170
38,Savings,Payment,Entertainment,31.91,15892.39,15860.48,19,Singapore,ATM,Debit Card,0,0,TXN_103356,CUST_13356
61,Checking,Payment,Groceries,36.79,1875.07,1838.28,11,Toronto,Mobile App,Credit Card,0,0,TXN_106474,CUST_16474
24,Savings,Transfer,Groceries,165.24,19482.72,19317.48,1,Tokyo,Mobile App,Wire Transfer,0,0,TXN_101155,CUST_11155
60,Credit,Transfer,Electronics,36.35,25010.6,24974.25,7,Berlin,Mobile App,Wire Transfer,0,0,TXN_103804,CUST_13804
48,Checking,Deposit,Electronics,27.16,20126.62,20099.46,4,Berlin,ATM,UPI / Wallet,0,0,TXN_103364,CUST_13364
70,Checking,Transfer,Travel,15.48,6598.86,6583.38,19,Mumbai,Web Browser,Debit Card,0,0,TXN_106222,CUST_16222
60,Checking,Withdrawal,Utilities,3.19,24143.32,24140.13,5,Tokyo,POS Terminal,UPI / Wallet,0,0,TXN_100702,CUST_10702
28,Checking,Deposit,Travel,46.9,20918.37,20871.47,0,Tokyo,ATM,UPI / Wallet,0,0,TXN_104980,CUST_14980
72,Savings,Payment,Utilities,62.33,7674.0,7611.67,10,Berlin,ATM,Wire Transfer,1,0,TXN_101838,CUST_11838
38,Credit,Payment,Groceries,115.1,20450.34,20335.24,18,New York,Mobile App,UPI / Wallet,0,0,TXN_102902,CUST_12902
68,Credit,Payment,Entertainment,344.86,25146.9,24802.04,13,New York,Web Browser,UPI / Wallet,1,0,TXN_106910,CUST_16910
51,Savings,Transfer,Retail,357.12,11970.84,11613.72,7,Berlin,ATM,Debit Card,0,0,TXN_104075,CUST_14075
65,Savings,Payment,Electronics,285.05,23740.19,23455.14,1,Tokyo,Web Browser,Credit Card,0,0,TXN_100174,CUST_10174
18,Checking,Transfer,Travel,10.62,25811.64,25801.02,6,Singapore,ATM,Debit Card,0,0,TXN_106714,CUST_16714
18,Credit,Payment,Travel,106.64,23090.97,22984.33,18,London,Mobile App,Wire Transfer,0,0,TXN_104662,CUST_14662
33,Savings,Payment,Groceries,169.9,25547.07,25377.17,7,Mumbai,Mobile App,Debit Card,0,0,TXN_105143,CUST_15143
18,Checking,Withdrawal,Travel,390.31,19136.14,18745.83,3,New York,Web Browser,Debit Card,0,0,TXN_106626,CUST_16626
63,Savings,Payment,Utilities,579.97,18005.76,17425.79,1,Singapore,Mobile App,Wire Transfer,0,0,TXN_102906,CUST_12906
41,Savings,Payment,Entertainment,287.35,3466.12,3178.77,22,Singapore,Web Browser,Credit Card,1,0,TXN_106990,CUST_16990
42,Checking,Transfer,Electronics,352.83,19265.77,18912.94,1,Tokyo,POS Terminal,UPI / Wallet,0,0,TXN_103535,CUST_13535
24,Savings,Payment,Travel,278.85,19552.49,19273.64,12,Mumbai,ATM,UPI / Wallet,0,0,TXN_106895,CUST_16895
63,Checking,Withdrawal,Groceries,71.11,26300.78,26229.67,17,Toronto,Web Browser,Debit Card,0,0,TXN_106321,CUST_16321
55,Savings,Payment,Electronics,82.27,19885.01,19802.74,6,Toronto,ATM,UPI / Wallet,0,0,TXN_100627,CUST_10627
37,Business,Deposit,Travel,260.0,26082.31,25822.31,1,Tokyo,POS Terminal,UPI / Wallet,0,0,TXN_105061,CUST_15061
21,Business,Payment,Entertainment,95.5,2651.65,2556.15,0,Mumbai,Mobile App,Credit Card,1,1,TXN_103347,CUST_13347
56,Savings,Transfer,Entertainment,449.88,16487.53,16037.65,13,New York,ATM,Debit Card,0,0,TXN_103399,CUST_13399
29,Business,Deposit,Entertainment,44.59,1761.94,1717.35,16,London,Web Browser,Credit Card,0,0,TXN_105183,CUST_15183
58,Checking,Transfer,Travel,75.98,14557.22,14481.24,13,Singapore,POS Terminal,UPI / Wallet,0,0,TXN_106590,CUST_16590
51,Checking,Transfer,Utilities,16.98,23111.54,23094.56,1,Tokyo,ATM,Credit Card,0,0,TXN_106342,CUST_16342
26,Checking,Payment,Utilities,11.48,5184.46,5172.98,1,New York,Web Browser,Wire Transfer,0,0,TXN_101535,CUST_11535
75,Savings,Deposit,Groceries,98.12,23414.06,23315.94,4,New York,ATM,UPI / Wallet,1,0,TXN_104713,CUST_14713
57,Savings,Transfer,Utilities,651.23,25872.83,25221.6,14,New York,POS Terminal,Wire Transfer,0,0,TXN_104156,CUST_14156
18,Checking,Transfer,Entertainment,19.48,16105.68,16086.2,0,Berlin,Web Browser,Wire Transfer,0,0,TXN_100970,CUST_10970
62,Credit,Withdrawal,Travel,157.25,22499.54,22342.29,0,Tokyo,Web Browser,UPI / Wallet,0,1,TXN_103576,CUST_13576
32,Savings,Transfer,Retail,51.35,5224.97,5173.62,1,Berlin,Web Browser,Wire Transfer,0,1,TXN_102486,CUST_12486
48,Checking,Payment,Travel,40.53,23077.22,23036.69,16,Toronto,Mobile App,UPI / Wallet,0,0,TXN_101182,CUST_11182
49,Savings,Payment,Travel,79.23,26836.75,26757.52,12,Mumbai,POS Terminal,Debit Card,0,0,TXN_102354,CUST_12354
19,Savings,Payment,Entertainment,111.59,21812.34,21700.75,5,Tokyo,POS Terminal,UPI / Wallet,0,0,TXN_100015,CUST_10015
59,Savings,Deposit,Electronics,11.91,23136.5,23124.59,5,Tokyo,POS Terminal,Credit Card,0,0,TXN_103776,CUST_13776
65,Checking,Deposit,Electronics,198.19,21999.73,21801.54,20,New York,ATM,Wire Transfer,0,0,TXN_102539,CUST_12539
60,Checking,Withdrawal,Retail,353.28,12501.63,12148.35,4,Berlin,POS Terminal,Debit Card,0,0,TXN_101557,CUST_11557
19,Checking,Payment,Travel,31.34,23290.83,23259.49,13,Berlin,Web Browser,Debit Card,0,0,TXN_102802,CUST_12802
18,Savings,Transfer,Electronics,42.71,14493.9,14451.19,8,Tokyo,ATM,UPI / Wallet,0,0,TXN_103300,CUST_13300
76,Savings,Deposit,Utilities,98.03,4038.03,3940.0,22,Tokyo,Mobile App,Wire Transfer,1,1,TXN_103349,CUST_13349
18,Savings,Transfer,Groceries,300.27,24122.99,23822.72,10,New York,Mobile App,UPI / Wallet,0,0,TXN_102243,CUST_12243
61,Savings,Payment,Entertainment,27.77,11150.48,11122.71,5,Berlin,Web Browser,UPI / Wallet,1,0,TXN_105425,CUST_15425
65,Credit,Transfer,Utilities,29.08,13199.77,13170.69,11,Tokyo,POS Terminal,Debit Card,1,0,TXN_106589,CUST_16589
59,Checking,Deposit,Groceries,28.34,14742.55,14714.21,9,Singapore,Mobile App,UPI / Wallet,0,1,TXN_100524,CUST_10524
29,Savings,Deposit,Utilities,159.23,24664.98,24505.75,11,Singapore,Mobile App,Debit Card,0,0,TXN_105548,CUST_15548
66,Checking,Deposit,Travel,101.52,21831.05,21729.53,20,Singapore,ATM,Debit Card,0,0,TXN_103167,CUST_13167
19,Checking,Withdrawal,Travel,231.06,22856.2,22625.14,6,New York,Web Browser,Credit Card,0,0,TXN_100593,CUST_10593
29,Business,Deposit,Travel,239.66,15978.23,15738.57,17,Berlin,POS Terminal,Credit Card,0,0,TXN_100181,CUST_10181
64,Checking,Transfer,Utilities,984.32,20654.74,19670.42,22,Mumbai,Web Browser,Debit Card,0,0,TXN_106297,CUST_16297
44,Checking,Payment,Groceries,395.89,20438.38,20042.49,12,London,POS Terminal,Wire Transfer,1,0,TXN_105316,CUST_15316
27,Credit,Transfer,Retail,90.02,24044.14,23954.12,17,Mumbai,ATM,UPI / Wallet,0,0,TXN_100019,CUST_10019
18,Credit,Transfer,Retail,321.62,17480.16,17308.54,18,Singapore,Web Browser,Credit Card,0,0,TXN_104252,CUST_14252
59,Credit,Transfer,Groceries,244.08,3704.63,3460.55,14,Berlin,Web Browser,Credit Card,1,0,TXN_105414,CUST_15414
62,Credit,Payment,Electronics,107.57,13557.39,13449.82,7,London,Web Browser,Credit Card,0,0,TXN_103299,CUST_13299
41,Savings,Deposit,Retail,820.48,10716.13,9895.65,2,Mumbai,Web Browser,UPI / Wallet,0,0,TXN_105156,CUST_15156
18,Credit,Withdrawal,Retail,457.88,17590.16,17132.28,17,Mumbai,Mobile App,Credit Card,0,0,TXN_106497,CUST_16497
18,Checking,Transfer,Electronics,426.8,21928.51,21501.71,16,New York,POS Terminal,Debit Card,0,0,TXN_101300,CUST_11300
18,Checking,Withdrawal,Entertainment,178.72,19736.0,19557.28,23,London,Web Browser,Debit Card,0,0,TXN_103012,CUST_13012
28,Savings,Payment,Utilities,232.38,23007.38,22775.0,11,Mumbai,POS Terminal,Wire Transfer,0,0,TXN_102021,CUST_12021
24,Checking,Payment,Entertainment,6.11,9560.17,9554.06,11,Tokyo,POS Terminal,Credit Card,1,0,TXN_106642,CUST_16642
26,Credit,Payment,Retail,517.21,23459.07,22941.86,1,Tokyo,Web Browser,Credit Card,0,0,TXN_100498,CUST_10498
26,Credit,Transfer,Utilities,343.17,3046.75,2703.58,18,Tokyo,POS Terminal,UPI / Wallet,0,0,TXN_106536,CUST_16536
65,Savings,Transfer,Travel,37.33,1460.71,1423.38,18,Tokyo,Web Browser,Debit Card,0,0,TXN_105151,CUST_15151
59,Credit,Payment,Retail,17.31,7357.64,7340.33,17,Singapore,Mobile App,Debit Card,0,0,TXN_106592,CUST_16592
69,Business,Transfer,Electronics,31.1,16620.95,16589.85,6,New York,ATM,UPI / Wallet,0,0,TXN_104658,CUST_14658
18,Checking,Transfer,Utilities,5.66,25902.72,25897.06,15,Tokyo,POS Terminal,UPI / Wallet,0,0,TXN_106356,CUST_16356
72,Savings,Transfer,Electronics,346.92,11475.76,11128.84,17,Singapore,Web Browser,Wire Transfer,0,0,TXN_103457,CUST_13457
64,Checking,Withdrawal,Groceries,94.9,17554.15,17459.25,13,Tokyo,POS Terminal,Credit Card,0,0,TXN_106305,CUST_16305
64,Checking,Transfer,Travel,184.15,23453.18,23269.03,18,New York,Mobile App,UPI / Wallet,0,0,TXN_105968,CUST_15968
43,Checking,Deposit,Travel,29.45,24817.14,24787.69,11,New York,Mobile App,Wire Transfer,0,0,TXN_101741,CUST_11741
58,Savings,Deposit,Travel,26.02,23322.79,23296.77,14,Mumbai,ATM,UPI / Wallet,0,0,TXN_103839,CUST_13839
59,Checking,Payment,Electronics,456.55,23123.76,22667.21,11,Singapore,Mobile App,UPI / Wallet,0,0,TXN_100500,CUST_10500
31,Savings,Payment,Electronics,100.65,7239.97,7139.32,7,Berlin,Web Browser,Debit Card,0,0,TXN_104460,CUST_14460
19,Savings,Payment,Utilities,77.85,25443.52,25365.67,7,Mumbai,ATM,UPI / Wallet,0,0,TXN_103632,CUST_13632
18,Savings,Payment,Entertainment,13.87,17031.87,17018.0,10,Mumbai,POS Terminal,UPI / Wallet,0,0,TXN_105481,CUST_15481
20,Savings,Withdrawal,Travel,162.79,23965.61,23802.82,5,Toronto,Mobile App,Debit Card,0,1,TXN_105282,CUST_15282
28,Credit,Withdrawal,Retail,65.52,20261.97,20196.45,2,Toronto,Web Browser,Debit Card,1,1,TXN_100199,CUST_10199
72,Savings,Payment,Utilities,106.62,23819.75,23713.13,22,Tokyo,ATM,Debit Card,1,1,TXN_106799,CUST_16799
50,Credit,Deposit,Utilities,45.36,23524.11,23478.75,9,Singapore,ATM,Wire Transfer,0,1,TXN_105106,CUST_15106
56,Checking,Transfer,Retail,7.04,19429.46,19422.42,19,New York,Web Browser,UPI / Wallet,0,0,TXN_102236,CUST_12236
30,Checking,Transfer,Electronics,34.36,19432.2,19397.84,10,New York,Web Browser,UPI / Wallet,0,0,TXN_102900,CUST_12900
18,Business,Payment,Utilities,56.39,25809.96,25753.57,14,Toronto,Mobile App,UPI / Wallet,0,0,TXN_104674,CUST_14674
24,Savings,Transfer,Electronics,363.95,18820.37,18456.42,6,Berlin,ATM,Credit Card,0,1,TXN_100629,CUST_10629
59,Checking,Payment,Groceries,89.27,13439.74,13350.47,1,London,Web Browser,Debit Card,0,0,TXN_101829,CUST_11829
63,Credit,Payment,Utilities,172.93,25708.9,25535.97,13,London,Web Browser,UPI / Wallet,0,0,TXN_104995,CUST_14995
27,Savings,Payment,Groceries,440.64,19443.7,19003.06,15,New York,Web Browser,Credit Card,0,0,TXN_101459,CUST_11459
56,Savings,Transfer,Entertainment,189.27,9740.93,9551.66,1,New York,POS Terminal,Debit Card,0,0,TXN_104744,CUST_14744
39,Credit,Payment,Travel,8.93,16808.57,16799.64,8,Berlin,POS Terminal,Wire Transfer,0,0,TXN_106430,CUST_16430
65,Checking,Withdrawal,Travel,7.8,14634.01,14626.21,1,Mumbai,Web Browser,Debit Card,0,0,TXN_102653,CUST_12653
33,Checking,Withdrawal,Entertainment,79.48,13421.2,13341.72,6,Toronto,Mobile App,Debit Card,0,0,TXN_105161,CUST_15161
68,Checking,Payment,Travel,75.93,677.35,601.42,14,Berlin,Web Browser,UPI / Wallet,0,0,TXN_102027,CUST_12027
37,Credit,Transfer,Electronics,241.48,25302.43,25060.95,23,Berlin,Web Browser,Credit Card,0,0,TXN_106672,CUST_16672
21,Business,Transfer,Groceries,220.01,5568.15,5348.14,23,New York,ATM,Debit Card,0,0,TXN_100645,CUST_10645
63,Checking,Withdrawal,Travel,156.52,21484.3,21327.78,7,Singapore,Web Browser,UPI / Wallet,0,0,TXN_104758,CUST_14758
18,Savings,Deposit,Retail,40.41,3242.63,3202.22,15,Mumbai,Web Browser,UPI / Wallet,0,1,TXN_106875,CUST_16875
57,Business,Transfer,Travel,45.36,19976.13,19930.77,2,Tokyo,ATM,UPI / Wallet,0,0,TXN_104900,CUST_14900
23,Business,Payment,Groceries,461.14,14902.78,14441.64,17,Berlin,POS Terminal,Credit Card,0,0,TXN_101035,CUST_11035
38,Savings,Withdrawal,Entertainment,26.7,25416.02,25389.32,10,New York,Web Browser,Credit Card,0,0,TXN_101196,CUST_11196
41,Savings,Payment,Travel,18.74,21694.66,21675.92,0,Mumbai,Web Browser,UPI / Wallet,0,0,TXN_102870,CUST_12870
27,Savings,Payment,Utilities,155.8,21973.03,21817.23,2,Toronto,ATM,Debit Card,0,0,TXN_103903,CUST_13903
22,Checking,Transfer,Entertainment,73.36,16847.08,16923.72,15,Tokyo,Mobile App,Debit Card,0,0,TXN_106698,CUST_16698
22,Savings,Transfer,Utilities,35.34,13329.46,13294.12,12,Toronto,Mobile App,Credit Card,0,0,TXN_103033,CUST_13033
58,Savings,Payment,Groceries,17.09,4471.78,4454.69,18,Toronto,POS Terminal,UPI / Wallet,0,0,TXN_106987,CUST_16987
60,Credit,Transfer,Retail,31.84,25289.72,25407.88,5,London,Mobile App,UPI / Wallet,0,0,TXN_102672,CUST_12672
23,Checking,Transfer,Travel,69.56,23723.29,23653.73,0,Mumbai,Mobile App,Debit Card,0,0,TXN_103575,CUST_13575
53,Checking,Payment,Groceries,484.83,19887.78,19402.95,23,Berlin,Mobile App,Wire Transfer,0,0,TXN_104542,CUST_14542
48,Savings,Transfer,Groceries,148.24,19221.97,19073.73,11,London,Web Browser,Credit Card,0,1,TXN_100591,CUST_10591
49,Savings,Deposit,Electronics,71.48,18371.45,18299.97,8,Mumbai,ATM,Credit Card,0,0,TXN_104642,CUST_14642
26,Credit,Withdrawal,Travel,67.14,24605.7,24538.56,2,Tokyo,Web Browser,Wire Transfer,0,0,TXN_101528,CUST_11528
61,Savings,Transfer,Groceries,122.49,25354.68,25232.19,18,Berlin,ATM,Debit Card,0,0,TXN_101621,CUST_11621
63,Checking,Transfer,Travel,70.5,26268.54,26198.04,11,Mumbai,POS Terminal,Debit Card,1,0,TXN_105442,CUST_15442
27,Checking,Payment,Utilities,69.93,19403.32,19333.39,12,Tokyo,Web Browser,Debit Card,1,0,TXN_104524,CUST_14524
35,Credit,Withdrawal,Entertainment,186.38,21880.86,21694.48,8,Toronto,Mobile App,Debit Card,0,0,TXN_103311,CUST_13311
61,Savings,Payment,Electronics,129.08,26049.69,25920.61,17,London,Web Browser,Debit Card,0,0,TXN_104357,CUST_14357
18,Credit,Payment,Entertainment,79.3,1483.94,1404.64,23,Toronto,Mobile App,Debit Card,0,0,TXN_104364,CUST_14364
60,Checking,Transfer,Electronics,185.2,27870.53,27685.33,2,Tokyo,Web Browser,UPI / Wallet,0,0,TXN_102822,CUST_12822
25,Checking,Transfer,Entertainment,14.46,26174.05,26159.59,8,Mumbai,Mobile App,Credit Card,0,0,TXN_105960,CUST_15960
73,Credit,Payment,Utilities,201.91,13199.33,12997.42,23,New York,Web Browser,Credit Card,0,0,TXN_105103,CUST_15103
67,Checking,Payment,Electronics,38.33,26962.19,26923.86,23,New York,Mobile App,Credit Card,1,0,TXN_103247,CUST_13247
29,Checking,Deposit,Entertainment,137.49,20645.07,20507.58,14,Tokyo,Mobile App,Debit Card,0,0,TXN_105879,CUST_15879
50,Checking,Transfer,Travel,214.63,20756.42,20541.79,5,London,Mobile App,Credit Card,0,1,TXN_106431,CUST_16431
58,Checking,Payment,Electronics,7.29,25715.12,25707.83,19,Berlin,Mobile App,Credit Card,0,0,TXN_106164,CUST_16164
37,Savings,Payment,Electronics,7.84,17278.76,17270.92,12,Tokyo,Web Browser,Debit Card,0,0,TXN_101870,CUST_11870
51,Credit,Transfer,Groceries,126.34,22774.71,22648.37,6,Mumbai,Mobile App,Credit Card,0,0,TXN_101172,CUST_11172
21,Checking,Payment,Travel,112.85,1267.27,1154.42,9,Mumbai,ATM,Debit Card,0,0,TXN_100295,CUST_10295
58,Savings,Transfer,Groceries,155.3,5614.71,5459.41,6,Toronto,Web Browser,Wire Transfer,0,0,TXN_106509,CUST_16509
18,Checking,Withdrawal,Retail,51.98,18827.77,18775.79,20,Tokyo,Mobile App,Debit Card,0,0,TXN_106412,CUST_16412
64,Checking,Withdrawal,Utilities,170.79,26243.74,26072.95,3,Singapore,ATM,Debit Card,0,0,TXN_104342,CUST_14342
27,Credit,Withdrawal,Entertainment,5.72,15337.54,15331.82,14,Berlin,Mobile App,Debit Card,0,1,TXN_100507,CUST_10507
53,Credit,Payment,Utilities,54.78,25122.56,25067.78,13,New York,Mobile App,Debit Card,0,0,TXN_106573,CUST_16573
33,Business,Payment,Groceries,326.26,14859.79,14533.53,17,London,Mobile App,Wire Transfer,0,0,TXN_100330,CUST_10330
51,Checking,Deposit,Utilities,62.4,4282.75,4220.35,19,Mumbai,Mobile App,UPI / Wallet,0,0,TXN_105545,CUST_15545
40,Checking,Deposit,Groceries,187.59,8294.03,8106.44,7,Singapore,ATM,UPI / Wallet,0,0,TXN_103001,CUST_13001
33,Checking,Transfer,Travel,347.7,15220.68,14872.98,21,London,POS Terminal,Credit Card,0,1,TXN_105977,CUST_15977
18,Business,Deposit,Entertainment,119.53,12791.52,12671.99,23,Singapore,ATM,Debit Card,0,1,TXN_104919,CUST_14919
18,Checking,Transfer,Utilities,91.07,10287.77,10196.7,4,Toronto,ATM,Wire Transfer,0,0,TXN_102416,CUST_12416
18,Checking,Withdrawal,Electronics,20.85,23461.86,23441.01,21,Toronto,Web Browser,Credit Card,0,0,TXN_105354,CUST_15354
34,Business,Payment,Travel,55.88,25258.71,25202.83,13,Toronto,Web Browser,Wire Transfer,0,0,TXN_101259,CUST_11259
57,Credit,Payment,Retail,10.23,20556.23,20546.0,15,Berlin,Web Browser,UPI / Wallet,0,1,TXN_105707,CUST_15707
30,Savings,Transfer,Travel,328.65,25073.73,24745.08,12,Tokyo,POS Terminal,Wire Transfer,0,0,TXN_100850,CUST_10850
61,Savings,Transfer,Electronics,145.59,17800.06,17654.47,9,Berlin,ATM,Debit Card,0,0,TXN_102180,CUST_12180
18,Savings,Transfer,Retail,92.85,19623.79,19530.94,10,New York,Mobile App,UPI / Wallet,0,0,TXN_103351,CUST_13351
18,Credit,Withdrawal,Entertainment,16.67,16032.27,16015.6,9,London,Web Browser,Wire Transfer,0,1,TXN_105609,CUST_15609
18,Savings,Transfer,Groceries,176.19,6672.77,6646.58,11,Berlin,ATM,Debit Card,1,0,TXN_106451,CUST_16451
24,Savings,Payment,Travel,53.78,18829.95,18776.17,14,Berlin,Mobile App,UPI / Wallet,0,0,TXN_102724,CUST_12724
65,Checking,Transfer,Travel,112.33,9825.36,9713.03,13,London,Mobile App,Debit Card,0,0,TXN_104067,CUST_14067
60,Savings,Withdrawal,Retail,465.39,17939.8,17474.41,9,Tokyo,Web Browser,Debit Card,0,0,TXN_106677,CUST_16677
31,Savings,Transfer,Groceries,124.55,10534.02,10409.47,15,Toronto,ATM,Credit Card,0,0,TXN_102680,CUST_12680
75,Savings,Withdrawal,Electronics,113.13,21572.19,21459.06,6,New York,ATM,UPI / Wallet,0,0,TXN_104360,CUST_14360
55,Savings,Transfer,Entertainment,25.63,24664.41,24638.78,12,Tokyo,ATM,Credit Card,0,0,TXN_103428,CUST_13428
26,Checking,Withdrawal,Retail,545.78,15940.39,15394.61,3,Tokyo,Web Browser,Credit Card,0,1,TXN_106045,CUST_16045
61,Business,Payment,Entertainment,309.26,24559.22,24249.96,7,Berlin,ATM,Debit Card,0,0,TXN_104941,CUST_14941
24,Checking,Deposit,Entertainment,99.22,22987.31,23038.09,10,Toronto,POS Terminal,Credit Card,0,0,TXN_106285,CUST_16285
66,Credit,Payment,Groceries,139.97,20372.07,20232.1,18,Berlin,Mobile App,Credit Card,0,0,TXN_106493,CUST_16493
42,Savings,Withdrawal,Utilities,144.88,26161.53,26016.65,18,Mumbai,Web Browser,UPI / Wallet,0,0,TXN_105553,CUST_15553
66,Credit,Withdrawal,Groceries,232.36,26405.67,26173.31,18,New York,ATM,Debit Card,0,0,TXN_100574,CUST_10574
29,Savings,Payment,Groceries,35.26,12571.99,12536.73,11,Mumbai,ATM,Debit Card,0,0,TXN_101815,CUST_11815
31,Savings,Deposit,Retail,102.85,23267.13,23164.28,19,Tokyo,POS Terminal,Credit Card,1,0,TXN_105193,CUST_15193
23,Savings,Deposit,Electronics,327.31,4191.33,3864.02,22,Tokyo,Mobile App,Debit Card,0,0,TXN_100911,CUST_10911
69,Credit,Transfer,Groceries,161.03,17692.81,17531.78,18,Mumbai,Mobile App,Wire Transfer,0,0,TXN_105381,CUST_15381
32,Checking,Transfer,Travel,545.52,12759.73,12214.21,11,Tokyo,ATM,Credit Card,1,0,TXN_100933,CUST_10933
58,Checking,Payment,Electronics,510.28,23330.55,22820.27,8,Toronto,Web Browser,Debit Card,0,0,TXN_103112,CUST_13112
26,Checking,Transfer,Electronics,110.54,23046.37,22935.83,18,Berlin,Web Browser,UPI / Wallet,0,0,TXN_104667,CUST_14667
18,Checking,Payment,Entertainment,151.04,28130.78,27979.74,11,Singapore,Web Browser,Wire Transfer,0,0,TXN_100246,CUST_10246
66,Checking,Deposit,Utilities,434.56,18855.72,18421.16,19,London,POS Terminal,Credit Card,0,0,TXN_102504,CUST_12504
66,Savings,Withdrawal,Electronics,176.72,25578.5,25401.78,14,Berlin,POS Terminal,Credit Card,0,0,TXN_102898,CUST_12898
46,Checking,Deposit,Utilities,30.56,26118.84,26088.28,17,Berlin,ATM,UPI / Wallet,0,0,TXN_101451,CUST_11451
58,Savings,Transfer,Retail,48.08,25173.26,25125.18,10,New York,Mobile App,Wire Transfer,0,0,TXN_105046,CUST_15046
62,Checking,Deposit,Utilities,10.11,22237.28,22227.17,15,Mumbai,POS Terminal,Debit Card,0,0,TXN_100485,CUST_10485
43,Credit,Deposit,Electronics,52.81,25138.28,25085.47,23,Mumbai,POS Terminal,UPI / Wallet,0,0,TXN_106036,CUST_16036
53,Business,Deposit,Electronics,144.48,6286.65,6142.17,11,Tokyo,POS Terminal,Debit Card,0,0,TXN_102291,CUST_12291
33,Credit,Payment,Retail,104.75,22337.57,22232.82,0,Singapore,Mobile App,Debit Card,0,0,TXN_102270,CUST_12270
65,Savings,Withdrawal,Groceries,7.71,24643.86,24636.15,16,Singapore,Mobile App,UPI / Wallet,0,0,TXN_106075,CUST_16075
45,Checking,Deposit,Travel,49.85,24590.94,24541.09,11,Berlin,Mobile App,Debit Card,0,0,TXN_104170,CUST_14170
18,Savings,Withdrawal,Utilities,41.98,22390.73,22348.75,17,Tokyo,ATM,Credit Card,0,0,TXN_106577,CUST_16577
