transaction_id,customer_id,age,account_type,transaction_type,merchant_category,amount,balance_before,balance_after,transaction_hour,location,device_type,payment_method,is_international,is_fraud
TXN-100546,CUST-1198,18,Savings,Deposit,Travel,53.66,20904.83,20958.49,13,Toronto,ATM,Credit Card,0,0
TXN-100547,CUST-1321,33,Savings,Withdrawal,Retail,302.44,10038.63,9736.19,0,New York,Mobile App,Wire Transfer,0,0
TXN-100548,CUST-1036,56,Savings,Deposit,Electronics,55.0,11253.77,11308.77,12,New York,POS Terminal,Debit Card,0,0
TXN-100549,CUST-1013,22,Credit,Deposit,Retail,179.12,21296.93,21476.05,7,Tokyo,Mobile App,Wire Transfer,0,0
TXN-100550,CUST-1455,39,Savings,Transfer,Groceries,173.23,19413.8,19240.57,17,Tokyo,Mobile App,Credit Card,0,0
TXN-100551,CUST-1220,46,Checking,Payment,Groceries,42.56,7274.92,7232.36,21,London,Mobile App,Debit Card,1,0
TXN-100552,CUST-1363,72,Savings,Payment,Electronics,10.31,8167.01,8156.7,8,Toronto,ATM,Wire Transfer,1,0
TXN-100553,CUST-1390,20,Credit,Payment,Groceries,83.95,17004.07,16920.12,12,Tokyo,Web Browser,Debit Card,0,0
TXN-100554,CUST-1165,29,Savings,Payment,Travel,56.2,14123.63,14067.43,2,Tokyo,Mobile App,Debit Card,1,0
TXN-100555,CUST-1172,43,Checking,Payment,Retail,253.3,4139.52,3886.22,17,New York,Mobile App,Credit Card,0,0
TXN-100556,CUST-1149,33,Credit,Payment,Travel,246.69,7817.25,7570.56,9,London,POS Terminal,UPI / Wallet,0,0
TXN-100557,CUST-1171,68,Credit,Payment,Groceries,96.6,22509.58,22412.98,4,Singapore,Mobile App,Wire Transfer,0,0
TXN-100558,CUST-1080,54,Savings,Transfer,Utilities,144.91,17235.54,17090.63,5,Tokyo,POS Terminal,Credit Card,0,0
TXN-100559,CUST-1335,39,Credit,Payment,Retail,144.05,24650.76,24506.71,7,Berlin,Mobile App,Wire Transfer,0,0
TXN-100560,CUST-1224,74,Checking,Payment,Travel,268.31,19198.61,18930.3,23,Tokyo,ATM,UPI / Wallet,0,0
TXN-100561,CUST-1358,46,Checking,Payment,Electronics,88.01,23555.16,23467.15,6,Singapore,Web Browser,UPI / Wallet,0,0
TXN-100562,CUST-1034,31,Savings,Transfer,Travel,53.33,5483.1,5429.77,20,New York,Web Browser,UPI / Wallet,0,0
TXN-100563,CUST-1357,45,Savings,Withdrawal,Utilities,51.19,19309.97,19258.78,17,Toronto,Web Browser,UPI / Wallet,0,0
TXN-100564,CUST-1187,22,Checking,Transfer,Groceries,120.24,603.42,483.18,13,London,ATM,Wire Transfer,0,0
TXN-100565,CUST-1223,64,Checking,Payment,Retail,94.44,16801.92,16707.48,14,New York,POS Terminal,Debit Card,0,0
TXN-100566,CUST-1130,66,Checking,Withdrawal,Electronics,92.01,11785.13,11693.12,9,Toronto,Web Browser,Debit Card,1,0
TXN-100567,CUST-1373,47,Checking,Payment,Retail,19.33,8734.33,8715.0,20,Mumbai,ATM,UPI / Wallet,0,0
TXN-100568,CUST-1450,63,Credit,Transfer,Electronics,195.2,21573.87,21378.67,11,Tokyo,ATM,UPI / Wallet,1,0
TXN-100569,CUST-1455,69,Savings,Payment,Retail,41.07,21371.27,21330.2,6,Toronto,Mobile App,Debit Card,0,0
TXN-100570,CUST-1493,22,Checking,Payment,Groceries,37.9,655.31,617.41,6,Berlin,POS Terminal,Credit Card,0,0
TXN-100571,CUST-1350,29,Savings,Withdrawal,Electronics,84.85,15276.68,15191.83,10,Toronto,ATM,UPI / Wallet,0,0
TXN-100572,CUST-1310,33,Credit,Withdrawal,Entertainment,43.77,9259.02,9215.25,12,Mumbai,POS Terminal,Debit Card,0,0
TXN-100573,CUST-1008,43,Checking,Payment,Retail,136.51,10449.96,10313.45,14,Tokyo,Web Browser,Credit Card,0,0
TXN-100574,CUST-1068,43,Business,Payment,Retail,74.65,20817.81,20743.16,17,Mumbai,Web Browser,Debit Card,0,0
TXN-100575,CUST-1027,65,Savings,Transfer,Travel,94.38,7815.01,7720.63,6,Singapore,Web Browser,Credit Card,0,0
TXN-100576,CUST-1398,38,Savings,Transfer,Electronics,120.56,23581.92,23461.36,5,Tokyo,Mobile App,Wire Transfer,0,0
TXN-100577,CUST-1368,56,Savings,Payment,Utilities,39.14,4572.88,4533.74,22,Berlin,Mobile App,Credit Card,0,0
TXN-100578,CUST-1474,53,Savings,Payment,Entertainment,30.4,16601.79,16571.39,10,Tokyo,POS Terminal,UPI / Wallet,0,0
TXN-100579,CUST-1233,50,Savings,Payment,Groceries,323.57,16835.42,16511.85,7,Mumbai,POS Terminal,Credit Card,0,0
TXN-100580,CUST-1030,47,Credit,Transfer,Travel,90.3,6379.66,6289.36,19,London,Mobile App,Credit Card,0,0
TXN-100581,CUST-1314,54,Savings,Transfer,Entertainment,84.68,8186.29,8101.61,0,Mumbai,ATM,UPI / Wallet,0,0
TXN-100582,CUST-1231,40,Savings,Payment,Electronics,10.44,20886.48,20876.04,7,Tokyo,POS Terminal,Wire Transfer,0,0
TXN-100583,CUST-1337,27,Credit,Transfer,Entertainment,108.37,19068.95,18960.58,7,Tokyo,POS Terminal,Credit Card,1,0
TXN-100584,CUST-1485,71,Checking,Withdrawal,Retail,126.17,8294.49,8168.32,18,Toronto,Web Browser,Wire Transfer,1,0
TXN-100585,CUST-1496,22,Credit,Transfer,Retail,127.75,13395.52,13267.77,2,London,POS Terminal,Debit Card,0,0
TXN-100586,CUST-1053,53,Savings,Payment,Travel,189.15,1635.84,1446.69,4,New York,POS Terminal,Debit Card,0,0
TXN-100587,CUST-1451,51,Checking,Deposit,Electronics,34.31,5297.77,5332.08,2,London,ATM,UPI / Wallet,0,0
TXN-100588,CUST-1468,69,Savings,Transfer,Electronics,48.6,12196.93,12148.33,14,New York,POS Terminal,Wire Transfer,0,0
TXN-100589,CUST-1174,48,Savings,Payment,Entertainment,254.69,2240.75,1986.06,13,Berlin,ATM,UPI / Wallet,1,0
TXN-100590,CUST-1297,27,Credit,Transfer,Travel,446.1,21098.98,20652.88,20,Tokyo,Web Browser,UPI / Wallet,1,0
TXN-100591,CUST-1278,36,Savings,Payment,Electronics,26.92,17978.35,17951.43,14,Toronto,Mobile App,Credit Card,0,0
TXN-100592,CUST-1364,49,Checking,Payment,Utilities,108.27,23596.48,23488.21,23,Singapore,Web Browser,Debit Card,0,0
TXN-100593,CUST-1085,18,Checking,Payment,Utilities,41.15,17367.33,17326.18,16,Singapore,ATM,UPI / Wallet,1,0
TXN-100594,CUST-1064,73,Savings,Payment,Retail,14.29,23515.99,23501.7,17,Mumbai,ATM,Credit Card,0,0
TXN-100595,CUST-1088,22,Credit,Withdrawal,Entertainment,64.07,13907.36,13843.29,1,London,POS Terminal,Credit Card,0,0
TXN-100596,CUST-1053,62,Savings,Transfer,Groceries,28.27,15045.44,15017.17,11,London,POS Terminal,Wire Transfer,0,0
TXN-100597,CUST-1117,21,Checking,Transfer,Retail,190.65,24426.58,24235.93,15,Singapore,Mobile App,Debit Card,0,0
TXN-100598,CUST-1360,33,Business,Withdrawal,Travel,119.45,16089.02,15969.57,3,New York,ATM,Wire Transfer,0,0
TXN-100599,CUST-1475,41,Checking,Payment,Electronics,28.29,866.59,838.3,1,London,ATM,Wire Transfer,0,0
TXN-100600,CUST-1228,33,Credit,Withdrawal,Retail,6.39,18122.69,18116.3,13,New York,Web Browser,UPI / Wallet,0,1
TXN-100601,CUST-1266,72,Savings,Payment,Groceries,252.66,22646.17,22393.51,10,New York,Mobile App,Wire Transfer,0,0
TXN-100602,CUST-1318,19,Checking,Withdrawal,Groceries,34.07,19909.95,19875.88,12,New York,Web Browser,UPI / Wallet,0,0
TXN-100603,CUST-1021,66,Savings,Payment,Utilities,144.79,14637.45,14492.66,6,New York,POS Terminal,Wire Transfer,0,0
TXN-100604,CUST-1437,45,Checking,Withdrawal,Travel,66.63,16815.46,16748.83,9,Toronto,POS Terminal,Credit Card,0,0
TXN-100605,CUST-1246,49,Business,Deposit,Retail,137.1,24755.78,24892.88,23,Mumbai,Web Browser,Debit Card,0,0
TXN-100606,CUST-1472,44,Savings,Payment,Entertainment,61.89,2357.49,2295.6,0,Mumbai,POS Terminal,Debit Card,1,0
TXN-100607,CUST-1372,37,Checking,Transfer,Retail,18.64,16714.4,16695.76,20,Toronto,Web Browser,Debit Card,0,0
TXN-100608,CUST-1468,41,Savings,Transfer,Utilities,42.84,7156.6,7113.76,3,Singapore,ATM,Credit Card,0,0
TXN-100609,CUST-1419,29,Checking,Transfer,Groceries,36.25,16038.25,16002.0,17,Mumbai,ATM,Credit Card,1,0
TXN-100610,CUST-1313,67,Checking,Transfer,Travel,88.8,15229.83,15141.03,5,Berlin,POS Terminal,Wire Transfer,1,0
TXN-100611,CUST-1019,52,Business,Transfer,Travel,166.07,3921.08,3755.01,1,Toronto,Mobile App,Wire Transfer,0,0
TXN-100612,CUST-1399,50,Checking,Payment,Entertainment,50.94,5247.99,5197.05,2,London,ATM,Wire Transfer,0,0
TXN-100613,CUST-1475,50,Savings,Payment,Travel,6.82,15578.58,15571.76,13,Berlin,POS Terminal,Wire Transfer,0,0
TXN-100614,CUST-1183,68,Savings,Payment,Utilities,114.76,3292.93,3178.17,7,Toronto,Mobile App,Debit Card,0,0
TXN-100615,CUST-1348,60,Savings,Payment,Utilities,144.62,6703.0,6558.38,15,Mumbai,POS Terminal,Wire Transfer,0,0
TXN-100616,CUST-1049,54,Savings,Transfer,Utilities,499.0,20897.61,20398.61,18,London,Web Browser,Credit Card,1,0
TXN-100617,CUST-1089,29,Savings,Transfer,Travel,138.55,8244.58,8106.03,17,London,POS Terminal,Credit Card,0,0
TXN-100618,CUST-1103,20,Credit,Transfer,Travel,100.56,12252.7,12152.14,5,New York,Web Browser,Credit Card,0,0
TXN-100619,CUST-1193,18,Checking,Payment,Utilities,132.79,23534.39,23401.6,13,Singapore,ATM,UPI / Wallet,0,1
TXN-100620,CUST-1382,50,Checking,Transfer,Travel,399.46,5756.01,5356.55,2,New York,ATM,UPI / Wallet,0,0
TXN-100621,CUST-1368,57,Savings,Transfer,Travel,269.37,9801.69,9532.32,15,Toronto,POS Terminal,UPI / Wallet,1,0
TXN-100622,CUST-1073,27,Credit,Payment,Groceries,63.51,15200.8,15137.29,0,New York,Mobile App,Wire Transfer,0,0
TXN-100623,CUST-1268,60,Checking,Withdrawal,Retail,45.62,18907.94,18862.32,11,Berlin,POS Terminal,Debit Card,0,0
TXN-100624,CUST-1014,61,Savings,Transfer,Electronics,50.7,22551.17,22500.47,13,Mumbai,POS Terminal,Debit Card,0,0
TXN-100625,CUST-1328,46,Checking,Payment,Travel,110.3,22895.28,22784.98,18,Berlin,ATM,Wire Transfer,0,0
TXN-100626,CUST-1282,30,Checking,Payment,Electronics,209.42,19438.34,19228.92,21,Mumbai,ATM,Wire Transfer,1,0
TXN-100627,CUST-1391,29,Savings,Withdrawal,Electronics,109.94,5785.44,5675.5,18,Berlin,POS Terminal,UPI / Wallet,0,0
TXN-100628,CUST-1197,48,Checking,Deposit,Groceries,15.53,717.75,733.28,8,London,ATM,Credit Card,0,0
TXN-100629,CUST-1483,63,Checking,Transfer,Travel,197.88,9655.97,9458.09,6,Mumbai,Web Browser,Credit Card,0,0
TXN-100630,CUST-1433,19,Savings,Transfer,Utilities,250.96,3624.57,3373.61,13,Mumbai,POS Terminal,UPI / Wallet,0,0
TXN-100631,CUST-1343,68,Credit,Withdrawal,Electronics,56.27,17788.65,17732.38,4,Berlin,ATM,UPI / Wallet,0,0
TXN-100632,CUST-1194,67,Credit,Payment,Travel,168.65,16562.15,16393.5,17,Tokyo,POS Terminal,Debit Card,0,0
TXN-100633,CUST-1409,52,Checking,Payment,Entertainment,88.42,1194.89,1106.47,8,London,ATM,UPI / Wallet,0,0
TXN-100634,CUST-1035,40,Checking,Payment,Utilities,334.9,20931.19,20596.29,20,Toronto,Web Browser,Credit Card,0,0
TXN-100635,CUST-1404,34,Checking,Payment,Entertainment,284.87,6293.71,6008.84,6,London,Web Browser,Credit Card,0,0
TXN-100636,CUST-1204,43,Checking,Deposit,Entertainment,116.8,10862.45,10979.25,8,Toronto,POS Terminal,Wire Transfer,1,0
TXN-100637,CUST-1307,25,Checking,Deposit,Electronics,181.41,16731.55,16912.96,3,Tokyo,Web Browser,Debit Card,0,0
TXN-100638,CUST-1138,46,Savings,Withdrawal,Entertainment,327.29,10792.53,10465.24,16,Berlin,Web Browser,Wire Transfer,0,0
TXN-100639,CUST-1263,43,Checking,Transfer,Groceries,107.69,11088.07,10980.38,11,Berlin,ATM,Debit Card,1,0
TXN-100640,CUST-1056,27,Credit,Withdrawal,Groceries,61.37,1734.14,1672.77,5,London,POS Terminal,Wire Transfer,0,0
TXN-100641,CUST-1109,43,Checking,Transfer,Electronics,215.16,10095.94,9880.78,17,Berlin,ATM,Debit Card,0,0
TXN-100642,CUST-1173,51,Savings,Transfer,Travel,42.28,19144.71,19102.43,7,Singapore,ATM,UPI / Wallet,0,0
TXN-100643,CUST-1495,68,Credit,Withdrawal,Retail,78.78,22887.89,22809.11,20,Singapore,Mobile App,Credit Card,0,0
TXN-100644,CUST-1205,58,Savings,Transfer,Travel,306.18,10396.08,10089.9,14,Toronto,Web Browser,UPI / Wallet,0,0
TXN-100645,CUST-1224,24,Savings,Transfer,Travel,198.33,10647.29,10448.96,2,Tokyo,ATM,Debit Card,0,0
TXN-100646,CUST-1385,21,Savings,Transfer,Travel,82.58,17595.41,17512.83,1,Mumbai,ATM,Debit Card,0,0
TXN-100647,CUST-1063,70,Savings,Withdrawal,Travel,41.26,23575.02,23533.76,23,Singapore,ATM,Wire Transfer,1,0
TXN-100648,CUST-1251,67,Credit,Payment,Utilities,71.0,6749.82,6678.82,22,Toronto,Web Browser,Debit Card,0,0
TXN-100649,CUST-1435,62,Checking,Payment,Retail,55.13,11059.59,11004.46,8,Berlin,Web Browser,UPI / Wallet,0,0
TXN-100650,CUST-1448,28,Savings,Transfer,Utilities,34.05,19919.73,19885.68,7,Tokyo,Web Browser,Debit Card,0,0
TXN-100651,CUST-1266,46,Credit,Withdrawal,Entertainment,209.0,15281.37,15072.37,3,Toronto,POS Terminal,Debit Card,0,1
TXN-100652,CUST-1389,73,Credit,Withdrawal,Travel,48.57,2853.6,2805.03,1,Toronto,ATM,Wire Transfer,0,0
TXN-100653,CUST-1351,53,Credit,Transfer,Groceries,95.82,15730.55,15634.73,13,Singapore,Web Browser,Debit Card,1,0
TXN-100654,CUST-1462,42,Savings,Payment,Electronics,78.13,4749.98,4671.85,1,New York,ATM,Wire Transfer,0,0
TXN-100655,CUST-1331,38,Checking,Transfer,Electronics,608.25,12804.38,12196.13,1,Tokyo,POS Terminal,Credit Card,0,1
TXN-100656,CUST-1319,74,Business,Deposit,Utilities,79.41,13274.67,13354.08,21,London,Mobile App,Wire Transfer,0,0
TXN-100657,CUST-1356,53,Credit,Payment,Utilities,17.5,21917.46,21899.96,6,Toronto,POS Terminal,Debit Card,0,0
TXN-100658,CUST-1092,27,Savings,Deposit,Groceries,19.12,11616.11,11635.23,11,Singapore,Web Browser,Credit Card,0,0
TXN-100659,CUST-1182,54,Savings,Transfer,Travel,139.02,7058.12,6919.1,5,London,Web Browser,Debit Card,0,0
TXN-100660,CUST-1299,26,Checking,Withdrawal,Retail,142.21,5851.06,5708.85,17,Tokyo,POS Terminal,Wire Transfer,1,0
TXN-100661,CUST-1213,41,Credit,Withdrawal,Entertainment,86.39,21868.87,21782.48,3,Singapore,ATM,UPI / Wallet,0,0
TXN-100662,CUST-1493,52,Checking,Payment,Electronics,89.8,4358.17,4268.37,18,London,Web Browser,Credit Card,1,0
TXN-100663,CUST-1141,66,Checking,Deposit,Entertainment,13.32,10704.13,10717.45,12,Mumbai,Web Browser,UPI / Wallet,1,0
TXN-100664,CUST-1082,52,Savings,Payment,Retail,114.02,4760.61,4646.59,19,Toronto,POS Terminal,UPI / Wallet,1,0
TXN-100665,CUST-1388,65,Checking,Transfer,Utilities,110.4,19355.27,19244.87,20,Mumbai,ATM,Credit Card,0,1
TXN-100666,CUST-1098,53,Credit,Payment,Electronics,29.3,11911.88,11882.58,22,New York,POS Terminal,UPI / Wallet,1,0
TXN-100667,CUST-1280,35,Savings,Withdrawal,Entertainment,21.45,8843.48,8822.03,1,Berlin,POS Terminal,UPI / Wallet,0,0
TXN-100668,CUST-1433,66,Credit,Payment,Utilities,24.79,9091.38,9066.59,7,Tokyo,ATM,UPI / Wallet,0,0
TXN-100669,CUST-1101,56,Business,Transfer,Retail,20.98,21320.13,21299.15,18,Berlin,ATM,UPI / Wallet,0,0
TXN-100670,CUST-1328,49,Savings,Payment,Entertainment,146.13,13888.97,13742.84,8,Berlin,Mobile App,Credit Card,1,0
TXN-100671,CUST-1377,41,Checking,Transfer,Travel,37.81,17974.91,17937.1,3,London,POS Terminal,Debit Card,0,0
TXN-100672,CUST-1070,40,Savings,Payment,Utilities,48.44,22436.26,22387.82,15,New York,ATM,UPI / Wallet,0,0
TXN-100673,CUST-1372,49,Credit,Payment,Retail,33.6,22553.37,22519.77,18,Tokyo,Web Browser,Credit Card,0,0
TXN-100674,CUST-1337,54,Checking,Withdrawal,Entertainment,479.93,8279.88,7799.95,9,Mumbai,Mobile App,Credit Card,0,0
TXN-100675,CUST-1385,29,Checking,Transfer,Travel,294.26,23816.04,23521.78,5,Berlin,POS Terminal,Credit Card,0,0
TXN-100676,CUST-1371,66,Credit,Payment,Travel,44.3,719.41,675.11,15,London,ATM,Credit Card,0,0
TXN-100677,CUST-1265,72,Savings,Transfer,Retail,64.53,9483.21,9418.68,9,Berlin,Mobile App,Wire Transfer,0,0
TXN-100678,CUST-1491,30,Credit,Transfer,Groceries,40.34,22405.39,22365.05,12,Singapore,Mobile App,Debit Card,1,0
TXN-100679,CUST-1129,40,Checking,Withdrawal,Electronics,106.55,6938.46,6831.91,8,Mumbai,Web Browser,Debit Card,0,0
TXN-100680,CUST-1059,42,Savings,Deposit,Retail,7.97,6899.73,6907.7,6,Berlin,Mobile App,UPI / Wallet,1,0
TXN-100681,CUST-1300,52,Checking,Payment,Travel,171.92,7635.29,7463.37,3,Singapore,POS Terminal,Credit Card,0,0
TXN-100682,CUST-1391,58,Credit,Withdrawal,Travel,116.09,15346.6,15230.51,18,Singapore,ATM,Wire Transfer,0,0
TXN-100683,CUST-1441,47,Savings,Withdrawal,Retail,348.36,11014.49,10666.13,3,London,Mobile App,Credit Card,0,0
TXN-100684,CUST-1118,34,Credit,Withdrawal,Groceries,31.94,18195.7,18163.76,18,London,Mobile App,UPI / Wallet,0,0
TXN-100685,CUST-1262,66,Credit,Transfer,Electronics,249.53,22383.27,22133.74,18,Singapore,POS Terminal,Debit Card,0,0
TXN-100686,CUST-1482,37,Savings,Deposit,Entertainment,240.5,16887.56,17128.06,11,New York,Web Browser,UPI / Wallet,0,0
TXN-100687,CUST-1470,65,Business,Payment,Retail,25.4,5191.22,5165.82,12,Berlin,Web Browser,UPI / Wallet,0,0
TXN-100688,CUST-1327,42,Savings,Transfer,Electronics,81.26,23323.78,23242.52,3,Singapore,ATM,UPI / Wallet,0,0
TXN-100689,CUST-1020,39,Savings,Transfer,Electronics,32.98,6685.87,6652.89,9,Singapore,POS Terminal,UPI / Wallet,0,0
TXN-100690,CUST-1096,30,Savings,Payment,Utilities,49.1,3832.37,3783.27,20,London,Web Browser,UPI / Wallet,0,0
TXN-100691,CUST-1302,36,Credit,Transfer,Travel,50.83,2340.19,2289.36,6,Berlin,ATM,UPI / Wallet,0,0
TXN-100692,CUST-1000,66,Checking,Transfer,Entertainment,126.87,14128.26,14001.39,4,Tokyo,ATM,UPI / Wallet,0,0
TXN-100693,CUST-1395,53,Savings,Transfer,Retail,84.5,2932.69,2848.19,16,Mumbai,Web Browser,Debit Card,0,0
TXN-100694,CUST-1202,29,Checking,Withdrawal,Travel,447.71,3555.52,3107.81,17,London,POS Terminal,Debit Card,1,0
TXN-100695,CUST-1431,58,Checking,Withdrawal,Utilities,25.26,7570.76,7545.5,10,Berlin,Mobile App,Credit Card,0,0
TXN-100696,CUST-1127,36,Savings,Transfer,Utilities,550.68,7113.16,6562.48,14,Berlin,Web Browser,Credit Card,0,0
TXN-100697,CUST-1349,29,Credit,Withdrawal,Travel,44.33,15145.56,15101.23,20,Toronto,Mobile App,Wire Transfer,0,0
TXN-100698,CUST-1131,26,Credit,Withdrawal,Groceries,227.34,20436.96,20209.62,21,New York,Mobile App,Wire Transfer,0,0
TXN-100699,CUST-1033,24,Checking,Withdrawal,Electronics,67.09,19057.61,18990.52,6,Mumbai,POS Terminal,Debit Card,0,0
TXN-100700,CUST-1086,45,Business,Transfer,Retail,28.16,6635.86,6607.7,17,London,POS Terminal,Debit Card,0,0
TXN-100701,CUST-1031,31,Checking,Payment,Retail,297.67,6208.23,5910.56,5,London,ATM,Wire Transfer,0,0
TXN-100702,CUST-1258,48,Business,Deposit,Retail,60.41,24148.21,24208.62,17,Tokyo,POS Terminal,Debit Card,1,0
TXN-100703,CUST-1475,69,Checking,Payment,Travel,166.32,305.08,138.76,15,Toronto,ATM,Wire Transfer,0,0
TXN-100704,CUST-1323,36,Checking,Transfer,Groceries,130.36,22005.04,21874.68,1,Toronto,Web Browser,Credit Card,0,0
TXN-100705,CUST-1312,64,Savings,Payment,Entertainment,100.73,5073.24,4972.51,18,New York,Mobile App,Debit Card,0,0
TXN-100706,CUST-1369,33,Credit,Payment,Utilities,107.72,23687.38,23579.66,0,Toronto,POS Terminal,Debit Card,0,0
TXN-100707,CUST-1459,70,Checking,Payment,Travel,202.65,8623.45,8420.8,10,New York,Web Browser,Wire Transfer,0,0
TXN-100708,CUST-1407,22,Savings,Transfer,Entertainment,18.78,11064.76,11045.98,19,Berlin,ATM,UPI / Wallet,0,0
TXN-100709,CUST-1032,52,Savings,Transfer,Utilities,170.47,17707.3,17536.83,4,Berlin,POS Terminal,UPI / Wallet,0,0
TXN-100710,CUST-1386,29,Checking,Withdrawal,Utilities,344.23,14732.96,14388.73,15,London,Mobile App,Credit Card,0,0
TXN-100711,CUST-1387,42,Checking,Withdrawal,Groceries,13.93,8016.69,8002.76,22,Tokyo,Web Browser,Debit Card,1,0
TXN-100712,CUST-1285,69,Checking,Transfer,Electronics,27.74,13890.39,13862.65,0,London,POS Terminal,Debit Card,0,0
TXN-100713,CUST-1325,38,Credit,Deposit,Retail,194.15,18294.6,18488.75,18,Toronto,POS Terminal,Wire Transfer,0,0
TXN-100714,CUST-1048,53,Savings,Transfer,Entertainment,91.25,1154.14,1062.89,13,Singapore,Web Browser,UPI / Wallet,0,0
TXN-100715,CUST-1285,70,Checking,Payment,Travel,82.51,378.86,296.35,2,Berlin,ATM,UPI / Wallet,0,0
TXN-100716,CUST-1455,40,Savings,Withdrawal,Entertainment,27.1,11505.87,11478.77,1,Singapore,ATM,Credit Card,0,0
TXN-100717,CUST-1081,33,Credit,Withdrawal,Electronics,111.02,3382.73,3271.71,23,Toronto,POS Terminal,UPI / Wallet,0,0
TXN-100718,CUST-1143,74,Credit,Deposit,Retail,25.29,16642.17,16667.46,4,Tokyo,ATM,UPI / Wallet,0,0
TXN-100719,CUST-1436,56,Checking,Transfer,Entertainment,102.12,5429.91,5327.79,16,London,ATM,UPI / Wallet,0,0
TXN-100720,CUST-1389,62,Checking,Withdrawal,Electronics,221.34,10877.99,10656.65,17,Berlin,Web Browser,Wire Transfer,0,0
TXN-100721,CUST-1279,70,Savings,Transfer,Travel,49.81,5022.01,4972.2,0,Tokyo,ATM,UPI / Wallet,0,0
TXN-100722,CUST-1370,59,Checking,Withdrawal,Groceries,103.32,13757.24,13653.92,14,London,ATM,Credit Card,0,0
TXN-100723,CUST-1091,56,Credit,Withdrawal,Utilities,729.55,2989.73,2260.18,21,London,Web Browser,UPI / Wallet,0,0
TXN-100724,CUST-1223,31,Checking,Payment,Travel,179.07,675.36,496.29,8,Singapore,POS Terminal,Credit Card,0,0
TXN-100725,CUST-1216,48,Savings,Transfer,Retail,281.16,1373.18,1092.02,22,Mumbai,POS Terminal,Wire Transfer,0,0
TXN-100726,CUST-1155,22,Checking,Withdrawal,Utilities,85.38,23861.04,23775.66,4,Toronto,Web Browser,Wire Transfer,0,0
TXN-100727,CUST-1276,52,Credit,Transfer,Travel,224.06,3642.93,3418.87,12,New York,Mobile App,Credit Card,1,0
TXN-100728,CUST-1007,40,Savings,Transfer,Travel,11.2,17741.11,17729.91,18,Berlin,Web Browser,Wire Transfer,0,0
TXN-100729,CUST-1035,46,Savings,Withdrawal,Travel,24.67,1791.36,1766.69,23,New York,Mobile App,Debit Card,0,0
TXN-100730,CUST-1123,60,Checking,Payment,Travel,39.05,2793.19,2754.14,9,Tokyo,ATM,Debit Card,1,0
TXN-100731,CUST-1008,28,Credit,Withdrawal,Utilities,82.11,12771.02,12688.91,19,New York,POS Terminal,Debit Card,0,0
TXN-100732,CUST-1039,35,Savings,Payment,Retail,285.37,11675.29,11389.92,20,Singapore,Mobile App,Debit Card,0,0
TXN-100733,CUST-1468,64,Savings,Transfer,Electronics,68.76,23794.35,23725.59,13,Mumbai,Mobile App,Debit Card,0,0
TXN-100734,CUST-1178,29,Savings,Withdrawal,Entertainment,164.47,23626.4,23461.93,21,Berlin,ATM,Wire Transfer,0,0
TXN-100735,CUST-1128,26,Savings,Payment,Groceries,190.33,19512.26,19321.93,20,Toronto,POS Terminal,Credit Card,1,0
TXN-100736,CUST-1446,27,Checking,Transfer,Entertainment,137.35,15092.34,14954.99,11,London,ATM,Wire Transfer,0,0
TXN-100737,CUST-1372,61,Checking,Withdrawal,Entertainment,71.3,11428.51,11357.21,10,London,POS Terminal,UPI / Wallet,0,0
TXN-100738,CUST-1067,34,Checking,Payment,Groceries,134.08,8968.85,8834.77,22,Toronto,POS Terminal,Debit Card,0,0
TXN-100739,CUST-1457,55,Checking,Payment,Utilities,67.84,23682.48,23614.64,6,Singapore,ATM,Debit Card,1,0
TXN-100740,CUST-1153,24,Savings,Payment,Retail,18.14,15112.43,15094.29,16,Berlin,Mobile App,Wire Transfer,0,0
TXN-100741,CUST-1423,63,Credit,Withdrawal,Groceries,745.13,14518.91,13773.78,17,New York,Web Browser,UPI / Wallet,0,0
TXN-100742,CUST-1002,30,Checking,Withdrawal,Retail,25.4,5874.34,5848.94,6,Toronto,POS Terminal,Wire Transfer,0,0
TXN-100743,CUST-1363,57,Business,Withdrawal,Utilities,16.26,1262.78,1246.52,23,London,POS Terminal,Credit Card,0,0
TXN-100744,CUST-1377,59,Checking,Transfer,Entertainment,321.21,23635.2,23313.99,19,New York,Web Browser,Debit Card,0,0
TXN-100745,CUST-1264,26,Savings,Withdrawal,Retail,58.89,7912.01,7853.12,5,Singapore,Web Browser,Wire Transfer,0,0
TXN-100746,CUST-1415,67,Checking,Payment,Utilities,162.6,11120.47,10957.87,10,London,ATM,Credit Card,0,0
TXN-100747,CUST-1450,44,Savings,Payment,Utilities,64.85,2954.53,2889.68,11,Tokyo,POS Terminal,Debit Card,0,0
TXN-100748,CUST-1003,19,Checking,Payment,Electronics,79.5,20939.42,20859.92,15,Mumbai,ATM,Debit Card,0,0
TXN-100749,CUST-1261,22,Savings,Withdrawal,Groceries,50.59,788.03,737.44,18,New York,Web Browser,Debit Card,0,0
TXN-100750,CUST-1328,46,Savings,Withdrawal,Electronics,68.02,20866.37,20798.35,22,Toronto,ATM,UPI / Wallet,0,0
TXN-100751,CUST-1281,54,Credit,Transfer,Entertainment,84.32,3593.1,3508.78,18,Berlin,POS Terminal,Wire Transfer,0,0
TXN-100752,CUST-1385,55,Savings,Payment,Groceries,196.17,22175.45,21979.28,10,New York,Mobile App,Debit Card,0,0
