PaymentID,CardNetwork,CardType,TransactionAmount_USD,MerchantCategory,CardholderCountry,MerchantCountry,CVV_Match,ThreeDSecure_Status,DeviceType,UserAccountAge_Days,IsChargeback
PAY_000392,Visa,Corporate,46.48,Subscription,US,US,Match,Attempted_NoAuth,Tablet,450,0
PAY_001665,RuPay,Credit,1796.71,Electronics,IN,JP,Match,Authenticated_Success,Mobile_Android,2225,0
PAY_001812,Visa,Corporate,171.10,Travel_Airlines,GB,JP,Match,Attempted_NoAuth,Mobile_Android,3151,0
PAY_002987,Visa,Corporate,10.27,Digital_Gaming,DE,JP,Match,Exempt_LowRisk,Tablet,3032,0
PAY_002463,RuPay,Corporate,44.66,Digital_Gaming,US,US,Match,Authenticated_Success,Tablet,573,0
PAY_000195,Visa,Corporate,239.25,Subscription,US,US,Match,Attempted_NoAuth,Mobile_Android,1293,0
PAY_000734,Visa,Corporate,67.96,Luxury_Goods,US,US,Match,Attempted_NoAuth,Mobile_iOS,723,0
PAY_000728,Visa,Corporate,42.17,Electronics,US,US,Match,Authenticated_Success,Tablet,224,0
PAY_000141,Visa,Corporate,14.61,Luxury_Goods,US,US,Match,Attempted_NoAuth,Mobile_iOS,253,0
PAY_000433,Visa,Credit,444.72,Travel_Airlines,FR,IN,Match,Authenticated_Success,Desktop_macOS,2271,0
PAY_002949,Visa,Corporate,6.19,Apparel,GB,SG,Match,Exempt_LowRisk,Mobile_iOS,1966,0
PAY_000016,Visa,Corporate,16.30,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_Android,283,0
PAY_002970,Visa,Corporate,17.83,Subscription,AE,AU,Match,Exempt_LowRisk,Tablet,3469,0
PAY_000712,Visa,Corporate,145.78,Travel_Airlines,SG,US,Match,Attempted_NoAuth,Desktop_Windows,1977,0
PAY_002488,RuPay,Corporate,274.36,Food_Beverage,US,US,Match,Attempted_NoAuth,Mobile_Android,2620,0
PAY_001768,RuPay,Corporate,1313.66,Subscription,IN,JP,Match,Authenticated_Success,Mobile_iOS,2656,0
PAY_000388,Visa,Credit,128.54,Travel_Airlines,JP,SG,Match,Attempted_NoAuth,Mobile_Android,1382,0
PAY_000344,Visa,Credit,39.90,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,436,0
PAY_002481,Visa,Corporate,514.04,Travel_Airlines,FR,JP,Match,Attempted_NoAuth,Mobile_Android,3382,0
PAY_002848,Visa,Credit,46.69,Travel_Airlines,AU,FR,Match,Attempted_NoAuth,Mobile_iOS,3322,0
PAY_001683,Visa,Credit,294.86,Travel_Airlines,AU,DE,Match,Authenticated_Success,Tablet,2689,0
PAY_002531,Visa,Credit,273.36,Travel_Airlines,AU,CA,Match,Attempted_NoAuth,Tablet,3409,0
PAY_002966,Visa,Corporate,21.73,Apparel,GB,SG,Match,Exempt_LowRisk,Mobile_iOS,1780,0
PAY_000120,Visa,Corporate,3.86,Travel_Airlines,US,US,Match,Attempted_NoAuth,Tablet,11,0
PAY_002240,Visa,Corporate,325.15,Electronics,IN,SG,Match,Exempt_LowRisk,Mobile_Android,905,0
PAY_002992,Visa,Corporate,4.38,Food_Beverage,CA,GB,Match,Exempt_LowRisk,Tablet,1002,0
PAY_002490,RuPay,Corporate,139.40,Digital_Gaming,US,SG,Match,Authenticated_Success,Tablet,1356,0
PAY_000159,Visa,Corporate,145.88,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,1774,0
PAY_000567,Visa,Corporate,246.36,Food_Beverage,SG,US,Match,Authenticated_Success,Mobile_iOS,610,0
PAY_002354,Visa,Credit,272.72,Travel_Airlines,GB,JP,Match,Attempted_NoAuth,Mobile_iOS,2109,0
PAY_001164,Visa,Corporate,364.11,Travel_Airlines,DE,IN,Match,Authenticated_Success,Tablet,2479,0
PAY_002977,Visa,Corporate,7.34,Apparel,US,US,Match,Exempt_LowRisk,Tablet,1595,0
PAY_002525,RuPay,Corporate,633.11,Food_Beverage,GB,IN,Match,Authenticated_Success,Mobile_iOS,2643,0
PAY_002309,Visa,Corporate,7.25,Electronics,US,US,Match,Authenticated_Success,Tablet,197,0
PAY_000846,RuPay,Corporate,965.40,Subscription,JP,JP,Match,Authenticated_Success,Mobile_iOS,2282,0
PAY_000688,Visa,Corporate,8.85,Luxury_Goods,US,US,Match,Attempted_NoAuth,Tablet,94,0
PAY_002942,Visa,Corporate,16.62,Apparel,US,US,Match,Authenticated_Success,Mobile_iOS,1786,0
PAY_001125,Visa,Corporate,12.35,Luxury_Goods,JP,SG,Match,Exempt_LowRisk,Tablet,196,0
PAY_001846,RuPay,Corporate,281.88,Electronics,SG,US,Match,Attempted_NoAuth,Mobile_iOS,2094,0
PAY_002887,Visa,Corporate,47.47,Subscription,AE,CA,Match,Failed,Tablet,2776,0
PAY_002915,Visa,Corporate,16.61,Travel_Airlines,AE,DE,Match,Exempt_LowRisk,Tablet,2160,0
PAY_002428,RuPay,Corporate,216.05,Electronics,JP,SG,Match,Authenticated_Success,Tablet,2136,0
PAY_001663,Visa,Corporate,6.25,Electronics,US,US,Match,Attempted_NoAuth,Tablet,68,0
PAY_000364,Visa,Corporate,18.80,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,117,0
PAY_002778,Visa,Corporate,53.61,Subscription,CA,GB,Match,Authenticated_Success,Mobile_iOS,3105,0
PAY_002757,RuPay,Corporate,192.07,Digital_Gaming,SG,US,Match,Authenticated_Success,Tablet,2192,0
PAY_001907,RuPay,Credit,175.63,Subscription,IN,SG,Match,Attempted_NoAuth,Mobile_iOS,1603,0
PAY_000442,Visa,Corporate,191.44,Travel_Airlines,SG,SG,Match,Authenticated_Success,Mobile_iOS,1343,0
PAY_001683,Visa,Corporate,105.65,Food_Beverage,SG,US,Match,Attempted_NoAuth,Desktop_macOS,1480,0
PAY_002588,Visa,Corporate,6.89,Apparel,US,US,Match,Authenticated_Success,Mobile_iOS,351,0
PAY_000035,Visa,Corporate,6.39,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,55,0
PAY_002931,Visa,Corporate,46.25,Electronics,FR,JP,Match,Authenticated_Success,Mobile_iOS,2633,0
PAY_000307,Visa,Corporate,314.54,Subscription,SG,SG,Match,Attempted_NoAuth,Mobile_iOS,1227,0
PAY_000174,Visa,Corporate,23.02,Travel_Airlines,US,US,Match,Attempted_NoAuth,Tablet,225,0
PAY_000854,Visa,Corporate,143.64,Food_Beverage,SG,US,Match,Attempted_NoAuth,Mobile_Android,2229,0
PAY_002236,RuPay,Corporate,1185.76,Luxury_Goods,GB,IN,Match,Authenticated_Success,Mobile_iOS,3132,0
PAY_000338,Visa,Credit,470.48,Subscription,GB,IN,Match,Authenticated_Success,Mobile_Android,1567,0
PAY_000139,Visa,Corporate,117.89,Luxury_Goods,US,US,Match,Authenticated_Success,Mobile_Android,1064,0
PAY_002640,Visa,Corporate,285.61,Travel_Airlines,AE,CA,Match,Authenticated_Success,Mobile_iOS,3348,0
PAY_002904,Visa,Corporate,5.37,Food_Beverage,AU,GB,Match,Failed,Mobile_Android,2694,0
PAY_000059,Visa,Corporate,37.42,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,631,0
PAY_001613,Mastercard,Corporate,1142.84,Subscription,SG,SG,Match,Authenticated_Success,Mobile_iOS,2315,0
PAY_000783,RuPay,Corporate,128.16,Subscription,US,SG,Match,Attempted_NoAuth,Tablet,1094,0
PAY_001013,Visa,Corporate,5.83,Travel_Airlines,US,US,Match,Attempted_NoAuth,Tablet,36,0
PAY_002655,RuPay,Corporate,255.06,Luxury_Goods,SG,SG,Match,Authenticated_Success,Tablet,2190,0
PAY_001493,RuPay,Corporate,140.87,Electronics,US,US,Match,Attempted_NoAuth,Mobile_iOS,2313,0
PAY_002604,Visa,Corporate,37.46,Travel_Airlines,AE,AU,Match,Exempt_LowRisk,Tablet,3497,0
PAY_002598,Visa,Corporate,73.06,Digital_Gaming,US,US,Match,Authenticated_Success,Mobile_iOS,972,0
PAY_000567,RuPay,Credit,1063.69,Travel_Airlines,IN,IN,Match,Authenticated_Success,Mobile_Android,2047,0
PAY_000081,Visa,Corporate,27.17,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,350,0
PAY_000536,Visa,Corporate,310.02,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_Android,1982,0
PAY_002293,Visa,Credit,24.50,Luxury_Goods,FR,SG,Match,Authenticated_Success,Desktop_macOS,1090,0
PAY_001757,RuPay,Corporate,100.07,Electronics,US,US,Match,Attempted_NoAuth,Mobile_iOS,1695,0
PAY_000392,Visa,Corporate,290.17,Travel_Airlines,SG,US,Match,Attempted_NoAuth,Mobile_iOS,1350,0
PAY_002151,RuPay,Credit,1851.12,Subscription,JP,JP,Mismatch,Attempted_NoAuth,Mobile_iOS,2601,0
PAY_001513,RuPay,Corporate,1124.49,Travel_Airlines,IN,JP,Match,Attempted_NoAuth,Mobile_Android,3184,0
PAY_002484,Visa,Corporate,44.19,Digital_Gaming,US,US,Match,Attempted_NoAuth,Tablet,1023,0
PAY_002137,Visa,Credit,528.98,Subscription,DE,GB,Match,Exempt_LowRisk,Mobile_iOS,2040,0
PAY_002914,Visa,Corporate,21.03,Apparel,US,US,Match,Exempt_LowRisk,Tablet,637,0
PAY_001230,RuPay,Corporate,242.35,Electronics,SG,US,Match,Authenticated_Success,Mobile_iOS,1663,0
PAY_002926,Visa,Corporate,4.54,Digital_Gaming,SG,US,Match,Exempt_LowRisk,Tablet,87,0
PAY_002847,Visa,Corporate,109.51,Apparel,SG,US,Match,Authenticated_Success,Mobile_Android,1988,0
PAY_002541,RuPay,Corporate,571.30,Subscription,CA,FR,Match,Exempt_LowRisk,Tablet,3020,0
PAY_000204,Visa,Corporate,6.05,Subscription,US,US,Match,Attempted_NoAuth,Mobile_Android,43,0
PAY_000043,Visa,Corporate,21.31,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,371,0
PAY_000527,RuPay,Corporate,434.35,Subscription,SG,SG,Match,Attempted_NoAuth,Mobile_iOS,1356,0
PAY_001092,Visa,Corporate,257.46,Electronics,SG,US,Match,Authenticated_Success,Mobile_iOS,1008,0
PAY_000222,Visa,Corporate,95.53,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,431,0
PAY_002550,RuPay,Corporate,389.10,Luxury_Goods,IN,IN,Match,Exempt_LowRisk,Tablet,1815,0
PAY_002300,Visa,Credit,360.76,Travel_Airlines,AU,DE,Match,Authenticated_Success,Mobile_iOS,3259,0
PAY_001024,Visa,Corporate,43.75,Digital_Gaming,US,US,Match,Authenticated_Success,Mobile_iOS,1353,0
PAY_002990,Visa,Corporate,3.84,Apparel,SG,US,Match,Exempt_LowRisk,Tablet,491,0
PAY_001939,RuPay,Credit,64.35,Travel_Airlines,SG,SG,Match,Attempted_NoAuth,Tablet,824,0
PAY_001572,RuPay,Credit,674.75,Travel_Airlines,DE,FR,Match,Authenticated_Success,Mobile_iOS,2289,0
PAY_002927,Visa,Corporate,60.94,Subscription,AU,DE,Match,Authenticated_Success,Tablet,3046,0
PAY_002606,RuPay,Corporate,683.75,Food_Beverage,GB,IN,Match,Authenticated_Success,Mobile_iOS,2670,0
PAY_001805,Visa,Credit,4.42,Travel_Airlines,SG,US,Match,Attempted_NoAuth,Tablet,124,0
PAY_000211,Visa,Corporate,89.33,Subscription,US,US,Match,Attempted_NoAuth,Mobile_Android,1489,0
PAY_001892,Visa,Corporate,61.43,Luxury_Goods,US,US,Match,Authenticated_Success,Tablet,431,0
PAY_000283,Visa,Corporate,659.49,Subscription,JP,JP,Match,Authenticated_Success,Mobile_Android,2269,0
PAY_002666,Visa,Corporate,4.93,Apparel,US,US,Match,Authenticated_Success,Mobile_iOS,280,0
PAY_000830,Visa,Corporate,370.48,Travel_Airlines,DE,IN,Match,Attempted_NoAuth,Mobile_iOS,2699,0
PAY_002855,Visa,Corporate,3.79,Digital_Gaming,US,US,Match,Authenticated_Success,Mobile_iOS,124,0
PAY_001614,RuPay,Corporate,779.77,Subscription,JP,SG,Match,Authenticated_Success,Mobile_iOS,2868,0
PAY_000385,Visa,Corporate,194.66,Travel_Airlines,SG,US,Match,Attempted_NoAuth,Mobile_iOS,579,0
PAY_001242,RuPay,Corporate,776.93,Subscription,JP,JP,Match,Authenticated_Success,Mobile_iOS,2386,0
PAY_002120,RuPay,Corporate,1404.82,Travel_Airlines,GB,IN,Match,Attempted_NoAuth,Mobile_iOS,3106,0
PAY_000736,RuPay,Corporate,945.39,Travel_Airlines,JP,JP,Match,Authenticated_Success,Mobile_iOS,2101,0
PAY_002918,Visa,Credit,7.09,Subscription,AU,GB,Match,Authenticated_Success,Mobile_iOS,2664,0
PAY_000784,RuPay,Corporate,188.46,Travel_Airlines,SG,SG,Match,Attempted_NoAuth,Tablet,648,0
PAY_000597,RuPay,Corporate,894.25,Subscription,SG,SG,Match,Authenticated_Success,Desktop_macOS,2397,0
PAY_001289,RuPay,Corporate,1822.44,Subscription,JP,JP,Match,Authenticated_Success,Mobile_iOS,2222,0
PAY_000491,RuPay,Corporate,1351.38,Subscription,JP,IN,Match,Authenticated_Success,Mobile_iOS,2040,0
PAY_001860,Visa,Credit,369.46,Travel_Airlines,CA,DE,Match,Authenticated_Success,Tablet,2640,0
PAY_000187,Visa,Corporate,12.67,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,57,0
PAY_002999,Visa,Corporate,3.84,Luxury_Goods,AE,AU,Match,Exempt_LowRisk,Tablet,3333,0
PAY_002983,Visa,Corporate,6.49,Luxury_Goods,DE,IN,Match,Authenticated_Success,Tablet,2222,0
PAY_001676,Visa,Corporate,29.53,Digital_Gaming,US,US,Match,Attempted_NoAuth,Mobile_iOS,1699,0
PAY_002184,RuPay,Corporate,785.30,Luxury_Goods,SG,SG,Match,Authenticated_Success,Mobile_iOS,1490,0
PAY_002980,Visa,Corporate,5.89,Travel_Airlines,AE,AU,Match,Exempt_LowRisk,Tablet,2900,0
PAY_001425,RuPay,Credit,2203.26,Luxury_Goods,IN,JP,Match,Authenticated_Success,Mobile_Android,2599,0
PAY_002444,RuPay,Corporate,968.34,Electronics,SG,SG,Match,Authenticated_Success,Mobile_iOS,2159,0
PAY_000803,Visa,Corporate,21.29,Food_Beverage,US,US,Match,Attempted_NoAuth,Mobile_iOS,577,0
PAY_002888,Visa,Corporate,50.13,Digital_Gaming,GB,SG,Match,Exempt_LowRisk,Mobile_iOS,2670,0
PAY_000769,Visa,Corporate,33.22,Food_Beverage,US,US,Match,Attempted_NoAuth,Mobile_iOS,534,0
PAY_000146,Visa,Corporate,109.39,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_Android,1423,0
PAY_000677,RuPay,Corporate,123.63,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_Android,848,0
PAY_000870,RuPay,Corporate,616.12,Subscription,SG,SG,Match,Attempted_NoAuth,Mobile_Android,2776,0
PAY_000307,Visa,Corporate,109.75,Subscription,US,US,Match,Attempted_NoAuth,Mobile_iOS,1672,0
PAY_000052,Visa,Corporate,26.03,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,514,0
PAY_000419,Visa,Corporate,302.71,Travel_Airlines,IN,JP,Match,Authenticated_Success,Mobile_iOS,911,0
PAY_002346,RuPay,Corporate,143.36,Food_Beverage,US,SG,Match,Attempted_NoAuth,Tablet,1124,0
PAY_000040,Visa,Corporate,67.77,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,753,0
PAY_000927,Visa,Credit,364.45,Travel_Airlines,FR,IN,Match,Authenticated_Success,Mobile_Android,2449,0
PAY_002654,Visa,Corporate,175.27,Travel_Airlines,CA,GB,Match,Attempted_NoAuth,Mobile_iOS,3439,0
PAY_002752,Visa,Corporate,19.84,Apparel,US,US,Match,Exempt_LowRisk,Tablet,739,0
PAY_001684,Visa,Credit,205.55,Travel_Airlines,AU,CA,Match,Exempt_LowRisk,Mobile_iOS,2675,0
PAY_002759,Visa,Corporate,43.15,Travel_Airlines,AE,AU,Match,Exempt_LowRisk,Tablet,3271,0
PAY_000211,Visa,Corporate,8.19,Electronics,US,US,Match,Authenticated_Success,Mobile_iOS,154,0
PAY_000178,Visa,Corporate,23.29,Travel_Airlines,US,US,Match,Attempted_NoAuth,Tablet,264,0
PAY_001718,Visa,Corporate,395.34,Subscription,IN,SG,Match,Authenticated_Success,Mobile_Android,3060,0
PAY_000305,Visa,Corporate,32.13,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,428,0
PAY_000092,Visa,Corporate,42.48,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_Android,337,0
PAY_000868,RuPay,Corporate,1200.27,Travel_Airlines,SG,SG,Match,Attempted_NoAuth,Mobile_Android,2641,0
PAY_001202,RuPay,Corporate,861.29,Travel_Airlines,SG,SG,Match,Attempted_NoAuth,Mobile_iOS,2488,0
PAY_001595,Visa,Credit,45.78,Travel_Airlines,JP,JP,Match,Attempted_NoAuth,Tablet,727,0
PAY_001797,Visa,Corporate,59.63,Subscription,FR,IN,Match,Exempt_LowRisk,Mobile_iOS,1372,0
PAY_001015,Visa,Credit,80.00,Subscription,US,US,Match,Attempted_NoAuth,Desktop_macOS,509,0
PAY_002054,RuPay,Corporate,261.47,Food_Beverage,SG,SG,Match,Authenticated_Success,Mobile_iOS,1368,0
PAY_000778,RuPay,Corporate,98.70,Travel_Airlines,US,US,Match,Attempted_NoAuth,Tablet,994,0
PAY_000732,Visa,Credit,622.73,Subscription,JP,SG,Match,Authenticated_Success,Desktop_macOS,1283,0
PAY_000069,Visa,Corporate,21.96,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,301,0
PAY_000701,Visa,Corporate,42.84,Food_Beverage,US,US,Match,Attempted_NoAuth,Mobile_iOS,989,0
PAY_002642,Visa,Corporate,7.19,Electronics,US,US,Match,Authenticated_Success,Tablet,194,0
PAY_000067,Visa,Corporate,52.72,Subscription,US,US,Match,Attempted_NoAuth,Desktop_macOS,675,0
PAY_002320,Visa,Corporate,360.42,Electronics,DE,IN,Match,Exempt_LowRisk,Mobile_Android,2855,0
PAY_000169,Visa,Corporate,162.77,Food_Beverage,US,US,Match,Authenticated_Success,Mobile_Android,1510,0
PAY_000214,Visa,Credit,337.86,Travel_Airlines,SG,SG,Match,Authenticated_Success,Mobile_Android,1741,0
PAY_001333,Visa,Corporate,106.53,Digital_Gaming,US,US,Match,Attempted_NoAuth,Mobile_Android,1107,0
PAY_002062,Visa,Credit,15.06,Travel_Airlines,SG,SG,Match,Attempted_NoAuth,Tablet,113,0
PAY_002202,Visa,Credit,178.25,Subscription,IN,JP,Match,Authenticated_Success,Mobile_Android,1422,0
PAY_000610,Visa,Credit,49.21,Travel_Airlines,SG,US,Match,Attempted_NoAuth,Tablet,711,0
PAY_000823,RuPay,Corporate,971.42,Travel_Airlines,JP,JP,Match,Authenticated_Success,Mobile_iOS,1705,0
PAY_000710,RuPay,Credit,1405.55,Subscription,GB,GB,Match,Authenticated_Success,Mobile_iOS,2166,0
PAY_000087,Visa,Corporate,19.92,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_Android,390,0
PAY_001618,RuPay,Corporate,100.74,Subscription,US,US,Match,Attempted_NoAuth,Tablet,1696,0
PAY_000738,Visa,Credit,341.34,Travel_Airlines,JP,SG,Match,Attempted_NoAuth,Mobile_Android,1446,0
PAY_002518,RuPay,Corporate,693.91,Electronics,SG,SG,Match,Authenticated_Success,Mobile_iOS,2289,0
PAY_002450,Visa,Corporate,4.07,Digital_Gaming,US,US,Match,Exempt_LowRisk,Mobile_iOS,61,0
PAY_000298,Visa,Corporate,45.01,Subscription,US,US,Match,Attempted_NoAuth,Mobile_iOS,473,0
PAY_002782,Visa,Corporate,19.93,Apparel,US,US,Match,Attempted_NoAuth,Tablet,1017,0
PAY_000351,Visa,Corporate,32.16,Travel_Airlines,US,US,Match,Attempted_NoAuth,Desktop_macOS,431,0
PAY_002582,Visa,Credit,215.30,Subscription,AU,CA,Match,Exempt_LowRisk,Tablet,2426,0
PAY_002627,Visa,Credit,63.28,Travel_Airlines,CA,GB,Match,Authenticated_Success,Tablet,1788,0
PAY_000888,Visa,Corporate,87.93,Electronics,US,US,Match,Attempted_NoAuth,Tablet,811,0
PAY_002976,Visa,Corporate,9.03,Apparel,JP,SG,Match,Exempt_LowRisk,Tablet,943,0
PAY_002222,RuPay,Corporate,1141.09,Subscription,DE,FR,Match,Authenticated_Success,Mobile_iOS,2996,0
PAY_002661,Visa,Corporate,17.44,Digital_Gaming,US,US,Match,Attempted_NoAuth,Tablet,469,0
PAY_000742,Visa,Corporate,330.51,Subscription,GB,JP,Match,Exempt_LowRisk,Mobile_Android,1197,0
PAY_000407,Visa,Corporate,195.11,Food_Beverage,US,US,Match,Authenticated_Success,Mobile_iOS,1135,0
PAY_000926,Visa,Credit,514.04,Travel_Airlines,GB,JP,Match,Authenticated_Success,Desktop_macOS,1486,0
PAY_000271,Visa,Corporate,62.45,Luxury_Goods,US,US,Match,Attempted_NoAuth,Mobile_Android,472,0
PAY_001887,Visa,Corporate,198.56,Subscription,US,US,Match,Attempted_NoAuth,Mobile_Android,1569,0
PAY_001481,Visa,Corporate,118.64,Electronics,US,US,Match,Attempted_NoAuth,Mobile_iOS,2817,0
PAY_001843,Mastercard,Credit,2027.77,Subscription,IN,IN,Mismatch,Authenticated_Success,Mobile_iOS,2444,0
PAY_002755,Visa,Corporate,58.08,Travel_Airlines,AE,AU,Match,Authenticated_Success,Tablet,3540,0
PAY_000182,Visa,Credit,184.72,Travel_Airlines,SG,SG,Match,Attempted_NoAuth,Mobile_Android,1057,0
PAY_002500,Visa,Corporate,21.53,Apparel,US,US,Match,Authenticated_Success,Tablet,918,0
PAY_001277,Mastercard,Corporate,362.58,Luxury_Goods,US,SG,Match,Attempted_NoAuth,Tablet,1746,0
PAY_001035,Visa,Credit,427.69,Travel_Airlines,CA,DE,Match,Authenticated_Success,Mobile_iOS,3194,0
PAY_002059,RuPay,Corporate,785.42,Travel_Airlines,DE,GB,Match,Attempted_NoAuth,Mobile_iOS,3279,0
PAY_001722,Mastercard,Corporate,288.62,Travel_Airlines,SG,SG,Match,Attempted_NoAuth,Tablet,1361,0
PAY_002648,Visa,Corporate,26.04,Apparel,US,US,Match,Authenticated_Success,Mobile_iOS,882,0
PAY_000825,Visa,Corporate,267.91,Travel_Airlines,JP,SG,Match,Attempted_NoAuth,Mobile_Android,2814,0
PAY_002981,Visa,Corporate,17.62,Electronics,SG,SG,Match,Authenticated_Success,Tablet,2503,0
PAY_001280,Visa,Corporate,173.09,Electronics,US,US,Match,Authenticated_Success,Tablet,843,0
PAY_001448,RuPay,Credit,1158.93,Travel_Airlines,CA,FR,Match,Authenticated_Success,Mobile_iOS,3069,0
PAY_002530,Visa,Corporate,11.80,Apparel,US,US,Match,Authenticated_Success,Tablet,403,0
PAY_001901,Visa,Credit,485.17,Subscription,SG,SG,Match,Authenticated_Success,Mobile_iOS,1409,0
PAY_001630,RuPay,Credit,644.32,Food_Beverage,JP,SG,Match,Authenticated_Success,Mobile_Android,895,0
PAY_002626,Visa,Corporate,445.15,Digital_Gaming,FR,JP,Match,Exempt_LowRisk,Mobile_Android,2488,0
PAY_002981,Visa,Corporate,10.58,Food_Beverage,AU,FR,Match,Exempt_LowRisk,Tablet,2867,0
PAY_002370,RuPay,Corporate,525.69,Food_Beverage,US,US,Match,Attempted_NoAuth,Mobile_iOS,2603,0
PAY_001236,Visa,Corporate,133.33,Subscription,IN,JP,Match,Exempt_LowRisk,Tablet,431,0
PAY_000175,Visa,Corporate,68.69,Luxury_Goods,US,US,Match,Authenticated_Success,Mobile_Android,1040,0
PAY_002409,RuPay,Credit,1182.17,Subscription,CA,FR,Match,Exempt_LowRisk,Mobile_iOS,2550,0
PAY_000085,Visa,Corporate,152.51,Subscription,SG,US,Match,Attempted_NoAuth,Mobile_Android,1114,0
PAY_002853,Visa,Corporate,253.02,Electronics,FR,GB,Match,Exempt_LowRisk,Mobile_iOS,1904,0
PAY_002938,Visa,Corporate,48.68,Electronics,DE,JP,Match,Authenticated_Success,Mobile_iOS,3257,0
PAY_001723,Visa,Corporate,27.65,Apparel,US,US,Match,Authenticated_Success,Tablet,361,0
PAY_002481,Visa,Corporate,63.58,Electronics,US,US,Match,Attempted_NoAuth,Tablet,1163,0
PAY_002628,Visa,Corporate,39.61,Apparel,US,US,Match,Attempted_NoAuth,Mobile_iOS,1678,0
PAY_001224,RuPay,Corporate,20.61,Travel_Airlines,US,US,Match,Attempted_NoAuth,Tablet,156,0
PAY_002993,Visa,Corporate,7.93,Food_Beverage,AU,GB,Match,Exempt_LowRisk,Tablet,3260,0
PAY_002394,Visa,Corporate,504.08,Luxury_Goods,GB,JP,Match,Authenticated_Success,Mobile_iOS,2973,0
PAY_000435,RuPay,Corporate,1241.46,Subscription,IN,IN,Match,Authenticated_Success,Mobile_Android,1548,0
PAY_001850,Visa,Corporate,560.28,Travel_Airlines,AU,FR,Match,Authenticated_Success,Mobile_Android,3313,0
PAY_000493,Visa,Corporate,31.24,Electronics,US,US,Match,Attempted_NoAuth,Mobile_Android,825,0
PAY_000487,Visa,Credit,22.02,Travel_Airlines,GB,SG,Match,Authenticated_Success,Mobile_iOS,475,0
PAY_002857,Visa,Corporate,82.49,Digital_Gaming,DE,GB,Match,Failed,Tablet,1702,0
PAY_000687,Visa,Credit,18.70,Travel_Airlines,US,US,Match,Attempted_NoAuth,Tablet,132,0
PAY_002647,Visa,Corporate,221.02,Subscription,AU,GB,Match,Authenticated_Success,Mobile_iOS,3416,0
PAY_001260,Visa,Corporate,495.37,Subscription,JP,SG,Match,Authenticated_Success,Mobile_Android,2226,0
PAY_001787,RuPay,Corporate,795.75,Subscription,IN,JP,Match,Authenticated_Success,Mobile_iOS,2701,0
PAY_002177,RuPay,Credit,943.94,Travel_Airlines,DE,GB,Match,Authenticated_Success,Mobile_iOS,2853,0
PAY_000291,RuPay,Corporate,386.68,Travel_Airlines,SG,SG,Match,Attempted_NoAuth,Mobile_iOS,2039,0
PAY_000849,RuPay,Credit,914.78,Travel_Airlines,JP,IN,Match,Authenticated_Success,Mobile_iOS,1658,0
PAY_000108,Visa,Corporate,6.52,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,63,0
PAY_002611,Visa,Corporate,69.84,Apparel,SG,US,Match,Authenticated_Success,Mobile_iOS,2533,0
PAY_000190,Visa,Corporate,49.30,Subscription,SG,US,Match,Authenticated_Success,Mobile_iOS,270,0
PAY_000190,Visa,Corporate,99.92,Subscription,US,US,Match,Attempted_NoAuth,Mobile_iOS,1824,0
PAY_002906,Visa,Corporate,7.24,Travel_Airlines,AE,CA,Match,Exempt_LowRisk,Tablet,2348,0
PAY_000244,Visa,Corporate,470.45,Travel_Airlines,IN,JP,Match,Authenticated_Success,Desktop_macOS,1910,0
PAY_002842,Visa,Corporate,77.23,Travel_Airlines,AU,CA,Match,Exempt_LowRisk,Mobile_iOS,3306,0
PAY_001323,RuPay,Corporate,863.82,Subscription,SG,SG,Match,Attempted_NoAuth,Mobile_Android,2468,0
PAY_001042,Visa,Corporate,7.68,Travel_Airlines,US,US,Match,Authenticated_Success,Tablet,70,0
PAY_001640,Visa,Corporate,68.58,Subscription,US,US,Match,Attempted_NoAuth,Tablet,589,0
PAY_002839,Visa,Corporate,35.43,Food_Beverage,JP,JP,Match,Exempt_LowRisk,Tablet,892,0
PAY_000754,Visa,Corporate,12.10,Travel_Airlines,US,US,Match,Attempted_NoAuth,Tablet,173,0
