date,description,debit,credit,balance,isSuspicious
10-07-2023,REVOFNETTXN:1234567890,979550.87,0,4589994.27,0
25-04-2024,PCA:5001234567:123456789012345:AMAZON,77712.02,0,710762.41,0
02-11-2023,EMItowardsLoanNo00234567,0,714056.97,1179814.53,0
17-11-2023,NETTXN:CASHDEPOSIT,0,1728838.12,5676913.89,0
10-12-2023,ATMWithdrawal,797875.71,0,1413886.58,0
15-01-2024,CASHDEPOSIT,818203.52,0,3064662.16,0
28-02-2024,NETTXN:PAYBILL123456,0,861171.72,4705397.24,0
21-02-2023,CRYPTOEXCHANGECOINBASE,0,926387.04,6733751.19,1
21-02-2023,NETTXN:DARVEYS,254441.56,0,7340637.63,1
21-02-2023,NETTXN:farfetch,189463.48,0,5647739.65,0
22-02-2023,NETTXN:farfetch,0,407955.32,2086798.26,1
22-10-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,666508.58,0,77050.55,1
11-10-2023,NETTXN:Aug21Sal234TANGOEINDIA,12677.55,0,5182946.59,0
16-09-2023,EMItowardsLoanNo00234567,0,81165.85,4305961.4,0
17-02-2023,NETTXN:DARVEYS,2002.96,0,3795565.07,0
01-03-2023,CRYPTOEXCHANGECOINBASE,418536.61,0,2819328.86,1
05-02-2023,NETTXN:PAYBILL987654,0,985186.34,8414018.84,0
13-03-2023,NETTXN:PAYBILL987654,0,300183.01,6039864.79,0
17-03-2023,NETTXN:CASHDEPOSIT,30962.24,0,7075209.23,0
17-02-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,47651.11,0,3797568.03,0
01-11-2024,NETTXN:TICKETBOOKINGYATRA,45033.26,0,4165237.36,0
01-11-2024,NETTXN:PAYBILL987654,18257.21,0,4067961.08,0
01-11-2024,CRYPTOEXCHANGEBINANCE,28669.43,0,4039291.65,0
14-11-2024,NETTXN:CASHDEPOSIT,11334.28,0,4224795.56,0
16-12-2024,REVOFNETTXN:1234567890,0,553928.86,3267062.1,0
27-12-2024,CRYPTOEXCHANGECOINBASE,724740.02,0,4244282.57,1
23-02-2023,NETTXN:FLIPKART,183189.77,0,3336751.89,0
23-02-2023,NETTXN:TICKETBOOKINGINDIGO,0,514564.29,6636463.44,1
24-02-2023,NETTXN:TICKETBOOKINGYATRA,0,874326.82,2457052.42,1
12-11-2023,IMPS/NA/XXX5678/RRN:123456789012/MOBTXN,843313.87,0,7515392.65,0
01-11-2024,CRYPTOEXCHANGEBINANCE,7996.35,0,4289417.55,0
24-02-2023,CRYPTOEXCHANGEBINANCE,651930.66,0,6920422.43,1
07-12-2023,IMPS/RAHULKUMAR/XXX5678/RRN:123456789012,0,644157.84,1219765.36,0
24-02-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,0,240741.05,5506124.7,1
17-02-2023,NETTXN:tatacliq,29476.26,0,3337092.55,0
01-06-2024,NETTXN:PAYBILL432109,504639.32,0,835145.74,0
17-02-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),37886.68,0,3254134.53,0
22-06-2024,FundsTransfertoXX8765/CC001002010123456/MOBTXN,0,38433.73,746223.89,0
23-01-2024,NETTXN:PAYBILL987654,0,600517.43,720733.68,0
01-02-2024,NETTXN:PAYBILL432109,0,363887.65,801175,0
04-02-2024,ATMWithdrawal,0,718763.06,1431542.32,0
14-02-2024,ATMWithdrawal,732906.48,0,6564090.79,0
06-03-2024,ATMWithdrawal,625853.8,0,3857560.25,0
01-03-2023,NETTXN:DARVEYS,0,677379,7572353.09,1
10-01-2024,REVOFNETTXN:1234567890,930341.13,0,309136.64,0
20-12-2023,REFUNDOF:ZOMATO,610125.64,0,3662057.97,0
29-11-2023,CASHDEPOSIT,111454.63,0,3583292.2,0
13-11-2023,CASHDEPOSIT,889691.04,0,281135.2,0
24-09-2023,NETTXN:TICKETBOOKINGINDIGO,0,535623.6,712779.27,1
01-03-2023,NETTXN:TICKETBOOKINGAIRINDIA,0,869944.45,6724568.7,1
02-03-2023,NETTXN:farfetch,389177.46,0,3974788.74,1
14-08-2024,EMItowardsLoanNo00234567,0,598745.72,1344969.61,0
20-07-2024,ATMWithdrawal,0,860498.87,4342031.65,0
12-08-2024,NETTXN:TICKETBOOKINGYATRA,761457.9,0,330567.28,1
25-09-2024,PCA:5001234567:567890123456789:BIGBAZAAR,1557.68,0,5697663.87,0
16-10-2024,CASHDEPOSIT,0,78367.54,2665080.45,0
02-11-2024,REFUNDOF:ZOMATO,167051.08,0,4483414.05,0
17-07-2024,NETTXN:PAYBILL987654,612373.15,0,207996.34,0
26-07-2024,NETTXN:CASHDEPOSIT,663745.12,0,1860226.73,0
25-08-2024,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),0,713287.79,2573514.52,0
04-08-2024,PCA:5001234567:1234567891234:LOCALSHOP,0,19818.6,2932541.41,0
06-09-2024,IMPS/RAHULKUMAR/XXX5678/RRN:123456789012,0,271461.26,2523971.85,0
07-08-2024,PCA:5001234567:675849302948301:MUTUALFUNDS,0,118295.07,2691809.59,0
16-07-2024,EMItowardsLoanNo00234567,0,508907.01,3534123.37,0
21-07-2024,FundsTransfertoXX8765/CC001002010987654/MOBTXN,797836.52,0,5569545.13,0
06-03-2023,CRYPTOEXCHANGEBINANCE,0,311301.6,962325.69,1
11-01-2024,CRYPTOEXCHANGEBINANCE,818730.3,0,2746920.01,1
11-12-2023,NETTXN:PAYBILL432109,542196.38,0,6265940.27,0
23-11-2023,NETTXN:PAYBILL123456,775934.08,0,3278086.4,0
10-11-2023,REVOFNETTXN:1234567890,0,114362.97,12237704,0
08-10-2023,CRYPTOEXCHANGEWAZIRX,411772.09,0,9918146.89,1
11-09-2023,NETTXN:CASHDEPOSIT,0,1308778.43,15765739.37,0
06-09-2023,CRYPTOEXCHANGECOINBASE,112635.08,0,362957.01,0
14-08-2023,CASHDEPOSIT,0,972320.38,10144504.28,0
05-03-2023,NETTXN:AMAZON,0,410397.67,4456409.78,1
10-05-2024,NETTXN:TICKETBOOKINGINDIGO,216144.89,0,5406382.55,1
25-07-2023,CASHDEPOSIT,928554.41,0,672551.43,0
10-06-2024,IMPS/RAHULKUMAR/XXX5678/RRN:123456789012,0,186006.34,5100805.29,0
30-06-2024,PCA:5001234567:1234567891234:LOCALSHOP,0,734639.56,3062306.97,0
17-07-2024,CRYPTOEXCHANGECOINBASE,553412.73,0,5474882.78,1
09-08-2024,CRYPTOEXCHANGEWAZIRX,639364.76,0,5525598.8,1
03-09-2024,NETTXN:PAYBILL123456,341557.48,0,5938484.51,0
21-03-2023,NETTXN:PAYBILL123456,887.4,0,1323835.18,0
08-03-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),0,151678.06,2238476.32,0
31-05-2024,NETTXN:Aug21Sal234TANGOEINDIA,0,562776.32,12385140.72,0
23-05-2024,CRYPTOEXCHANGEWAZIRX,933058.98,0,8157557.97,1
14-05-2024,REVOFNETTXN:1234567890,13186.25,0,14456960.94,0
14-05-2024,NETTXN:PAYBILL123456,6193.69,0,14653717.61,0
14-05-2024,NETTXN:CASHDEPOSIT,20277.81,0,14740438.71,0
14-05-2024,CRYPTOEXCHANGEWAZIRX,19771.19,0,14760716.52,0
17-02-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),6429.91,0,3366568.8,0
24-09-2023,ATMWithdrawal,6832.91,0,1374532.62,0
24-09-2023,IMPS/RAHULKUMAR/XXX5678/RRN:123456789012,15434.4,0,1277950.85,0
24-09-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),49945.57,0,1228005.28,0
24-09-2023,NETTXN:PAYBILL123456,25457.38,0,1139342.99,0
24-09-2023,NETTXN:Aug21Sal234TANGOEINDIA,6380.64,0,1131924.28,0
24-09-2023,PCA:5001234567:345123987012345:DOMINOS,34213.7,0,1041441.44,0
22-05-2024,CASHDEPOSIT,171680.51,0,5222829.54,0
19-03-2023,PCA:5001234567:098765432109876:FLIPKART,342131.3,0,620360.83,1
13-09-2023,CRYPTOEXCHANGECOINBASE,708528.19,0,2712334.09,1
10-09-2023,NETTXN:PAYBILL123456,41458.79,0,2155714.28,0
27-03-2024,IMPS/RAHULKUMAR/XXX5678/RRN:123456789012,779802.92,0,521206.64,0
12-03-2023,NETTXN:FLIPKART,879600.76,0,4299727.43,1
28-05-2024,ATMWithdrawal,0,467867.23,6298230.82,0
16-06-2024,NETTXN:PAYBILL123456,0,171738.44,2281719.3,0
04-07-2024,NETTXN:CASHDEPOSIT,546743.93,0,3402548.6,0
13-07-2024,NETTXN:PAYBILL432109,0,598422.58,1869965.86,0
08-03-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,16960.06,0,4641872.88,0
24-05-2024,NETTXN:CASHDEPOSIT,0,879993.84,3161713.14,0
05-05-2024,CRYPTOEXCHANGEBINANCE,0,328515.34,1952024.79,1
24-04-2024,NETTXN:PAYBILL123456,0,632138.44,3388766.09,0
12-04-2024,NETTXN:TICKETBOOKINGYATRA,0,923492.68,1805625.64,1
24-03-2024,REFUNDOF:ZOMATO,165449.65,0,3548406.66,0
08-02-2024,CASHDEPOSIT,920685.97,0,2241027.17,0
08-03-2023,CRYPTOEXCHANGEBINANCE,7363.79,0,4658832.94,0
23-12-2023,CASHDEPOSIT,0,382526.84,1327377.76,0
26-03-2024,CRYPTOEXCHANGECOINBASE,0,418563.54,1339785.06,1
02-06-2023,NETTXN:PAYBILL432109,695437.15,0,1747745.68,0
19-06-2023,NETTXN:CASHDEPOSIT,0,810966.59,1274249.41,0
21-06-2023,ATMWithdrawal,772258.26,0,882104.24,0
04-07-2023,CASHDEPOSIT,288959.21,0,1041991.85,0
20-07-2023,NETTXN:TICKETBOOKINGYATRA,333961.26,0,4297135.82,1
02-06-2024,CRYPTOEXCHANGEWAZIRX,73618.33,0,4618015.65,0
10-06-2023,NETTXN:PAYBILL432109,13807.94,0,3317019.57,0
04-06-2023,NETTXN:TICKETBOOKINGYATRA,0,268010.12,2305254.29,1
24-04-2023,NETTXN:TICKETBOOKINGAIRINDIA,0,232113.52,1398466.78,1
07-05-2023,NETTXN:TICKETBOOKINGYATRA,0,561673.58,630850,1
22-05-2023,PCA:5001234567:345123987012345:DOMINOS,0,697910.09,3104776.54,0
31-05-2023,NETTXN:CASHDEPOSIT,0,1907524.99,3990328.96,0
27-02-2024,NETTXN:TICKETBOOKINGAIRINDIA,0,37752,4159899.22,0
02-01-2024,IMPS/RAHULKUMAR/XXX5678/RRN:123456789012,0,502422.39,2004356.58,0
15-01-2024,NETTXN:TICKETBOOKINGMAKEMYTRIP,0,51900.97,3976639.22,0
21-01-2024,NETTXN:Aug21Sal234TANGOEINDIA,0,747848.02,2695586.06,0
29-01-2024,CASHDEPOSIT,26435.91,0,2708986.4,0
29-01-2024,CRYPTOEXCHANGEBINANCE,6912.22,0,2632376.43,0
29-01-2024,NETTXN:TICKETBOOKINGAIRINDIA,37762.51,0,2483828.23,0
29-01-2024,NETTXN:PAYBILL123456,24911.95,0,2458916.27,0
22-12-2023,NETTXN:TICKETBOOKINGINDIGO,0,727931.22,2270317.65,1
07-12-2023,NETTXN:Aug21Sal234TANGOEINDIA,200429.17,0,2336091.11,0
24-11-2023,CASHDEPOSIT,105691.05,0,1707654.54,0
21-11-2023,NETTXN:TICKETBOOKINGYATRA,68348.94,0,4319672.76,0
17-03-2023,NETTXN:PAYBILL123456,0,446706.9,2918199.73,0
17-02-2023,CRYPTOEXCHANGECOINBASE,45071.33,0,3292021.21,0
17-02-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,47066.78,0,3207067.75,0
17-02-2023,NETTXN:AJIOLUXE,7675.38,0,3199392.37,0
17-02-2023,NETTXN:AJIOLUXE,44927.38,0,3154464.99,0
07-02-2023,PCA:5001234567:1234567891234:LOCALSHOP,0,197504.51,6300645.98,0
18-02-2023,NETTXN:tatacliq,0,862951.98,2310037.42,1
18-02-2023,NETTXN:farfetch,0,274260.53,2278367.79,1
17-02-2024,NETTXN:TICKETBOOKINGAIRINDIA,0,771028.14,5035468.99,1
28-02-2024,ATMWithdrawal,0,87706.44,2713496.98,0
27-03-2024,IMPS/NA/XXX5678/RRN:123456789012/MOBTXN,353318.25,0,4270869.32,0
05-04-2024,REVOFNETTXN:1234567890,504324.99,0,3445682.15,0
10-03-2023,NETTXN:FLIPKART,0,700139.41,8517716.79,1
15-01-2024,NETTXN:CASHDEPOSIT,202389.1,0,4363824.07,0
02-03-2023,NETTXN:AMAZON,727410.06,0,11710151.57,1
02-03-2023,NETTXN:DARVEYS,132456.61,0,12502477.23,0
02-03-2023,NETTXN:TICKETBOOKINGYATRA,0,677327.36,14121583.13,1
06-01-2024,NETTXN:PAYBILL987654,925563.08,0,3890939.26,0
02-03-2023,NETTXN:FLIPKART,978058.47,0,11423210.11,1
02-03-2023,NETTXN:tatacliq,0,736927.65,11955855.31,1
18-02-2023,NETTXN:TICKETBOOKINGYATRA,0,837971.46,1752838.1,1
10-06-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),47297.58,0,3077000.64,0
05-01-2025,IMPS/NA/XXX5678/RRN:987654321098/MOBTXN,369295.26,0,3238807.66,0
28-11-2024,REVOFNETTXN:1234567890,679268.47,0,3662589.86,0
19-03-2023,REFUNDOF:ZOMATO,0,69154.36,2067030.93,0
06-04-2023,NETTXN:PAYBILL123456,0,820205.44,2248754.93,0
06-05-2023,NETTXN:Aug21Sal234TANGOEINDIA,0,550115.53,3178512.41,0
29-05-2023,ATMWithdrawal,132282.98,0,2330658.5,0
24-01-2023,PCA:5001234567:1234567891234:LOCALSHOP,0,300927.91,1351913.12,0
18-08-2023,PCA:5001234567:123456789012345:AMAZON,21213.74,0,6600295.36,0
10-06-2023,IMPS/NA/XXX5678/RRN:876543210987/MOBTXN,33790.71,0,3166587.64,0
18-06-2023,IMPS/RAHULKUMAR/XXX5678/RRN:123456789012,0,487917.12,4765853.57,0
21-03-2023,NETTXN:farfetch,0,860267.24,2137217.86,1
25-06-2023,NETTXN:PAYBILL987654,584946.22,0,5424705.52,0
16-12-2023,IMPS/NA/XXX5678/RRN:123400567890/MOBTXN,136032.37,0,682657.58,0
08-11-2023,PCA:5001234567:1234567891234:LOCALSHOP,0,322407.55,1208880,0
17-01-2024,IMPS/NA/XXX5678/RRN:123400567890/MOBTXN,0,707461.05,2254197.12,0
16-11-2023,NETTXN:TICKETBOOKINGINDIGO,20099.39,0,1789684.62,0
08-03-2023,NETTXN:AJIOLUXE,13536.19,0,4347499.16,0
23-09-2024,NETTXN:CASHDEPOSIT,70312.8,0,1860167.1,0
08-03-2023,NETTXN:TICKETBOOKINGAIRINDIA,29882.3,0,4361035.36,0
22-03-2023,CRYPTOEXCHANGEWAZIRX,0,636325.99,4569095.38,1
23-03-2023,CRYPTOEXCHANGECOINBASE,840138.02,0,5444943.31,1
24-03-2023,CRYPTOEXCHANGEBINANCE,311494.26,0,3159659.68,1
08-03-2023,NETTXN:TICKETBOOKINGAIRINDIA,21079.95,0,4390917.66,0
16-11-2023,CASHDEPOSIT,9199.6,0,1879748.02,0
12-06-2023,EMItowardsLoanNo00234567,0,813539.42,6600518.08,0
07-06-2024,CASHDEPOSIT,905468.03,0,2273044.39,0
23-06-2024,NETTXN:TICKETBOOKINGMAKEMYTRIP,721790.69,0,265978.74,1
11-07-2024,PCA:5001234567:450987650123456:EBAY,0,745852.7,987769.43,1
13-07-2024,REVOFNETTXN:1234567890,0,825337.18,998887.48,0
17-07-2023,REVOFNETTXN:1234567890,0,547834.26,5080387.38,0
31-01-2024,NETTXN:TICKETBOOKINGMAKEMYTRIP,0,665249.82,6621456.83,1
14-07-2023,IMPS/NA/XXX5678/RRN:987654321098/MOBTXN,0,161161.08,2957818.33,0
20-02-2024,IMPS/RAHULKUMAR/XXX5679/RRN:123456789012,0,169915.44,4449201.5,0
02-06-2024,NETTXN:PAYBILL987654,0,780613.67,1611448.3,0
28-05-2024,CASHDEPOSIT,0,948570.58,2216733.53,0
25-04-2024,CRYPTOEXCHANGECOINBASE,249373.2,0,3851878.11,1
03-03-2023,NETTXN:TICKETBOOKINGINDIGO,0,586110.43,5343791.41,1
28-11-2024,FundsTransfertoXX8765/CC001002010123456/MOBTXN,0,822853.03,2573724.3,0
11-05-2023,NETTXN:PAYBILL123456,402395.02,0,2446840.74,0
15-05-2023,NETTXN:TICKETBOOKINGINDIGO,774853.52,0,1701866.4,1
20-05-2023,EMItowardsLoanNo00234567,13551.22,0,19476.07,0
20-05-2023,NETTXN:PAYBILL987654,21343.92,0,-88073.12,0
10-04-2023,CRYPTOEXCHANGECOINBASE,455608.61,0,701402.78,1
20-05-2023,IMPS/NA/XXX5678/RRN:123456789012/MOBTXN,38911.86,0,-161688.08,0
05-03-2023,CRYPTOEXCHANGEWAZIRX,0,880108.13,13374291.47,1
05-03-2023,NETTXN:farfetch,0,412603.55,15067737.59,1
06-03-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,320609.63,0,9151479.27,1
22-03-2023,NETTXN:PAYBILL987654,226249.4,0,2476719.92,0
06-03-2023,NETTXN:farfetch,0,586604.55,2619298.5,1
05-03-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,183533.3,0,13910387.9,0
27-05-2023,PCA:5001234567:123456789012345:AMAZON,0,626985.05,1455757.07,1
03-12-2023,NETTXN:PAYBILL987654,35245.93,0,169875.08,0
07-12-2023,REVOFNETTXN:1234567890,201084.07,0,430462.93,0
17-12-2023,REFUNDOF:ZOMATO,975680.3,0,926310.52,0
07-01-2024,NETTXN:Aug21Sal234TANGOEINDIA,0,986901.62,1263630.52,0
15-01-2024,CRYPTOEXCHANGEWAZIRX,0,427943.99,489567.69,1
08-03-2023,NETTXN:DARVEYS,20081.96,0,4280878.95,0
08-03-2023,NETTXN:TICKETBOOKINGAIRINDIA,40936.25,0,4239942.7,0
15-11-2023,NETTXN:PAYBILL123456,0,120080.24,1808188.18,0
02-11-2023,CRYPTOEXCHANGEBINANCE,894212.08,0,1339474.48,1
13-10-2023,NETTXN:PAYBILL987654,0,978824.67,2881999.83,0
08-03-2023,NETTXN:TICKETBOOKINGINDIGO,46538.26,0,4300960.91,0
10-06-2023,NETTXN:PAYBILL123456,11589.07,0,2785158.4,0
26-05-2023,IMPS/RAHULKUMAR/XXX5678/RRN:123456789012,205603.97,0,124526.9,0
28-02-2023,PCA:5001234567:765432109876543:ZOMATO,0,32734.62,618876.82,0
05-08-2023,FundsTransfertoXX8765/CC001002010123456/MOBTXN,20813.23,0,1214531.45,0
10-06-2023,EMItowardsLoanNo00234567,48064.8,0,2724865.6,0
18-11-2024,CRYPTOEXCHANGECOINBASE,219085.13,0,1000135.62,1
05-12-2024,CRYPTOEXCHANGEWAZIRX,0,944822.57,2349767.64,1
13-12-2024,CASHDEPOSIT,905895.89,0,61623.7,0
12-03-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,649374.05,0,3009248.73,1
10-06-2023,FundsTransfertoXX8765/CC001002010987654/MOBTXN,5972.75,0,2718892.85,0
13-12-2024,PCA:5001234567:450987650123456:EBAY,91523.25,0,72854.01,0
25-01-2023,CASHDEPOSIT,0,135603.4,3288246.51,0
27-07-2023,IMPS/RAHULKUMAR/XXX5678/RRN:123456789012,0,550155.65,2469719.39,0
08-03-2023,NETTXN:TICKETBOOKINGYATRA,27641.13,0,4212301.57,0
16-05-2023,CRYPTOEXCHANGEWAZIRX,0,110282.48,4207463.87,0
09-03-2023,CRYPTOEXCHANGECOINBASE,219053.45,0,3751206.08,1
19-02-2024,ATMWithdrawal,4209.06,0,934057.03,0
30-01-2024,CRYPTOEXCHANGEBINANCE,375024.59,0,4953588.92,1
19-02-2024,NETTXN:PAYBILL987654,49356.31,0,3641502.27,0
19-02-2024,CASHDEPOSIT,16235.06,0,890658.94,0
19-02-2024,NETTXN:TICKETBOOKINGINDIGO,9924.75,0,768431.65,0
10-03-2023,NETTXN:TICKETBOOKINGYATRA,0,316600.59,1044115.5,1
10-03-2023,NETTXN:AMAZON,0,570568.17,2900190.27,1
11-03-2023,CRYPTOEXCHANGEWAZIRX,199321.01,0,6360560.66,0
11-03-2023,NETTXN:TICKETBOOKINGINDIGO,969631.08,0,4640696.07,1
01-10-2023,PCA:5001234567:123456789012345:AMAZON,97048.57,0,2970852.83,0
08-03-2023,NETTXN:farfetch,44534.89,0,4167766.68,0
13-05-2023,FundsTransfertoXX8765/CC001002010123456/MOBTXN,600834.59,0,1977766.55,0
18-11-2024,NETTXN:TICKETBOOKINGYATRA,14386.31,0,2626663.44,0
24-09-2023,IMPS/NA/XXX5678/RRN:987654321098/MOBTXN,428973.67,0,561962.63,0
14-12-2024,NETTXN:CASHDEPOSIT,0,1204674.31,1605638.62,0
07-11-2023,PCA:5001234567:345123987012345:DOMINOS,0,135886.74,3106739.56,0
25-09-2023,PCA:5001234567:098765432109876:FLIPKART,124610.45,0,1222892.2,0
18-09-2023,IMPS/NA/XXX5678/RRN:123456789012/MOBTXN,670833.67,0,1060267.21,0
06-11-2023,IMPS/NA/XXX5678/RRN:123400567890/MOBTXN,851665.36,0,854170.78,0
09-11-2024,NETTXN:PAYBILL432109,79691.99,0,1411113.3,0
03-11-2024,CRYPTOEXCHANGEWAZIRX,0,438448.59,649958.86,1
15-10-2024,ATMWithdrawal,123970.31,0,2641049.75,0
28-08-2024,REFUNDOF:ZOMATO,62837.5,0,772025.8,0
03-09-2023,NETTXN:PAYBILL432109,0,203950.6,324824.42,0
30-07-2023,NETTXN:TICKETBOOKINGINDIGO,0,959629.1,5565079.07,1
12-04-2023,NETTXN:TICKETBOOKINGYATRA,0,206290.56,4428790.57,1
12-04-2023,CRYPTOEXCHANGEWAZIRX,704910.12,0,4876013.28,1
13-04-2023,NETTXN:EBAY,759230.51,0,2313529.87,1
13-04-2023,NETTXN:AMAZON,0,417053.5,3332298.45,1
12-03-2023,NETTXN:AJIOLUXE,0,619751.39,3519941.66,1
27-04-2024,CASHDEPOSIT,0,209496.69,1369684.6,0
10-04-2023,NETTXN:tatacliq,0,614576.54,8180439.38,1
10-04-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,0,980190.82,5927019.37,1
11-06-2024,NETTXN:TICKETBOOKINGYATRA,30855.6,0,3636208.39,0
11-04-2023,NETTXN:FLIPKART,122560.73,0,6446107.43,0
11-06-2024,REFUNDOF:ZOMATO,341921.95,0,1653045.63,0
13-03-2023,NETTXN:AMAZON,663638.92,0,4046012.11,1
14-03-2023,NETTXN:FLIPKART,802865.33,0,6402647.88,1
14-07-2023,NETTXN:TICKETBOOKINGINDIGO,386071.54,0,4695334.71,1
25-01-2023,CRYPTOEXCHANGEWAZIRX,0,139633.12,7824364.83,0
25-01-2023,NETTXN:AMAZON,207836.98,0,9884789.69,1
15-04-2023,NETTXN:EBAY,966767.42,0,3142650.93,1
15-04-2023,CRYPTOEXCHANGECOINBASE,0,201483.4,6250827.74,1
26-01-2023,NETTXN:farfetch,381150.17,0,4169368.26,1
26-01-2023,NETTXN:AJIOLUXE,308474.7,0,7002220.08,1
18-03-2023,NETTXN:EBAY,0,416663.34,1712160.54,1
16-04-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,190366.89,0,4197866.32,0
01-09-2024,PCA:5001234567:765432109876543:ZOMATO,0,200185.9,5861009.83,0
17-03-2023,NETTXN:TICKETBOOKINGYATRA,0,965710.52,5265383.65,1
19-10-2023,PCA:5001234567:098765432109876:FLIPKART,4417.95,0,6542850.22,0
07-07-2024,NETTXN:PAYBILL123456,0,45560.54,1746030.63,0
18-02-2023,NETTXN:TICKETBOOKINGAIRINDIA,0,469667.32,1509964.33,1
18-02-2023,NETTXN:DARVEYS,116213.54,0,769815.81,0
08-01-2025,REVOFNETTXN:1234567890,302409.82,0,6237353.94,0
13-01-2024,PCA:5001234567:098765432109876:FLIPKART,309481.1,0,611818.61,1
14-02-2023,PCA:5001234567:675849302948301:MUTUALFUNDS,203803.67,0,333282.08,0
01-02-2023,PCA:5001234567:1234567891234:LOCALSHOP,407046.43,0,7984637.74,0
02-02-2023,NETTXN:FLIPKART,0,138147.85,4834949.68,0
02-02-2023,NETTXN:TICKETBOOKINGAIRINDIA,0,845397.68,4200315.2,1
02-02-2023,NETTXN:AMAZON,0,350203.23,4550518.43,1
02-02-2023,CRYPTOEXCHANGEWAZIRX,0,720959.65,5609542.59,1
02-02-2023,NETTXN:FLIPKART,0,754078.81,5635573.62,1
02-01-2024,IMPS/NA/XXX5678/RRN:876543210987/MOBTXN,534390.4,0,206592.89,0
27-01-2023,IMPS/NA/XXX5678/RRN:876543210987/MOBTXN,274220.04,0,839394.52,0
03-06-2024,FundsTransfertoXX8765/CC001002010123456/MOBTXN,0,323612.12,794634.55,0
19-02-2023,PCA:5001234567:1234567891234:LOCALSHOP,118250.87,0,1313518.05,0
26-07-2024,PCA:5001234567:123456789012345:AMAZON,12169.03,0,510539.42,0
14-08-2024,NETTXN:Aug21Sal234TANGOEINDIA,661151.7,0,4242630.58,0
28-01-2023,NETTXN:AMAZON,0,108791.01,553750.55,0
06-12-2024,NETTXN:TICKETBOOKINGMAKEMYTRIP,0,513690.17,517794.82,1
09-10-2024,REFUNDOF:ZOMATO,0,919583.73,1208721.26,0
15-09-2024,CRYPTOEXCHANGECOINBASE,0,233562,339756.41,1
13-11-2024,NETTXN:TICKETBOOKINGINDIGO,0,434337.21,1171979.95,1
29-05-2023,PCA:5001234567:675849302948301:MUTUALFUNDS,851731.06,0,1871329.6,0
18-03-2023,CRYPTOEXCHANGECOINBASE,0,503935.44,9825040.28,1
10-06-2024,CRYPTOEXCHANGECOINBASE,123063.3,0,1205778.02,0
17-06-2024,CRYPTOEXCHANGECOINBASE,0,46353.1,481527.97,0
13-03-2024,ATMWithdrawal,743174.27,0,4426237.97,0
20-02-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,0,689478,1742196.38,1
17-08-2023,PCA:5001234567:567890123456789:BIGBAZAAR,0,238860.5,726522.3,0
29-08-2023,PCA:5001234567:098765432109876:FLIPKART,0,322251.47,6440144.22,1
02-09-2023,IMPS/NA/XXX5678/RRN:123456789012/MOBTXN,48493.85,0,5964717.97,0
02-09-2023,PCA:5001234567:345123987012345:DOMINOS,13595.85,0,5951122.12,0
06-02-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,0,828886.05,7290705.07,1
06-02-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,0,970259.55,4696801.83,1
06-02-2023,NETTXN:DARVEYS,0,451746.6,6565696.27,1
19-03-2023,NETTXN:TICKETBOOKINGINDIGO,0,545023.03,1091044.36,1
06-03-2023,CRYPTOEXCHANGECOINBASE,831960.35,0,12465803.9,1
15-08-2023,CRYPTOEXCHANGEBINANCE,11559.54,0,276609.09,0
11-08-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),0,370440.59,5396335.26,0
06-03-2023,NETTXN:TICKETBOOKINGYATRA,900187.12,0,11602290.11,1
20-02-2023,NETTXN:AMAZON,550926.37,0,1591518.16,1
13-02-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),265588.43,0,9706249.44,0
14-02-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,0,841045.6,12516322.17,1
14-02-2023,NETTXN:farfetch,32065.65,0,11215591.99,0
14-02-2023,NETTXN:DARVEYS,12640.17,0,11157672.88,0
22-03-2023,NETTXN:tatacliq,750233.5,0,5610327.16,1
12-02-2023,NETTXN:farfetch,920421.87,0,4715571.45,1
09-02-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),264404.34,0,9984115.64,0
02-09-2023,PCA:5001234567:765432109876543:ZOMATO,23609.66,0,5497462.55,0
09-02-2023,CRYPTOEXCHANGEBINANCE,320729.06,0,10648385.16,1
