WireReferenceID,SenderInstitution_BIC,BeneficiaryInstitution_BIC,OriginCountry,DestinationCountry,TransferAmount_EUR,CurrencyPair,TransferMessageStandard,KYC_CustomerRiskRating,SanctionScreeningResult,SettlementDuration_Minutes,AML_SuspiciousActivityFlag
SWIFT_W91392,DBSGSGSG,INGBNL2A,FR,DE,-36400.66,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,3.81,0
SWIFT_W91257,DBSGSGSG,INGBNL2A,FR,DE,-4055.13,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,14.28,0
SWIFT_W91414,DBSGSGSG,INGBNL2A,FR,CH,42555.27,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,19.01,0
SWIFT_W91263,DBSGSGSG,INGBNL2A,GB,DE,-45150.36,EUR/INR,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,19.81,0
SWIFT_W91857,DEUTDEDD,RABONL2U,GB,GB,38560.58,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,29.86,0
SWIFT_W91350,DBSGSGSG,INGBNL2A,FR,DE,15367.51,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,14.30,0
SWIFT_W91415,DBSGSGSG,INGBNL2A,FR,DE,82302.80,EUR/INR,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,13.90,0
SWIFT_W91561,DBSSHKHH,INGBNL2A,FR,DE,43014.68,EUR/JPY,ISO20022_pacs008,PEP_Politically_Exposed,Clean_NoHit,22.49,0
SWIFT_W91584,DBSSHKHH,RABONL2U,GB,ES,23882.19,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,20.23,0
SWIFT_W91779,DBSSHKHH,SBININBB,IN,ES,6443.86,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,-8.40,0
SWIFT_W91390,DBSGSGSG,FABAEADX,FR,DE,-61136.48,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,11.17,0
SWIFT_W91339,DBSGSGSG,FABAEADX,DE,CH,35478.10,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,21.97,0
SWIFT_W91331,DBSGSGSG,INGBNL2A,FR,DE,-87642.13,EUR/JPY,ISO20022_pacs008,PEP_Politically_Exposed,Clean_NoHit,9.98,0
SWIFT_W91516,DBSSHKHH,INGBNL2A,GB,ES,71223.38,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,15.92,0
SWIFT_W91700,DBSGSGSG,RABONL2U,GB,ES,124444.84,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,25.37,0
SWIFT_W91480,DBSGSGSG,INGBNL2A,FR,DE,89570.88,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,19.08,0
SWIFT_W91917,DBSSHKHH,SBININBB,GB,GB,199054.91,EUR/SGD,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,29.41,0
SWIFT_W91372,DBSGSGSG,INGBNL2A,FR,DE,-9118.23,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,21.77,0
SWIFT_W91670,DBSSHKHH,RABONL2U,GB,ES,16971.91,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,20.86,0
SWIFT_W91458,DBSGSGSG,RABONL2U,GB,DE,-21198.44,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,8.27,0
SWIFT_W91420,DBSGSGSG,INGBNL2A,FR,DE,-30948.65,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,10.12,0
SWIFT_W91454,DBSGSGSG,INGBNL2A,FR,DE,84420.12,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,18.66,0
SWIFT_W91573,DBSSHKHH,INGBNL2A,FR,DE,54083.90,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,8.67,0
SWIFT_W91608,DBSSHKHH,RABONL2U,GB,ES,42114.08,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,41.30,0
SWIFT_W91486,DBSGSGSG,INGBNL2A,FR,DE,63169.91,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,23.81,0
SWIFT_W91500,DBSGSGSG,INGBNL2A,FR,DE,55025.76,EUR/INR,ISO20022_pacs008,PEP_Politically_Exposed,Clean_NoHit,14.75,0
SWIFT_W91361,DBSGSGSG,INGBNL2A,FR,DE,-10186.09,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,23.32,0
SWIFT_W91765,DBSSHKHH,RABONL2U,GB,ES,17020.44,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,25.65,0
SWIFT_W91510,DBSGSGSG,INGBNL2A,GB,DE,-60391.44,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,24.83,0
SWIFT_W91361,DBSGSGSG,INGBNL2A,FR,DE,-59876.00,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,15.13,0
SWIFT_W91512,DBSSHKHH,INGBNL2A,FR,DE,-60916.04,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,15.29,0
SWIFT_W91468,DBSGSGSG,RABONL2U,GB,DE,80270.42,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,34.10,0
SWIFT_W91631,DBSGSGSG,INGBNL2A,GB,ES,-7125.16,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,18.55,0
SWIFT_W91483,DBSSHKHH,RABONL2U,FR,ES,-69154.94,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,23.18,0
SWIFT_W91329,DBSGSGSG,INGBNL2A,FR,DE,-12317.27,EUR/JPY,ISO20022_pacs008,Low_Risk,Clean_NoHit,15.69,0
SWIFT_W91463,DBSSHKHH,INGBNL2A,FR,DE,-11238.36,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,26.99,0
SWIFT_W91454,DBSSHKHH,RABONL2U,FR,DE,-46159.68,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,5.43,0
SWIFT_W91411,DBSSHKHH,INGBNL2A,GB,ES,-48173.10,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,19.16,0
SWIFT_W91424,DBSSHKHH,RABONL2U,FR,DE,-100166.07,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,14.59,0
SWIFT_W91790,DBSSHKHH,SBININBB,IN,GB,108944.70,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,18.25,0
SWIFT_W91513,DBSSHKHH,RABONL2U,GB,ES,-105715.32,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,31.76,0
SWIFT_W91491,DBSGSGSG,INGBNL2A,FR,DE,-13899.57,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,16.60,0
SWIFT_W91130,DBSGSGSG,FABAEADX,FR,CH,-87750.70,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,2.11,0
SWIFT_W91513,DBSGSGSG,INGBNL2A,FR,DE,118315.20,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,17.66,0
SWIFT_W91469,DBSSHKHH,INGBNL2A,FR,DE,-97900.20,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,17.45,0
SWIFT_W91515,DBSSHKHH,INGBNL2A,GB,ES,123916.28,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,26.41,0
SWIFT_W91608,DBSSHKHH,RABONL2U,GB,ES,165877.92,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,27.32,0
SWIFT_W91460,DBSGSGSG,INGBNL2A,FR,DE,74209.42,EUR/JPY,ISO20022_pacs008,PEP_Politically_Exposed,Clean_NoHit,16.05,0
SWIFT_W91536,DBSSHKHH,INGBNL2A,FR,DE,-68164.29,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,23.95,0
SWIFT_W91435,DBSGSGSG,INGBNL2A,FR,DE,-36589.32,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,14.32,0
SWIFT_W91595,DBSSHKHH,RABONL2U,IN,GB,76944.12,EUR/SGD,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,17.34,0
SWIFT_W91619,DBSSHKHH,RABONL2U,GB,ES,133920.98,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,13.15,0
SWIFT_W91418,DBSSHKHH,RABONL2U,GB,ES,16465.96,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,18.93,0
SWIFT_W91488,DBSSHKHH,INGBNL2A,FR,ES,-20882.34,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,19.22,0
SWIFT_W91264,DBSGSGSG,INGBNL2A,FR,DE,-130126.20,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,19.67,0
SWIFT_W91610,DBSGSGSG,INGBNL2A,FR,ES,10232.03,EUR/JPY,ISO20022_pacs008,PEP_Politically_Exposed,Clean_NoHit,25.45,0
SWIFT_W91627,DBSSHKHH,RABONL2U,IN,ES,-23610.84,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,27.65,0
SWIFT_W91622,DBSSHKHH,RABONL2U,GB,ES,20486.27,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,28.08,0
SWIFT_W91496,DBSGSGSG,INGBNL2A,FR,DE,44867.39,EUR/JPY,ISO20022_pacs008,PEP_Politically_Exposed,Clean_NoHit,16.95,0
SWIFT_W91460,DBSSHKHH,INGBNL2A,FR,DE,-29808.50,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,23.12,0
SWIFT_W91185,DBSGSGSG,FABAEADX,FR,DE,-7539.68,EUR/JPY,ISO20022_pacs008,Low_Risk,Clean_NoHit,12.31,0
SWIFT_W91848,DBSSHKHH,RABONL2U,GB,ES,75503.64,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,21.45,0
SWIFT_W91291,DBSGSGSG,INGBNL2A,FR,DE,-142901.55,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,13.96,0
SWIFT_W91465,DBSSHKHH,INGBNL2A,GB,DE,-69042.82,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,23.83,0
SWIFT_W91306,DBSGSGSG,INGBNL2A,FR,DE,-137537.48,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,12.63,0
SWIFT_W91415,DBSGSGSG,INGBNL2A,FR,DE,20417.30,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,19.25,0
SWIFT_W91384,DBSSHKHH,RABONL2U,GB,DE,53757.96,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,8.03,0
SWIFT_W91466,DBSGSGSG,INGBNL2A,FR,DE,37135.40,EUR/INR,ISO20022_pacs008,PEP_Politically_Exposed,Clean_NoHit,14.70,0
SWIFT_W91635,DBSSHKHH,RABONL2U,GB,ES,77148.30,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,14.14,0
SWIFT_W91462,DBSSHKHH,INGBNL2A,FR,ES,-11885.56,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,7.98,0
SWIFT_W91636,DBSSHKHH,RABONL2U,GB,DE,-55355.58,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,20.81,0
SWIFT_W91833,DEUTDEDD,RABONL2U,GB,ES,171201.78,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,25.19,0
SWIFT_W91383,DBSGSGSG,INGBNL2A,FR,DE,-24003.23,EUR/INR,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,18.87,0
SWIFT_W91541,DBSSHKHH,RABONL2U,GB,DE,-32040.26,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,17.45,0
SWIFT_W91424,DBSSHKHH,INGBNL2A,FR,DE,-25733.20,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,28.59,0
SWIFT_W91800,DBSSHKHH,RABONL2U,GB,ES,14662.82,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,28.44,0
SWIFT_W91819,DBSSHKHH,SBININBB,IN,GB,163339.05,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,10.34,0
SWIFT_W91400,DBSGSGSG,INGBNL2A,FR,DE,-75655.78,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,22.30,0
SWIFT_W91540,DBSGSGSG,RABONL2U,GB,ES,30147.66,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,34.46,0
SWIFT_W91596,DBSSHKHH,RABONL2U,FR,ES,153462.16,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,34.78,0
SWIFT_W91585,DBSSHKHH,INGBNL2A,GB,ES,72407.56,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,12.98,0
SWIFT_W91531,DBSGSGSG,INGBNL2A,FR,DE,33985.02,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,19.62,0
SWIFT_W91736,DBSSHKHH,RABONL2U,GB,ES,100237.66,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,26.86,0
SWIFT_W91284,DBSGSGSG,FABAEADX,FR,DE,-13348.39,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,9.70,0
SWIFT_W91421,DBSGSGSG,INGBNL2A,FR,DE,-33367.45,EUR/JPY,ISO20022_pacs008,PEP_Politically_Exposed,Clean_NoHit,20.82,0
SWIFT_W91695,DBSSHKHH,RABONL2U,GB,ES,23680.24,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,13.11,0
SWIFT_W91325,DBSGSGSG,INGBNL2A,FR,DE,-111119.16,EUR/JPY,ISO20022_pacs008,PEP_Politically_Exposed,Clean_NoHit,29.04,0
SWIFT_W91302,DBSGSGSG,RABONL2U,FR,DE,-104444.94,EUR/INR,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,14.20,0
SWIFT_W91538,DBSSHKHH,RABONL2U,GB,ES,102762.57,EUR/JPY,ISO20022_pacs008,Low_Risk,Clean_NoHit,5.41,0
SWIFT_W91318,DBSGSGSG,INGBNL2A,FR,DE,-83813.72,EUR/JPY,ISO20022_pacs008,Low_Risk,Clean_NoHit,15.55,0
SWIFT_W91656,DBSGSGSG,INGBNL2A,GB,DE,-57590.98,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,14.57,0
SWIFT_W91665,DBSSHKHH,RABONL2U,GB,DE,58083.92,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,2.01,0
SWIFT_W91583,DBSGSGSG,INGBNL2A,FR,ES,67814.35,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,23.82,0
SWIFT_W91477,DBSGSGSG,INGBNL2A,FR,DE,114842.95,EUR/INR,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,22.47,0
SWIFT_W91363,DBSGSGSG,INGBNL2A,FR,DE,-44143.74,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,15.43,0
SWIFT_W91335,DBSGSGSG,INGBNL2A,FR,CH,-92421.78,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,1.88,0
SWIFT_W91630,DBSSHKHH,RABONL2U,GB,ES,-97278.13,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,15.92,0
SWIFT_W91389,DBSGSGSG,INGBNL2A,FR,DE,96590.14,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,7.64,0
SWIFT_W91457,DBSGSGSG,INGBNL2A,FR,DE,-47461.36,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,25.13,0
SWIFT_W91533,DBSGSGSG,INGBNL2A,FR,DE,67912.22,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,18.51,0
SWIFT_W91383,DBSGSGSG,INGBNL2A,FR,DE,107754.30,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,28.83,0
SWIFT_W91374,DBSGSGSG,INGBNL2A,FR,DE,1978.19,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,13.89,0
SWIFT_W91459,DBSSHKHH,RABONL2U,FR,ES,22457.30,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,20.71,0
SWIFT_W91188,CITIUS33,FABAEADX,DE,CH,-21602.42,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,13.63,0
SWIFT_W91651,DBSSHKHH,RABONL2U,GB,ES,-9712.89,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,17.54,0
SWIFT_W91424,DBSGSGSG,INGBNL2A,GB,DE,35630.62,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,11.28,0
SWIFT_W91699,DBSSHKHH,RABONL2U,IN,ES,-207692.88,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,6.01,0
SWIFT_W91474,DBSGSGSG,INGBNL2A,FR,DE,-94875.18,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,9.27,0
SWIFT_W91349,DBSSHKHH,FABAEADX,FR,DE,-68359.11,EUR/INR,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,13.13,0
SWIFT_W91416,DBSGSGSG,INGBNL2A,FR,DE,-57539.10,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,7.81,0
SWIFT_W91374,DBSSHKHH,INGBNL2A,FR,DE,-144901.03,EUR/INR,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,6.64,0
SWIFT_W91535,DBSSHKHH,INGBNL2A,FR,ES,111550.37,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,27.91,0
SWIFT_W91238,DBSGSGSG,INGBNL2A,FR,DE,46529.56,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,17.10,0
SWIFT_W91591,DBSSHKHH,SBININBB,IN,ES,31598.10,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,32.65,0
SWIFT_W91583,DBSGSGSG,INGBNL2A,FR,ES,-21800.66,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,24.99,0
SWIFT_W91673,DBSGSGSG,INGBNL2A,FR,DE,31180.00,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,24.01,0
SWIFT_W91372,DBSGSGSG,INGBNL2A,FR,DE,-17476.09,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,10.63,0
SWIFT_W91528,DBSSHKHH,RABONL2U,GB,ES,22313.79,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,13.20,0
SWIFT_W91199,DBSGSGSG,FABAEADX,DE,CH,-38766.17,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,12.47,0
SWIFT_W91607,DBSGSGSG,INGBNL2A,FR,DE,-7394.56,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,14.74,0
SWIFT_W91263,DBSGSGSG,INGBNL2A,FR,DE,-35381.33,EUR/INR,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,12.80,0
SWIFT_W91342,DBSGSGSG,FABAEADX,DE,CH,96131.12,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,13.61,0
SWIFT_W91768,DBSSHKHH,SBININBB,GB,ES,-3840.25,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,16.15,0
SWIFT_W91407,DBSGSGSG,INGBNL2A,FR,DE,106697.14,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,25.56,0
SWIFT_W91571,DBSSHKHH,INGBNL2A,FR,DE,35591.10,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,16.18,0
SWIFT_W91925,DBSSHKHH,RABONL2U,IN,GB,126344.70,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,14.10,0
SWIFT_W91383,DBSGSGSG,INGBNL2A,FR,DE,-15291.55,EUR/JPY,ISO20022_pacs008,Low_Risk,Clean_NoHit,21.31,0
SWIFT_W91297,DBSGSGSG,INGBNL2A,FR,DE,27174.29,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,17.40,0
SWIFT_W91592,DBSSHKHH,RABONL2U,GB,ES,9571.42,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,32.66,0
SWIFT_W91422,DBSGSGSG,INGBNL2A,DE,DE,-11708.88,EUR/INR,ISO20022_pacs008,PEP_Politically_Exposed,Clean_NoHit,20.01,0
SWIFT_W91563,DBSSHKHH,RABONL2U,GB,ES,-83172.76,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,35.69,0
SWIFT_W91607,DEUTDEDD,RABONL2U,GB,ES,-147320.12,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,4.06,0
SWIFT_W91561,DBSSHKHH,RABONL2U,GB,ES,10515.66,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,31.81,0
SWIFT_W91284,DBSGSGSG,INGBNL2A,FR,DE,-152318.77,EUR/JPY,ISO20022_pacs008,Low_Risk,Clean_NoHit,4.39,0
SWIFT_W91343,DBSGSGSG,INGBNL2A,FR,CH,15629.18,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,25.38,0
SWIFT_W91332,DBSGSGSG,INGBNL2A,FR,DE,-78995.58,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,12.33,0
SWIFT_W91353,DBSGSGSG,FABAEADX,FR,DE,32777.56,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,18.77,0
SWIFT_W91397,DBSSHKHH,INGBNL2A,GB,DE,11739.56,EUR/INR,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,16.73,0
SWIFT_W91565,DBSGSGSG,INGBNL2A,FR,DE,11502.10,EUR/INR,ISO20022_pacs008,PEP_Politically_Exposed,Clean_NoHit,15.13,0
SWIFT_W91612,DBSSHKHH,RABONL2U,GB,ES,39536.58,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,22.96,0
SWIFT_W91330,DBSGSGSG,INGBNL2A,FR,DE,-86631.81,EUR/JPY,ISO20022_pacs008,Low_Risk,Clean_NoHit,8.94,0
SWIFT_W91571,DBSSHKHH,RABONL2U,FR,ES,17503.26,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,32.04,0
SWIFT_W91656,DBSSHKHH,RABONL2U,GB,ES,40419.38,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,32.00,0
SWIFT_W91668,DBSGSGSG,INGBNL2A,GB,ES,186390.41,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,20.27,0
SWIFT_W91866,DEUTDEDD,RABONL2U,GB,GB,115781.52,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,25.93,0
SWIFT_W91378,DBSSHKHH,INGBNL2A,FR,DE,3197.21,EUR/INR,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,14.01,0
SWIFT_W91339,DBSGSGSG,INGBNL2A,FR,DE,135597.30,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,24.65,0
SWIFT_W91491,DBSSHKHH,RABONL2U,GB,ES,68495.34,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,19.62,0
SWIFT_W91385,DBSGSGSG,INGBNL2A,FR,DE,-30888.30,EUR/JPY,ISO20022_pacs008,Low_Risk,Clean_NoHit,15.28,0
SWIFT_W91647,DBSSHKHH,RABONL2U,GB,ES,42656.52,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,35.79,0
SWIFT_W91466,DBSGSGSG,RABONL2U,FR,DE,41776.84,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,11.18,0
SWIFT_W91367,DBSGSGSG,INGBNL2A,FR,DE,-66897.83,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,5.85,0
SWIFT_W91658,DBSSHKHH,INGBNL2A,GB,DE,119825.76,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,30.67,0
SWIFT_W91269,DBSGSGSG,FABAEADX,FR,DE,-52403.36,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,12.02,0
SWIFT_W91555,DBSSHKHH,RABONL2U,GB,ES,141904.83,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,14.24,0
SWIFT_W91473,DBSSHKHH,INGBNL2A,GB,DE,-133100.72,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,9.13,0
SWIFT_W91485,DBSSHKHH,INGBNL2A,FR,ES,101719.23,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,11.93,0
SWIFT_W91357,DBSGSGSG,INGBNL2A,FR,CH,-14720.13,EUR/INR,ISO20022_pacs008,PEP_Politically_Exposed,Clean_NoHit,13.17,0
SWIFT_W91526,DBSGSGSG,INGBNL2A,FR,DE,-1015.86,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,14.51,0
SWIFT_W91212,DBSGSGSG,INGBNL2A,FR,DE,-53007.20,EUR/INR,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,18.74,0
SWIFT_W91416,DBSSHKHH,INGBNL2A,FR,DE,20859.83,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,10.60,0
SWIFT_W91588,DBSGSGSG,RABONL2U,GB,ES,-28239.62,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,23.04,0
SWIFT_W91664,DBSSHKHH,RABONL2U,IN,ES,171554.19,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,21.01,0
SWIFT_W91348,DBSGSGSG,INGBNL2A,FR,DE,61284.56,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,34.86,0
SWIFT_W91421,DBSGSGSG,INGBNL2A,FR,DE,-38393.38,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,29.77,0
