age,account_type,transaction_type,merchant_category,amount,balance_before,balance_after,transaction_hour,location,device_type,payment_method,is_international,is_fraud,transaction_id,customer_id
33,Savings,Withdrawal,Retail,39.48,16082.1,16042.62,22,Toronto,POS Terminal,Debit Card,0,0,TXN_100208,CUST_10208
29,Business,Transfer,Travel,56.65,15070.06,15013.41,1,Berlin,Web Browser,Credit Card,0,0,TXN_100209,CUST_10209
67,Savings,Payment,Retail,53.29,5018.03,4964.74,13,Singapore,ATM,Credit Card,0,0,TXN_100210,CUST_10210
71,Checking,Payment,Retail,19.79,26185.72,26165.93,1,New York,Mobile App,UPI / Wallet,0,0,TXN_100211,CUST_10211
57,Checking,Payment,Travel,113.75,16952.99,16839.24,7,Toronto,Web Browser,Wire Transfer,0,1,TXN_100212,CUST_10212
68,Checking,Withdrawal,Electronics,3.42,1369.65,1366.23,18,London,POS Terminal,Wire Transfer,0,0,TXN_100213,CUST_10213
71,Business,Deposit,Travel,5.42,15770.14,15764.72,20,Tokyo,ATM,Debit Card,1,0,TXN_100214,CUST_10214
77,Business,Payment,Electronics,23.73,16134.96,16111.23,15,Singapore,POS Terminal,Debit Card,0,0,TXN_100215,CUST_10215
64,Credit,Payment,Electronics,56.39,24770.51,24714.12,11,New York,Mobile App,Credit Card,0,1,TXN_100216,CUST_10216
27,Business,Transfer,Travel,13.12,23264.24,23251.12,15,Mumbai,Mobile App,UPI / Wallet,0,1,TXN_100217,CUST_10217
25,Checking,Payment,Entertainment,107.46,4936.23,4828.77,16,New York,Mobile App,Wire Transfer,0,0,TXN_100218,CUST_10218
71,Checking,Payment,Electronics,7.32,2468.26,2460.94,0,London,Mobile App,UPI / Wallet,1,0,TXN_100219,CUST_10219
26,Savings,Payment,Entertainment,25.3,5855.55,5830.25,16,Singapore,POS Terminal,Credit Card,0,0,TXN_100220,CUST_10220
54,Savings,Deposit,Groceries,32.41,23999.86,23967.45,5,Toronto,ATM,Debit Card,0,0,TXN_100221,CUST_10221
70,Checking,Payment,Retail,14.6,5775.86,5761.26,8,London,Web Browser,Credit Card,0,0,TXN_100222,CUST_10222
34,Savings,Payment,Retail,95.84,23261.48,23165.64,6,Berlin,Web Browser,Debit Card,0,0,TXN_100223,CUST_10223
31,Checking,Transfer,Travel,145.14,6849.3,6704.16,17,London,ATM,Wire Transfer,0,1,TXN_100224,CUST_10224
60,Business,Transfer,Electronics,23.22,21031.13,21007.91,1,New York,POS Terminal,Credit Card,0,0,TXN_100225,CUST_10225
57,Checking,Payment,Electronics,133.18,18704.27,18571.09,15,Tokyo,POS Terminal,Wire Transfer,0,0,TXN_100226,CUST_10226
73,Credit,Transfer,Electronics,77.67,17889.63,17961.96,12,London,POS Terminal,Wire Transfer,1,0,TXN_100227,CUST_10227
48,Savings,Payment,Utilities,32.17,1970.37,1938.2,15,New York,POS Terminal,UPI / Wallet,0,0,TXN_100228,CUST_10228
58,Checking,Payment,Travel,150.22,6227.27,6077.05,17,Berlin,Web Browser,Credit Card,0,0,TXN_100229,CUST_10229
70,Savings,Payment,Electronics,10.43,12887.98,12877.55,17,Singapore,ATM,Debit Card,0,0,TXN_100230,CUST_10230
62,Savings,Payment,Utilities,36.4,18623.64,18587.24,11,London,ATM,UPI / Wallet,0,0,TXN_100231,CUST_10231
77,Savings,Transfer,Retail,16.59,8434.15,8417.56,18,London,POS Terminal,Credit Card,0,0,TXN_100232,CUST_10232
55,Checking,Transfer,Travel,4.71,21403.4,21398.69,21,London,ATM,Credit Card,1,0,TXN_100233,CUST_10233
56,Checking,Payment,Entertainment,33.56,24664.28,24630.72,21,Singapore,ATM,Credit Card,0,0,TXN_100234,CUST_10234
41,Business,Payment,Utilities,278.51,21797.53,21519.02,2,New York,ATM,Credit Card,0,0,TXN_100235,CUST_10235
22,Business,Payment,Travel,119.96,17131.65,17011.69,6,New York,POS Terminal,Wire Transfer,0,0,TXN_100236,CUST_10236
59,Savings,Transfer,Travel,9.64,8586.46,8576.82,13,London,Web Browser,Debit Card,0,1,TXN_100237,CUST_10237
53,Checking,Withdrawal,Groceries,163.7,24731.66,24567.96,13,Berlin,ATM,Wire Transfer,0,0,TXN_100238,CUST_10238
57,Savings,Payment,Groceries,6.56,26443.83,26587.27,11,Berlin,POS Terminal,Wire Transfer,0,0,TXN_100239,CUST_10239
33,Business,Transfer,Travel,208.7,10615.04,10406.34,12,Singapore,Web Browser,Credit Card,0,0,TXN_100240,CUST_10240
52,Checking,Withdrawal,Travel,168.45,22901.6,22733.15,7,Mumbai,POS Terminal,Debit Card,0,0,TXN_100241,CUST_10241
42,Savings,Payment,Utilities,43.8,22653.46,22609.66,18,Mumbai,POS Terminal,Wire Transfer,1,1,TXN_100242,CUST_10242
30,Savings,Payment,Travel,20.25,13578.6,13558.35,10,Berlin,Web Browser,Wire Transfer,1,0,TXN_100243,CUST_10243
76,Savings,Payment,Entertainment,127.6,3997.77,3870.17,14,Toronto,Web Browser,UPI / Wallet,0,0,TXN_100244,CUST_10244
68,Checking,Transfer,Groceries,0.97,19349.51,19348.54,23,Toronto,ATM,UPI / Wallet,0,1,TXN_100245,CUST_10245
33,Savings,Transfer,Entertainment,9.39,14821.91,14812.52,16,London,Mobile App,Credit Card,0,0,TXN_100246,CUST_10246
54,Checking,Payment,Utilities,83.87,26665.12,26581.25,9,Singapore,POS Terminal,Debit Card,0,0,TXN_100247,CUST_10247
78,Savings,Deposit,Retail,256.42,9895.95,9639.53,10,Toronto,Web Browser,Debit Card,0,0,TXN_100248,CUST_10248
69,Savings,Transfer,Entertainment,6.36,23127.0,23120.64,12,Tokyo,Web Browser,Debit Card,0,0,TXN_100249,CUST_10249
73,Savings,Payment,Retail,277.71,16222.0,15944.29,10,New York,Web Browser,Wire Transfer,0,0,TXN_100250,CUST_10250
74,Savings,Transfer,Groceries,58.15,24360.83,24302.68,21,Toronto,POS Terminal,Debit Card,0,0,TXN_100251,CUST_10251
63,Business,Withdrawal,Retail,110.42,14053.64,13943.22,11,Singapore,Web Browser,Wire Transfer,0,0,TXN_100252,CUST_10252
36,Savings,Payment,Travel,25.17,14781.91,14756.74,14,Berlin,ATM,Debit Card,0,0,TXN_100253,CUST_10253
69,Checking,Payment,Utilities,14.58,22271.37,22256.79,3,Berlin,Mobile App,Debit Card,1,0,TXN_100254,CUST_10254
78,Checking,Payment,Utilities,88.22,26026.63,25938.41,16,London,POS Terminal,UPI / Wallet,0,1,TXN_100255,CUST_10255
64,Savings,Withdrawal,Retail,1.11,1678.77,1677.66,14,Singapore,POS Terminal,UPI / Wallet,0,0,TXN_100256,CUST_10256
79,Savings,Payment,Electronics,14.95,9416.14,9401.19,7,London,Web Browser,UPI / Wallet,1,0,TXN_100257,CUST_10257
40,Business,Transfer,Retail,94.2,22105.99,22011.79,0,London,POS Terminal,Credit Card,1,0,TXN_100258,CUST_10258
30,Checking,Deposit,Entertainment,5.35,7552.9,7547.55,6,New York,Mobile App,Credit Card,0,0,TXN_100259,CUST_10259
46,Checking,Transfer,Electronics,29.67,21859.39,21829.72,20,Mumbai,POS Terminal,Credit Card,0,0,TXN_100260,CUST_10260
38,Checking,Deposit,Electronics,55.88,4854.14,4798.26,10,Tokyo,Mobile App,Wire Transfer,0,0,TXN_100261,CUST_10261
80,Checking,Withdrawal,Electronics,125.42,7889.68,7764.26,17,Singapore,POS Terminal,Debit Card,0,0,TXN_100262,CUST_10262
67,Business,Transfer,Travel,8.02,7363.02,7355.0,6,Singapore,POS Terminal,Credit Card,0,0,TXN_100263,CUST_10263
28,Savings,Transfer,Utilities,62.43,15238.78,15176.35,14,Berlin,ATM,Credit Card,0,1,TXN_100264,CUST_10264
49,Checking,Withdrawal,Utilities,93.58,27825.03,27731.45,11,Singapore,Mobile App,Credit Card,0,1,TXN_100265,CUST_10265
80,Savings,Payment,Entertainment,12.91,3677.21,3664.3,5,New York,POS Terminal,UPI / Wallet,0,0,TXN_100266,CUST_10266
73,Savings,Payment,Retail,15.22,27640.64,27625.42,23,Berlin,Web Browser,Debit Card,0,0,TXN_100267,CUST_10267
58,Credit,Deposit,Utilities,76.94,24331.57,24254.63,20,Singapore,Mobile App,Wire Transfer,0,0,TXN_100268,CUST_10268
61,Savings,Payment,Groceries,24.88,21054.08,21029.2,14,Singapore,ATM,Debit Card,0,0,TXN_100269,CUST_10269
45,Savings,Withdrawal,Travel,4.09,13245.52,13391.43,8,Singapore,Mobile App,Credit Card,1,1,TXN_100270,CUST_10270
59,Savings,Deposit,Entertainment,8.78,10230.13,10221.35,4,Toronto,POS Terminal,Wire Transfer,0,0,TXN_100271,CUST_10271
55,Checking,Withdrawal,Electronics,0.46,25697.11,25696.65,6,Singapore,Mobile App,UPI / Wallet,0,0,TXN_100272,CUST_10272
44,Checking,Payment,Electronics,14.61,8436.51,8571.9,8,London,ATM,UPI / Wallet,0,0,TXN_100273,CUST_10273
59,Credit,Transfer,Retail,13.45,26892.25,26878.8,5,London,POS Terminal,Credit Card,0,0,TXN_100274,CUST_10274
34,Savings,Payment,Travel,8.98,9924.27,9915.29,10,Berlin,Web Browser,Wire Transfer,0,0,TXN_100275,CUST_10275
62,Checking,Transfer,Retail,86.96,15743.28,15656.32,7,London,ATM,Debit Card,0,0,TXN_100276,CUST_10276
26,Checking,Withdrawal,Groceries,25.18,25700.6,25675.42,23,Singapore,Web Browser,Wire Transfer,0,0,TXN_100277,CUST_10277
74,Savings,Payment,Electronics,22.88,9214.35,9191.47,11,Berlin,Mobile App,UPI / Wallet,0,0,TXN_100278,CUST_10278
80,Savings,Deposit,Electronics,31.9,1962.08,1930.18,5,Singapore,Mobile App,Wire Transfer,0,0,TXN_100279,CUST_10279
60,Checking,Payment,Travel,53.98,5586.44,5532.46,16,Singapore,ATM,UPI / Wallet,0,0,TXN_100280,CUST_10280
31,Checking,Payment,Electronics,1.06,3381.58,3530.52,17,Berlin,Web Browser,Debit Card,0,0,TXN_100281,CUST_10281
68,Checking,Transfer,Entertainment,166.07,21469.95,21303.88,18,Singapore,Web Browser,Wire Transfer,0,0,TXN_100282,CUST_10282
33,Business,Payment,Utilities,6.89,16450.64,16443.75,14,London,ATM,Wire Transfer,0,0,TXN_100283,CUST_10283
67,Savings,Payment,Travel,1.04,26642.62,26641.58,14,Singapore,Web Browser,Credit Card,0,0,TXN_100284,CUST_10284
63,Credit,Transfer,Groceries,59.29,21359.01,21299.72,23,New York,Web Browser,Debit Card,1,0,TXN_100285,CUST_10285
74,Savings,Payment,Travel,50.29,25913.04,25862.75,16,Berlin,Mobile App,Credit Card,1,0,TXN_100286,CUST_10286
62,Savings,Transfer,Entertainment,35.29,6328.26,6442.97,12,Singapore,Web Browser,Wire Transfer,1,0,TXN_100287,CUST_10287
47,Business,Payment,Travel,31.11,4197.72,4166.61,12,Singapore,ATM,Debit Card,1,0,TXN_100288,CUST_10288
71,Savings,Transfer,Entertainment,18.29,15965.38,15947.09,14,New York,Web Browser,Credit Card,0,0,TXN_100289,CUST_10289
68,Business,Deposit,Retail,82.41,20393.56,20311.15,17,Singapore,Mobile App,Debit Card,0,0,TXN_100290,CUST_10290
80,Savings,Payment,Travel,23.99,23310.92,23286.93,16,Singapore,Web Browser,Debit Card,0,0,TXN_100291,CUST_10291
66,Savings,Transfer,Utilities,18.07,4596.3,4728.23,14,Singapore,POS Terminal,Debit Card,0,0,TXN_100292,CUST_10292
63,Savings,Payment,Travel,214.42,25100.57,24886.15,14,Singapore,Web Browser,UPI / Wallet,0,1,TXN_100293,CUST_10293
46,Savings,Transfer,Groceries,34.06,990.06,956.0,3,Toronto,Web Browser,Debit Card,1,0,TXN_100294,CUST_10294
35,Checking,Transfer,Travel,6.79,8325.87,8319.08,17,Singapore,ATM,Wire Transfer,1,0,TXN_100295,CUST_10295
49,Checking,Payment,Utilities,87.91,22069.81,21981.9,7,London,POS Terminal,Wire Transfer,0,0,TXN_100296,CUST_10296
45,Savings,Transfer,Electronics,37.61,23958.26,23920.65,0,New York,POS Terminal,UPI / Wallet,0,0,TXN_100297,CUST_10297
36,Savings,Payment,Entertainment,105.28,21610.67,21505.39,7,Berlin,ATM,Wire Transfer,0,0,TXN_100298,CUST_10298
30,Checking,Transfer,Groceries,143.65,10004.7,9861.05,3,Singapore,POS Terminal,Credit Card,0,0,TXN_100299,CUST_10299
73,Business,Withdrawal,Travel,0.67,26214.22,26213.55,14,Tokyo,Web Browser,Credit Card,1,0,TXN_100300,CUST_10300
73,Business,Payment,Utilities,173.09,11288.45,11115.36,0,Mumbai,POS Terminal,UPI / Wallet,0,0,TXN_100301,CUST_10301
63,Business,Deposit,Entertainment,60.42,25479.34,25418.92,15,Tokyo,Mobile App,Wire Transfer,0,0,TXN_100302,CUST_10302
78,Checking,Deposit,Utilities,9.58,17231.14,17221.56,12,Mumbai,Web Browser,Wire Transfer,0,0,TXN_100303,CUST_10303
32,Credit,Transfer,Retail,146.34,6408.32,6261.98,14,London,Mobile App,UPI / Wallet,0,0,TXN_100304,CUST_10304
53,Savings,Payment,Groceries,3.67,18063.67,18060.0,14,Tokyo,Web Browser,Credit Card,0,0,TXN_100305,CUST_10305
60,Savings,Payment,Travel,70.88,20632.33,20561.45,10,New York,Web Browser,Debit Card,0,0,TXN_100306,CUST_10306
62,Business,Payment,Retail,174.75,23148.45,22973.7,13,Tokyo,ATM,Debit Card,0,0,TXN_100307,CUST_10307
30,Savings,Transfer,Entertainment,0.82,22775.51,22774.69,15,London,POS Terminal,UPI / Wallet,0,1,TXN_100308,CUST_10308
49,Savings,Transfer,Travel,108.5,9485.9,9377.4,0,Berlin,Mobile App,UPI / Wallet,0,0,TXN_100309,CUST_10309
35,Credit,Transfer,Electronics,20.16,27664.22,27644.06,6,Tokyo,ATM,Wire Transfer,0,0,TXN_100310,CUST_10310
49,Savings,Transfer,Travel,12.21,24591.92,24579.71,14,London,ATM,UPI / Wallet,0,0,TXN_100311,CUST_10311
78,Business,Withdrawal,Retail,48.76,28056.32,28007.56,21,Singapore,ATM,UPI / Wallet,0,0,TXN_100312,CUST_10312
67,Credit,Withdrawal,Utilities,69.56,12464.19,12394.63,6,New York,ATM,UPI / Wallet,0,0,TXN_100313,CUST_10313
52,Checking,Deposit,Electronics,8.16,25600.53,25592.37,17,Toronto,Web Browser,Wire Transfer,0,0,TXN_100314,CUST_10314
69,Savings,Transfer,Groceries,205.33,14331.88,14126.55,14,Berlin,Mobile App,Debit Card,0,0,TXN_100315,CUST_10315
20,Savings,Withdrawal,Groceries,3.94,18233.28,18229.34,8,Singapore,ATM,UPI / Wallet,0,1,TXN_100316,CUST_10316
73,Savings,Transfer,Utilities,73.26,3978.53,3905.27,12,London,Mobile App,UPI / Wallet,0,0,TXN_100317,CUST_10317
55,Savings,Transfer,Groceries,73.99,19233.44,19159.45,20,Berlin,Web Browser,Debit Card,1,1,TXN_100318,CUST_10318
78,Savings,Transfer,Entertainment,17.41,21326.68,21309.27,22,Berlin,ATM,UPI / Wallet,0,0,TXN_100319,CUST_10319
34,Savings,Withdrawal,Electronics,100.18,22571.6,22471.42,14,Singapore,ATM,UPI / Wallet,0,1,TXN_100320,CUST_10320
54,Checking,Transfer,Electronics,24.44,11027.07,11002.63,22,Berlin,Web Browser,Credit Card,0,0,TXN_100321,CUST_10321
25,Checking,Payment,Travel,108.28,19828.94,19720.66,15,Mumbai,Mobile App,Wire Transfer,0,0,TXN_100322,CUST_10322
62,Business,Transfer,Utilities,78.47,7160.07,7081.6,14,New York,Mobile App,Debit Card,0,0,TXN_100323,CUST_10323
26,Savings,Payment,Groceries,111.19,12246.95,12135.76,12,Berlin,Mobile App,Credit Card,0,0,TXN_100324,CUST_10324
36,Savings,Payment,Retail,14.2,25154.26,25140.06,22,Singapore,Web Browser,Credit Card,0,0,TXN_100325,CUST_10325
71,Savings,Withdrawal,Electronics,21.63,1775.6,1753.97,12,Singapore,POS Terminal,Wire Transfer,0,0,TXN_100326,CUST_10326
69,Savings,Payment,Travel,135.85,1762.49,1626.64,14,New York,Web Browser,Wire Transfer,0,0,TXN_100327,CUST_10327
36,Checking,Deposit,Groceries,54.13,17809.7,17755.57,14,Berlin,Mobile App,Debit Card,0,0,TXN_100328,CUST_10328
77,Credit,Transfer,Travel,6.16,17171.21,17165.05,0,London,Mobile App,Wire Transfer,0,1,TXN_100329,CUST_10329
68,Savings,Payment,Travel,468.95,6908.01,6439.06,21,New York,POS Terminal,Wire Transfer,1,0,TXN_100330,CUST_10330
45,Credit,Transfer,Travel,54.46,21222.33,21167.87,8,Mumbai,ATM,Debit Card,0,0,TXN_100331,CUST_10331
43,Credit,Payment,Groceries,16.53,13844.98,13828.45,14,Singapore,POS Terminal,Wire Transfer,0,0,TXN_100332,CUST_10332
70,Savings,Payment,Groceries,150.81,6107.44,5956.63,16,Toronto,Mobile App,UPI / Wallet,0,0,TXN_100333,CUST_10333
70,Savings,Transfer,Travel,133.96,17611.54,17477.58,5,Berlin,Mobile App,Debit Card,0,0,TXN_100334,CUST_10334
62,Checking,Transfer,Travel,20.5,24991.53,24971.03,14,New York,Web Browser,Wire Transfer,1,0,TXN_100335,CUST_10335
70,Checking,Transfer,Electronics,23.55,25698.83,25675.28,18,Berlin,POS Terminal,Credit Card,0,0,TXN_100336,CUST_10336
59,Savings,Payment,Utilities,27.35,6287.22,6259.87,14,Berlin,Web Browser,Credit Card,0,0,TXN_100337,CUST_10337
29,Savings,Transfer,Travel,257.62,18699.46,18441.84,12,Toronto,ATM,Wire Transfer,0,0,TXN_100338,CUST_10338
72,Checking,Transfer,Utilities,134.22,14196.16,14061.94,11,Tokyo,POS Terminal,Wire Transfer,0,0,TXN_100339,CUST_10339
63,Savings,Transfer,Groceries,69.21,17961.92,17892.71,20,Toronto,POS Terminal,Credit Card,0,0,TXN_100340,CUST_10340
70,Credit,Transfer,Entertainment,76.26,19982.62,19906.36,14,Singapore,Web Browser,UPI / Wallet,0,1,TXN_100341,CUST_10341
54,Savings,Payment,Electronics,7.95,15930.83,15922.88,14,Tokyo,ATM,Wire Transfer,0,0,TXN_100342,CUST_10342
48,Business,Transfer,Travel,40.65,16961.26,16920.61,11,Singapore,Web Browser,UPI / Wallet,0,0,TXN_100343,CUST_10343
52,Checking,Transfer,Travel,15.32,8597.73,8582.41,4,London,POS Terminal,UPI / Wallet,0,0,TXN_100344,CUST_10344
61,Savings,Payment,Entertainment,5.15,26907.18,26902.03,22,London,ATM,UPI / Wallet,0,0,TXN_100345,CUST_10345
61,Savings,Payment,Travel,118.96,15085.73,14966.77,10,Singapore,POS Terminal,UPI / Wallet,0,0,TXN_100346,CUST_10346
71,Savings,Payment,Electronics,8.26,26662.51,26654.25,12,Berlin,ATM,Wire Transfer,1,0,TXN_100347,CUST_10347
39,Savings,Withdrawal,Travel,15.32,27190.25,27174.93,0,Singapore,Web Browser,Wire Transfer,0,0,TXN_100348,CUST_10348
54,Savings,Payment,Groceries,138.22,6130.95,5992.73,13,New York,ATM,Wire Transfer,0,0,TXN_100349,CUST_10349
53,Checking,Payment,Utilities,10.79,1813.09,1802.3,7,New York,ATM,Debit Card,0,0,TXN_100350,CUST_10350
74,Checking,Deposit,Entertainment,355.25,24615.75,24260.5,14,New York,Web Browser,Credit Card,1,0,TXN_100351,CUST_10351
71,Savings,Transfer,Electronics,150.31,24555.53,24405.22,10,Tokyo,POS Terminal,Wire Transfer,0,0,TXN_100352,CUST_10352
70,Savings,Transfer,Utilities,17.59,25180.54,25162.95,9,Singapore,Mobile App,Debit Card,0,0,TXN_100353,CUST_10353
41,Savings,Transfer,Retail,84.84,15133.25,15048.41,0,New York,ATM,Credit Card,0,0,TXN_100354,CUST_10354
57,Business,Deposit,Groceries,29.94,26434.45,26404.51,23,Singapore,Web Browser,Wire Transfer,0,0,TXN_100355,CUST_10355
69,Checking,Payment,Travel,63.78,4951.59,4887.81,10,Singapore,POS Terminal,UPI / Wallet,0,0,TXN_100356,CUST_10356
51,Checking,Transfer,Entertainment,14.77,6857.36,6842.59,4,New York,Mobile App,UPI / Wallet,0,0,TXN_100357,CUST_10357
27,Checking,Transfer,Entertainment,35.36,5631.23,5595.87,8,Singapore,Web Browser,Wire Transfer,0,0,TXN_100358,CUST_10358
70,Savings,Transfer,Groceries,77.86,7298.59,7220.73,17,London,Mobile App,Credit Card,0,0,TXN_100359,CUST_10359
76,Checking,Payment,Travel,4.0,25856.51,25852.51,14,Singapore,ATM,Credit Card,0,0,TXN_100360,CUST_10360
76,Savings,Withdrawal,Groceries,29.08,7049.94,7020.86,6,New York,POS Terminal,Wire Transfer,0,1,TXN_100361,CUST_10361
31,Checking,Transfer,Electronics,442.8,1325.49,882.69,10,London,Mobile App,Wire Transfer,0,0,TXN_100362,CUST_10362
62,Business,Payment,Electronics,48.83,23234.4,23185.57,5,London,Mobile App,Debit Card,0,1,TXN_100363,CUST_10363
52,Checking,Payment,Utilities,17.92,9035.99,9018.07,19,Mumbai,ATM,Credit Card,1,0,TXN_100364,CUST_10364
55,Checking,Transfer,Travel,21.17,24303.64,24282.47,9,Berlin,POS Terminal,Credit Card,0,0,TXN_100365,CUST_10365
28,Credit,Payment,Utilities,13.68,26544.68,26531.0,4,Singapore,POS Terminal,Credit Card,0,0,TXN_100366,CUST_10366
76,Checking,Transfer,Travel,90.81,17593.91,17503.1,16,London,Mobile App,Debit Card,0,0,TXN_100367,CUST_10367
29,Credit,Transfer,Entertainment,5.15,25309.53,25304.38,22,Singapore,Mobile App,Debit Card,0,0,TXN_100368,CUST_10368
55,Credit,Transfer,Retail,32.45,12641.99,12609.54,16,London,POS Terminal,Debit Card,0,0,TXN_100369,CUST_10369
29,Savings,Transfer,Travel,39.28,10255.9,10216.62,13,New York,Web Browser,UPI / Wallet,0,0,TXN_100370,CUST_10370
67,Savings,Payment,Utilities,11.58,4312.57,4300.99,3,Toronto,POS Terminal,Debit Card,1,0,TXN_100371,CUST_10371
25,Checking,Deposit,Entertainment,26.74,6112.51,6085.77,17,New York,POS Terminal,Debit Card,0,0,TXN_100372,CUST_10372
33,Savings,Transfer,Travel,57.59,8452.78,8395.19,0,Singapore,ATM,Wire Transfer,0,0,TXN_100373,CUST_10373
32,Savings,Payment,Travel,123.6,26256.02,26132.42,10,Berlin,Web Browser,Debit Card,0,1,TXN_100374,CUST_10374
40,Checking,Transfer,Utilities,13.66,10420.03,10406.37,12,London,ATM,Credit Card,0,0,TXN_100375,CUST_10375
60,Savings,Transfer,Utilities,14.86,2815.9,2801.04,0,Mumbai,POS Terminal,Debit Card,0,0,TXN_100376,CUST_10376
77,Business,Transfer,Retail,11.65,14773.69,14762.04,17,Mumbai,Web Browser,Credit Card,0,0,TXN_100377,CUST_10377
29,Credit,Deposit,Electronics,31.62,27053.26,27021.64,10,New York,ATM,Debit Card,0,0,TXN_100378,CUST_10378
76,Business,Payment,Travel,113.46,19974.22,19860.76,3,Toronto,POS Terminal,Wire Transfer,0,0,TXN_100379,CUST_10379
72,Checking,Payment,Travel,330.06,7001.76,6671.7,6,Berlin,Mobile App,Credit Card,1,1,TXN_100380,CUST_10380
72,Business,Payment,Entertainment,143.1,17220.21,17077.11,18,Tokyo,Web Browser,Wire Transfer,1,0,TXN_100381,CUST_10381
33,Checking,Payment,Entertainment,2.66,24831.19,24828.53,6,London,POS Terminal,UPI / Wallet,0,0,TXN_100382,CUST_10382
18,Checking,Transfer,Electronics,5.94,19321.45,19315.51,13,London,Web Browser,Wire Transfer,0,0,TXN_100383,CUST_10383
61,Savings,Transfer,Entertainment,120.18,21898.88,21778.7,17,London,ATM,Credit Card,0,0,TXN_100384,CUST_10384
61,Business,Deposit,Utilities,127.55,25844.13,25716.58,4,London,ATM,Credit Card,0,0,TXN_100385,CUST_10385
78,Savings,Transfer,Retail,125.91,27004.69,26878.78,22,Mumbai,Mobile App,Wire Transfer,0,0,TXN_100386,CUST_10386
65,Credit,Withdrawal,Utilities,38.73,29059.79,29021.06,1,New York,ATM,Wire Transfer,0,0,TXN_100387,CUST_10387
33,Checking,Withdrawal,Retail,15.81,27318.52,27302.71,14,London,ATM,UPI / Wallet,0,0,TXN_100388,CUST_10388
51,Checking,Withdrawal,Travel,8.17,13418.45,13410.28,21,New York,Web Browser,UPI / Wallet,0,1,TXN_100389,CUST_10389
32,Credit,Payment,Travel,89.37,8677.54,8588.17,3,London,Mobile App,Wire Transfer,0,0,TXN_100390,CUST_10390
65,Savings,Payment,Retail,22.43,176.82,154.39,12,London,POS Terminal,Wire Transfer,0,0,TXN_100391,CUST_10391
58,Savings,Payment,Electronics,88.73,26191.64,26102.91,16,Berlin,Web Browser,Wire Transfer,1,0,TXN_100392,CUST_10392
82,Savings,Deposit,Retail,2.07,18583.78,18581.71,1,Singapore,ATM,Credit Card,0,1,TXN_100393,CUST_10393
47,Checking,Transfer,Retail,14.57,16006.47,15991.9,22,Tokyo,ATM,Wire Transfer,0,1,TXN_100394,CUST_10394
23,Checking,Deposit,Utilities,55.28,6633.42,6728.14,7,Singapore,Web Browser,Wire Transfer,0,0,TXN_100395,CUST_10395
71,Checking,Transfer,Retail,158.46,22197.54,22039.08,5,Singapore,Web Browser,Wire Transfer,0,0,TXN_100396,CUST_10396
79,Savings,Transfer,Travel,11.21,22867.37,22856.16,6,Berlin,Web Browser,Wire Transfer,0,0,TXN_100397,CUST_10397
57,Savings,Deposit,Utilities,177.71,16770.18,16592.47,16,London,Mobile App,UPI / Wallet,0,0,TXN_100398,CUST_10398
31,Business,Transfer,Electronics,22.08,6758.22,6736.14,15,Mumbai,ATM,UPI / Wallet,0,0,TXN_100399,CUST_10399
32,Business,Payment,Electronics,50.32,23590.45,23540.13,2,Mumbai,ATM,Debit Card,0,0,TXN_100400,CUST_10400
32,Savings,Transfer,Utilities,10.61,18045.12,18034.51,0,Mumbai,ATM,Credit Card,0,0,TXN_100401,CUST_10401
78,Savings,Withdrawal,Utilities,8.83,3974.25,3965.42,14,New York,POS Terminal,UPI / Wallet,0,0,TXN_100402,CUST_10402
36,Credit,Payment,Travel,16.25,19016.16,18999.91,0,London,POS Terminal,Wire Transfer,0,0,TXN_100403,CUST_10403
38,Savings,Transfer,Travel,186.33,1543.54,1357.21,16,London,Mobile App,Wire Transfer,0,1,TXN_100404,CUST_10404
45,Credit,Transfer,Travel,42.4,9761.32,9718.92,0,Mumbai,POS Terminal,Credit Card,0,0,TXN_100405,CUST_10405
69,Savings,Transfer,Travel,137.44,11585.08,11447.64,18,Berlin,ATM,Debit Card,1,0,TXN_100406,CUST_10406
69,Credit,Payment,Travel,3.18,20211.51,20208.33,19,Mumbai,ATM,Credit Card,0,0,TXN_100407,CUST_10407
35,Savings,Payment,Retail,112.15,5424.61,5312.46,20,London,POS Terminal,UPI / Wallet,0,0,TXN_100408,CUST_10408
34,Savings,Payment,Travel,1.35,26037.94,26036.59,7,Singapore,Web Browser,UPI / Wallet,0,0,TXN_100409,CUST_10409
46,Checking,Transfer,Travel,59.37,2756.62,2697.25,8,New York,Mobile App,Credit Card,0,0,TXN_100410,CUST_10410
26,Checking,Payment,Entertainment,13.14,4286.34,4273.2,1,Mumbai,Mobile App,Wire Transfer,0,0,TXN_100411,CUST_10411
32,Savings,Transfer,Utilities,125.46,15895.77,15770.31,14,London,Web Browser,UPI / Wallet,0,0,TXN_100412,CUST_10412
70,Business,Deposit,Retail,13.57,23978.25,23964.68,9,Tokyo,Mobile App,UPI / Wallet,1,0,TXN_100413,CUST_10413
65,Checking,Payment,Utilities,38.83,23469.31,23430.48,21,Toronto,POS Terminal,Credit Card,0,0,TXN_100414,CUST_10414
71,Checking,Transfer,Travel,58.76,3329.68,3420.92,0,Singapore,Web Browser,Debit Card,0,0,TXN_100415,CUST_10415
41,Savings,Payment,Retail,126.88,7749.53,7622.65,9,Singapore,POS Terminal,Debit Card,0,0,TXN_100416,CUST_10416
